,text,lang,possibly_sensitive,tweet_id,created_at,type
738,"@Th3birdman15 I will be honest, I didn't get the full context of your thoughts on Leon, nor Taskmaster in Black Widow...I apologize, but commenting without context is an incredibly stupid thing for me to do. I wanted to share a thought and I apologize if it came across as judgemental.",en,False,1464303492508622849,2021-11-26T18:42:12.000Z,replied_to
739,I’m finally rewatching Black Widow and I actually think it’s incredible,en,False,1464303445079379968,2021-11-26T18:42:01.000Z,
740,"#Ethinicmobilization #PhoenixMassacre left black orphans, widow and widower because this call from ramaphosa. killed innocent hungry people, coz his kids eat sushi and have bodyguards' like him. https://t.co/43moiDOSw5 https://t.co/n0gnVbysTb",en,False,1464303427631161349,2021-11-26T18:41:57.000Z,quoted
741,@AlbaManaba Black Widow!!!! guiu guiu 😙,pt,False,1464303355879112710,2021-11-26T18:41:40.000Z,replied_to
742,BLACK WIDOW BLACK WIDOW BLACK WIDOW! https://t.co/EYY5P4tGEY #podcast #Marvel #comics #IronMan #TonyStark #BlackWidow #TalesOfSuspense52 https://t.co/0UPP0EALYx,en,False,1464303272651460608,2021-11-26T18:41:20.000Z,
743,"black widow, [26.11.2021, 19:38]
[ Videresendt fra black widow ]
La violence sexuelle, l'exploitation du travail, le viol et le massacre de centaines de femmes sont la principale cause de la lutte pour le PKK.
@JY_LeDrian
@trussliz
@HeikoMaas
@eucopresident
@vonderleyen
@Europa",fr,False,1464302927347126278,2021-11-26T18:39:57.000Z,
744,"@IanDunt You’re not wrong. Like anything like; I think Marvel has had its moment in the sun. We’ve gone beyond peak saturation. Loki was turgid; as was Black Widow, since end of Phase 3. wandavision and Shang chi haven’t sucked. That’s it.",en,False,1464302667682004995,2021-11-26T18:38:56.000Z,replied_to
745,"black widow 🥱
the score 🥰",en,False,1464302648052658179,2021-11-26T18:38:51.000Z,
746,black widow is a GENIUS at getting info from people luv her,en,False,1464302593807687685,2021-11-26T18:38:38.000Z,
747,@romanovhas no right cos I FIGURED OUT what the black widow opening credits song was and was trying to convince my self I didn't I was litutelly seeing it that night 😭 like with everyone using it it wasn't that hard and my brain just did it automatically 💀,en,False,1464302533619466251,2021-11-26T18:38:24.000Z,replied_to
748,"@rosesforhazz Black widow, wandaVision i hawkeye",en,False,1464302478925733893,2021-11-26T18:38:11.000Z,replied_to
749,"I'm curious about something...

Which are you enjoying more, Kelly Thompson's Captain Marvel series? Or her Black Widow series?",en,False,1464302470625169421,2021-11-26T18:38:09.000Z,
750,"@mattyglesias Every Marvel movie I've seen over the pandemic has been crowded. Shang-Chi, Black Widow, Eternals. Can't imagine what Spider Man is going to be.",en,False,1464302444138180610,2021-11-26T18:38:02.000Z,replied_to
751,"@americanamemes As much as I love Black Widow, Kylo Ren is right.",en,False,1464302304878907398,2021-11-26T18:37:29.000Z,replied_to
752,hawkeye series &gt; black widow movie  💯,en,False,1464302275548139526,2021-11-26T18:37:22.000Z,
753,@borsytito Black Widow holographique en achetant de la soupe leibig :(,fr,False,1464301985138675722,2021-11-26T18:36:13.000Z,replied_to
754,@doomaiic225 J’ai bien aimé moi après black widow il était mieux larg,fr,False,1464301382018772992,2021-11-26T18:33:49.000Z,replied_to
755,"@BrandonIsOkay Not bad. Here’s mine:

1. Shang-Chi
2. WandaVision
3. Loki
4. TFAWS
5. Black Widow
6. Eternals
7. What If?",en,False,1464300383468077057,2021-11-26T18:29:51.000Z,replied_to
756,"Jesus died for your sins, Black Widow died for your existence. #Hawkeye",en,False,1464300269492060161,2021-11-26T18:29:24.000Z,
757,Creo que descargué la black widow que no era ... https://t.co/DhnIUjwn8o,es,False,1464300080656265227,2021-11-26T18:28:39.000Z,quoted
758,"My phase 4 ranking so far 🥺🥺🥺

1. Shang Chi

2. WandaVision

3. Loki

4. What If…?

5. Black Widow

6. TFATWS 

7. Eternals",en,False,1464300022384644100,2021-11-26T18:28:25.000Z,
759,"@MarvelStudios @hawkeyeofficial @disneyplus Black widow ruination infront of my eyes

@SheethalS5 @mohitThisSide https://t.co/MskwD7pa4N",en,False,1464299619836317698,2021-11-26T18:26:49.000Z,replied_to
760,"ETKINLIK
EN SEVDIĞİNİZ 10 FILM MÜZIĞİ 
- Avengers
- The Godfather 
- Pirates of the Caribbean 
- Skyfall 
- Star Wars 
- The Lord Of The Rings 
- Harry Potter 
- No time to die 
- Titanic 
- Black Widow https://t.co/4Hce8ppm23",tr,False,1464299316839948306,2021-11-26T18:25:37.000Z,quoted
761,black widow 🥺😭,en,False,1464298782997110786,2021-11-26T18:23:29.000Z,
762,"@PlayAvengers Black widow - Anybody special your texting.
Spiderman - Nobody important
Black Widow - Special Like Kate Bishop
Spiderman - Spiderman Sense tingling Intense Sweating, Over 9000 Heart rate Ahhhhhh Hahahuhhuha I'm hyperventilating",en,False,1464298423910379521,2021-11-26T18:22:04.000Z,replied_to
763,"Akhirnya w bisa liat Black Widow, demen banget dah w sama karakter Yelena wkwkw. Ok saatnya w liat Hawkeye",in,False,1464298332046594049,2021-11-26T18:21:42.000Z,
764,"The 2021 Black Widow is here! Built by Fox Performance, you must experience it. Power and performance to spare! (603) 283-5900 One of only 1700!
https://t.co/LT3ASMXyfa https://t.co/oqwLOMqXwl",en,False,1464298189599690763,2021-11-26T18:21:08.000Z,
765,"T’Challa should not have died in IW
Nakia and Valkyrie not being apart of the time heist is dumb
Black Widow has been treated pretty bad in the MCU and I don’t even care for her character that much https://t.co/Es3n4qT2DU",en,False,1464297943029145600,2021-11-26T18:20:09.000Z,quoted
766,"Totally this! Thank you for your brave words @Gaynotqueer1 - I dream of the day when I see non binary Black Widow spiders, scorpions &amp; pythons sharing safe spaces with mice, rabbits &amp; guinea pigs! Progress! #TransAnimals https://t.co/zmDfMw3pzQ",en,False,1464297530351656962,2021-11-26T18:18:31.000Z,quoted
767,"“Essa cena [pós-crédito de Black Widow] veio da Marvel, mas veio em resposta a [nós] implorando e defendendo por que Yelena tinha um lugar em nossa história.”

— Jonathan Igla sobre se a ideia de Yelena Belova estar em #Hawkeye foi da Marvel Studios ou dele, para à Variety. https://t.co/8y4RWcWARd",pt,False,1464297110916980738,2021-11-26T18:16:51.000Z,
768,"Falcon Models 1/72 FA725007 Dassault Mirage IIICZ SAAF ""Black Widow"" https://t.co/CNUEetgTTA eBay https://t.co/91hF1e5EkG",de,False,1464296925583212546,2021-11-26T18:16:07.000Z,
769,"@dantegger 1. Dr Strange 
2. Iron Man
3. Black Widow
4. Scarlet Witch
5. Captain America",en,False,1464296880578478090,2021-11-26T18:15:56.000Z,replied_to
770,"The Incredible Hulk isn't even close to being the worst MCU film lmao

Even if Eternals is shit, I doubt it could be anywhere near as bad as Endgame, Black Widow, or Ant-Man and the Wasp. https://t.co/l04b4llnje",en,False,1464296851419512832,2021-11-26T18:15:49.000Z,quoted
771,Oh how I'd love to rub this in the face of Twilight fans...and my sister since she insists Twilight is good.  Bella is the BAD kind of psychotic.  Natasi Daala and the Black Widow herself (and maybe Malvina Hazen) are taking notes. https://t.co/rvyJsGUpCM,en,False,1464296727104524292,2021-11-26T18:15:19.000Z,quoted
772,@DonaldMustard Can you please bring back the original Black Widow Skin. It’s the only one I’m missing from my Marvel skin Collection,en,False,1464295599000498180,2021-11-26T18:10:50.000Z,replied_to
773,"@AliceEvansGruff You need  to quit with this ""collaborative divorce"" idea and go full-on Black Widow. Also, start selling his things. And things of value that YOU want to keep - you need to start finding a place to store those.",en,False,1464295572798521348,2021-11-26T18:10:44.000Z,replied_to
774,natasha romanoff camera roll black widow marvel mcu  https://t.co/H1r3gFgKJv,en,False,1464295533036675072,2021-11-26T18:10:35.000Z,
775,"นาตาชาาาาาาาา
Check out Black Widow on Disney+ Hotstar! https://t.co/OB7GgC9a49",en,True,1464295505832267780,2021-11-26T18:10:28.000Z,
776,"I love that in Black Widow Yelena absolutely roasts her big sister but will put a cap in anyone else who talks shit about her. 

Typical sibling bullshit and I love it.",en,False,1464294698282098694,2021-11-26T18:07:16.000Z,
777,When i get double checked at the airport because im a hijabi but that means first world countries think im a mysterious dangerous woman just like black widow https://t.co/6nIE6RmxeS,en,False,1464294522339434512,2021-11-26T18:06:34.000Z,
778,"@loamysilt Say what you will about flash but people talk about it, black widow was 6 months ago and completely forgotten",en,False,1464294147213471750,2021-11-26T18:05:04.000Z,replied_to
779,Black widow &gt;&gt;&gt;&gt;&gt; https://t.co/LPTuI4vy4l,en,False,1464294062555602947,2021-11-26T18:04:44.000Z,quoted
780,"Black Widow was good. Captain Marvel, not so much https://t.co/d4huC9glUb",en,False,1464294044176195593,2021-11-26T18:04:40.000Z,quoted
781,"-Wandavision is the best marvel shoe nothing is topping that I fear 
-mcu peter suffers from bad writing which sucks bc tom has the potential to be great 
- Black widow is a great film and natasha deserved better https://t.co/L03p06BzbS",en,False,1464294001574617090,2021-11-26T18:04:29.000Z,quoted
782,ogni volta che mi devo fare una tinta mi sento Nat in black widow e fingo di leggere le didascalie della scatola come lei in quella scena,it,False,1464293782552256512,2021-11-26T18:03:37.000Z,
783,Not my sister telling me I look like the mum from Black Widow aka Ms Weisz herself thank u Caiomhe I’m never gonna fuck up about this x,en,False,1464293609964978179,2021-11-26T18:02:56.000Z,
784,"Black Widow is basically littered with generic Captain America substitutes. To the point, I am surprised Chris Evans didnt make a cameo.",en,False,1464293429916143623,2021-11-26T18:02:13.000Z,
785,@redtaylorsgf SOBS ME TOO SIGH I WANNA REWATCH BLACK WIDOW NOW,en,False,1464292893414334482,2021-11-26T18:00:05.000Z,replied_to
786,@egtrejos Y black widow,en,False,1464292837768536065,2021-11-26T17:59:52.000Z,replied_to
787,If that happens.. I wouldn’t be shocked if they either bring out black widow outfit back similar to what they did with gamora and Star lord or release a comic version of black widow . https://t.co/iCMYXCQuNA,en,False,1464292833750179843,2021-11-26T17:59:51.000Z,quoted
788,The Taskmaster change in the Black Widow movie was great https://t.co/d4huC9glUb,en,False,1464292727546421260,2021-11-26T17:59:26.000Z,quoted
789,"@MarvlUpdates I’ll stay with wanda, kate bishop, black panther girl, black widow, valkyrie and gamora. The rest can fuck off. No need to try and make every single one a woman. Like I don’t even have a problem with wanda being the most powerful hero in the mcu. BALANCE",en,False,1464292560277540864,2021-11-26T17:58:46.000Z,replied_to
790,"@JoeIorio24 It's was ok, I still think black widow is worse",en,False,1464292265841545217,2021-11-26T17:57:36.000Z,replied_to
791,@rosesforhazz Black Widow i Eternals,en,False,1464291954544590863,2021-11-26T17:56:21.000Z,replied_to
792,Melanie Lacush might be a black widow. She's a nurse and something keeps happening to John. John and Desiree might have been arranged from Joe Brunos grave. John and Garry were chosen.,en,False,1464291912681238536,2021-11-26T17:56:11.000Z,
