possibly_sensitive,created_at,lang,text,tweet_id,type
False,2021-11-29T00:34:15.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465116863403335695,retweeted
False,2021-11-29T00:33:31.000Z,en,what the hell you maniac talking about. everything better than Black Widow and Venom 2 this year😂😂😂,1465116678467903489,
False,2021-11-29T00:32:26.000Z,en,RT @AgentedeMarvel_: Black Widow vs Hawkeye https://t.co/9euFCZPoxi,1465116404730974215,retweeted
False,2021-11-29T00:31:11.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1465116092985008129,retweeted
False,2021-11-29T00:31:07.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1465116075360591873,retweeted
False,2021-11-29T00:30:58.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465116035363733506,retweeted
False,2021-11-29T00:30:26.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465115902756728838,retweeted
False,2021-11-29T00:29:31.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465115670656524292,retweeted
False,2021-11-29T00:28:49.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465115496194449415,retweeted
False,2021-11-29T00:28:46.000Z,en,RT @natashasmygem: black widow and shang-chi added to the iconic marvel introduction scene so true https://t.co/Nnc64QDhf3,1465115482349051906,retweeted
False,2021-11-29T00:28:44.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465115474639818753,retweeted
False,2021-11-29T00:28:42.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465115467937423361,retweeted
False,2021-11-29T00:28:40.000Z,es,"|| No se por que pero ahora cuando nombran a black widow me descompongo :(,lo que le pasó no se supera en la vida",1465115460349747200,
False,2021-11-29T00:28:33.000Z,en,RT @comicsarchived: 〈〉Black Widow by Phil Noto. https://t.co/3GhU9NIkAX,1465115427701411845,retweeted
False,2021-11-29T00:28:30.000Z,en,"THE WEB OF BLACK WIDOW 2019, ISSUE 3 https://t.co/X24kGXsNgx",1465115415168917507,
False,2021-11-29T00:27:40.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1465115207039078409,retweeted
False,2021-11-29T00:27:28.000Z,en,"@Veg_Ezy_ Did you identify spider? Can't see a violin🎻on upper body 2 smushed Only 2 poisonous spiders listed in N California Black Widow this is not, and Brown recluse Terrifying to be in baby's crib This Lists all NCali spiders
https://t.co/gECTUTfjv1",1465115156350836739,replied_to
False,2021-11-29T00:27:20.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1465115123895488520,retweeted
False,2021-11-29T00:24:56.000Z,es,@nicoo_crupi Civil War es un B y Capitana Marvel esta ahi ahi con Black Widow,1465114518858649605,replied_to
False,2021-11-29T00:24:42.000Z,en,@jfarbzz yeah i always go to thrift stores unless it’s hard to make aka the black widow costume,1465114460872486926,replied_to
False,2021-11-29T00:24:30.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465114410113024000,retweeted
True,2021-11-29T00:24:23.000Z,en,"RT @lure_lady: -50% OFF 🙀 ALL VIDEOS❗️
👉https://t.co/amZIHZwlVf https://t.co/OagfrkciVx",1465114382367604736,retweeted
False,2021-11-29T00:24:12.000Z,en,Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465114336280838144,
False,2021-11-29T00:23:35.000Z,en,@slexiecryer Good I'm watching black widow hbu,1465114179984052227,replied_to
False,2021-11-29T00:23:24.000Z,en,@March4th2022 they should of done this with black widow,1465114132387094533,replied_to
False,2021-11-29T00:23:17.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1465114103735717890,retweeted
False,2021-11-29T00:22:47.000Z,en,black widow forever love her so much https://t.co/93I2olUuKp,1465113977252462593,quoted
True,2021-11-29T00:22:02.000Z,en,@pintobeans18 Black Widow displayed more martial arts than the man who was supposed to be the best hand-to-hand fighter in the whole MCU and they never even showed the real powers of the ten rings 😤 https://t.co/rgtel2ZeyF,1465113788546355203,replied_to
True,2021-11-29T00:21:57.000Z,en,"RT @baddysunny: Black Widow finally finds the infinity stones...
From sweet ❤️: @ScarlettJonesUK https://t.co/xnNmj2B9Hu",1465113770037059585,retweeted
False,2021-11-29T00:21:53.000Z,in,"https://t.co/3W65KV4JJz

Fase 4 Marvel Cinematic Universe sudah diisi dengan beberapa film seperti Black Widow, Shang-Chi, hingga Eternals.",1465113750814429184,
False,2021-11-29T00:21:13.000Z,en,The reason why the Black Widow timeline doesn't make sense is Mephisto,1465113583998570497,
False,2021-11-29T00:20:29.000Z,pl,ej a na black widow była informacja o przedpremierowym seansie dopiero w trakcie sprzedaży biletów czy wcześniej?? #SpiderManNoWayHome,1465113399453495302,
False,2021-11-29T00:20:14.000Z,en,@7thUpperMoon I watched Shang-Chi last night and I thought the fight scenes were incredibly choreographed. Better than Black Widow. We bout to tussle over this! https://t.co/0qtOPUNqRQ,1465113334534004736,replied_to
False,2021-11-29T00:19:31.000Z,en,"|| I am retiring Black Widow after 5-ish years of roleplaying her ! I am flipping this account soon &lt;3 I will completely understand if some of you unfollow but no matter how hard I try , i am just genuinely out of muse for my favourite girl . I am so happy for the friends",1465113157819633666,
True,2021-11-29T00:18:58.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465113019373867011,retweeted
False,2021-11-29T00:18:58.000Z,es,@thenicoya79 Hace 4 Meses Yo Tuve Disney Plus Por 2 Meses Lo Había Contratado Para Ver La Película En Solitario De Black Widow Pero Me Estafaron $159 Pesos,1465113017096441860,replied_to
False,2021-11-29T00:18:42.000Z,en,"RT @LosGeez: Wandavision, Loki, (I liked Black Widow) What If, Shang Chi.....all dope",1465112952042930179,retweeted
False,2021-11-29T00:18:14.000Z,en,@ghost_motley @GroundedTech Black widow was good but eternals was ass,1465112833956450308,replied_to
True,2021-11-29T00:17:24.000Z,en,"RT @lure_lady: -50% OFF 🙀 ALL VIDEOS❗️
👉https://t.co/amZIHZwlVf https://t.co/OagfrkciVx",1465112623335231488,retweeted
False,2021-11-29T00:17:17.000Z,es,"Una vez vuelva a casa me vere todo lo de la cuarta fase de marvel, osea, black widow, wandavision, loki, shang chi y lo que me este olvidando (excepto what if, esa la vi semana a semana xD)",1465112591810760704,
False,2021-11-29T00:17:13.000Z,es,RT @Reynael40173908: @AvergersAliance @AztecaSiete @ScarlettGirl_ @DianaMaravilla_ @SpiderGirl_3 @LaJeanGrey @AmandaGalas25 @SimbiosysR @Ca…,1465112577931989005,retweeted
False,2021-11-29T00:17:11.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1465112570151378945,retweeted
False,2021-11-29T00:17:01.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1465112528564932611,retweeted
False,2021-11-29T00:16:17.000Z,en,Black widow is liked by Luigi,1465112343289937920,
False,2021-11-29T00:15:34.000Z,en,"BLACK WIDOW SPOILER:
I’m waiting until #Hawkeye is completely released to watch it, but I’m assuming the first main villain is gonna be Nat’s sister (Yvetla or something) and I hope her and Hawkeye team up to take down that woman who told Yvetla that Hawkeye killed her sister.",1465112161479495680,
False,2021-11-29T00:15:16.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465112085797421061,retweeted
False,2021-11-29T00:15:08.000Z,en,@BritMartinez Black Widow. It struggled to mix in a bunch of woke sh*t… while still remaining s*xy and adventure based. The result was a movie that had ranges of violence against women and struggled with its story line.,1465112052914171906,replied_to
False,2021-11-29T00:14:57.000Z,en,"i absolutely do not agree for black widow and doctor strange. they’re top tier mcu movies, i said what i said.
i can’t say for eternals, i haven’t watched it yet. https://t.co/LZUAkmT4Td",1465112006051123205,quoted
False,2021-11-29T00:14:09.000Z,en,"RT @TheBLCKVIDOW: A Personality of #StellarSimp

       ꧁𝙽𝚊𝚝𝚊𝚜𝚑𝚊 𝚁𝚘𝚖𝚊𝚗𝚘𝚏𝚏꧂

-Original Avenger 
-Black Widow
-Former Russian Spy
-Bisexual…",1465111805462781953,retweeted
False,2021-11-29T00:13:55.000Z,en,black widow was so good !!,1465111747346448390,
False,2021-11-29T00:13:07.000Z,en,S1E4: The Black Widow of Macon Georgia https://t.co/YvX6sxIroV,1465111544656769030,
False,2021-11-29T00:11:04.000Z,en,"@SeriesBrasil Vi (Arcane)
Kate Bishop (Hawkeye)
Emily Dickinson (Dickinson)
Alice (Batwoman)
Ryan Wilder (Batwoman)
Yelena (Black Widow)
Harley Quinn (The Suicide Squad)
Caça Ratos 2 (The Suicide Squad)
King Shark (The Suicide Squad)
https://t.co/jvyprvmHtS",1465111028807749635,replied_to
False,2021-11-29T00:10:03.000Z,en,"@filmtasha LEGIT just watched a bit of the other Boleyn girl (it was on TV) and I didn’t know she was in it until she appeared and I was so confused😭 my dad asked “hold on isn’t that black widow???”. Same, dad, same",1465110774226079750,replied_to
False,2021-11-29T00:09:49.000Z,en,@wildkait New black widow movie looks so far idk about y’all,1465110713471488001,replied_to
False,2021-11-29T00:09:29.000Z,en,“Black Widow is a knockout that will knock you out!” https://t.co/HmRDvfImbb,1465110628960546816,replied_to
False,2021-11-29T00:09:03.000Z,en,"Didn’t accept it, watched Black Widow. Fucking hell, man. Think that’s the worst of the lot! Ray Winstone’s Russian accent https://t.co/BfHsdM0Jpe",1465110521716396034,replied_to
False,2021-11-29T00:08:36.000Z,en,"like all the movies I've seen in theatres this year were Black Widow, Shang Chi, and Eternals and at home I just rotate between winter soldier, civil war, infinity war, and endgame 
sometimes age of ultron is thrown in but only when I'm in deep",1465110407434153986,replied_to
False,2021-11-29T00:08:05.000Z,en,Black Widow Natasha Romanoff White suit Uniform Halloween Cosplay Costume https://t.co/VZefxlCO2R eBay,1465110280292028416,
False,2021-11-29T00:07:01.000Z,en,"You know what's ironic? Marvel is kind of the epitome of fanboyism and yet, it's best and strongest are all women. Give me Black Widow, Carol Danvers, and Wanda over the boys any day. 

This tweet brought to you by someone who got sucked into a rewatch after Shang-Chi.",1465110010938150914,
False,2021-11-29T00:05:46.000Z,en,https://t.co/dwjqKVg7lS Widow&amp;avatar=6 https://t.co/Mhz28kzlOu,1465109696885542916,
False,2021-11-29T00:05:33.000Z,en,https://t.co/dwjqKVg7lS Widow&amp;avatar=6 https://t.co/FJAN4HYzWw,1465109639926792197,
False,2021-11-29T00:04:47.000Z,tr,"https://t.co/dwjqKVg7lS Widow&amp;avatar=6
Fırsatları kaçırmayın uye olun kyc tamamlayın fırsatlardan yararlanın 
Bedava kazanç https://t.co/SzsxEeQ3wy",1465109447882297353,
False,2021-11-29T00:03:33.000Z,en,@erternals Black Widow com Eternals eu vou me m,1465109137138851844,replied_to
False,2021-11-29T00:03:20.000Z,en,Scarlett Johansson is BLACK WIDOW Part 1 [HD] Behind the Scenes https://t.co/MFWsBH04tx via @YouTube,1465109084860936197,
False,2021-11-29T00:03:10.000Z,en,"@ZeffanieandBill This #Xmas, join the #conspiracy

THE BLACK WIDOW CONSPIRACY debut single THIS AIN'T NO LOVE SONG, is available for download Dec 6th &amp; will be featured on the upcoming film PACT OF VENGEANCE by @killerwolffilms
 
#film #filmmusic #PactOfVengeance #music 

https://t.co/nnq3yLX0J3",1465109041659752449,replied_to
False,2021-11-29T00:01:37.000Z,en,@Serlentpops Black Widow,1465108651337650179,replied_to
False,2021-11-29T00:00:11.000Z,en,|| might watch black widow tonight bc I fucking miss her https://t.co/pkG98sxXnj,1465108291680362498,
False,2021-11-29T00:00:06.000Z,es,"64. Black Widow
La tenía pendiente ya que la fui dejando pasar mucho tiempo y bueno, pues ha estado nice, sin más. https://t.co/U7lLYoQm2C",1465108267940696069,replied_to
False,2021-11-28T23:59:19.000Z,en,Zillia &amp; CreepyBloom VS galaxy star &amp; Black Widow pr2 https://t.co/mqbNrTNJpQ,1465108071525629969,
False,2021-11-28T23:58:08.000Z,pt,não assisti black widow até hoje  https://t.co/mJmQqk0FP1,1465107773130260484,
False,2021-11-28T23:52:05.000Z,en,@AndyShaggyKorty Did you already do Black Widow? Also I think Iron Fist has a lot of such connections in certain areas. I think I'm starting to realize the thread here.,1465106250409005056,replied_to
False,2021-11-28T23:51:42.000Z,en,still wex black widow kill she self for this damn soul stone 🤧🤧🤧,1465106155106091013,
False,2021-11-28T23:51:32.000Z,en,Black Widow The Movie Yelena Belova Uniform Cosplay Costume Halloween https://t.co/sVzoIw9MiI eBay,1465106112781316096,
False,2021-11-28T23:51:22.000Z,es,@AvergersAliance @AztecaSiete @ScarlettGirl_ @DianaMaravilla_ @SpiderGirl_3 @LaJeanGrey @AmandaGalas25 @SimbiosysR @CapitanUTM @Christ_CYS @KillerFrost27 @LoeLovly @StarkMex2 #EsDeSuperheroe enamorarsé una y otra vez de Black Widow😍,1465106070293131271,replied_to
False,2021-11-28T23:50:49.000Z,en,@AlyssaLang Could you imagine the black widow series?  😍,1465105934867382278,replied_to
False,2021-11-28T23:50:28.000Z,en,@lolo10___ black widow,1465105845935611905,replied_to
False,2021-11-28T23:48:52.000Z,en,"Hawkeye was in love with black widow, they ain't fooling me",1465105442846265345,
False,2021-11-28T23:47:21.000Z,pt,@lmao_byee Socuerro só vi a Black Widow e o Shang Chi ai,1465105060699033605,replied_to
False,2021-11-28T23:46:23.000Z,en,"@AlyssaLang I'm still not over how Pietro, the fastest person on the planet,  was killed by bullets and not Hawkeye or Black Widow.",1465104815655161860,replied_to
False,2021-11-28T23:45:52.000Z,en,"@TheCleftonTwain While I sympathize with the tacos, it was Black Widow. https://t.co/t9d2TB8I0w",1465104688286769152,replied_to
True,2021-11-28T23:45:30.000Z,und,https://t.co/attbjST0Dl,1465104595005366276,
False,2021-11-28T23:45:30.000Z,und,https://t.co/O8nzvLv8Q3,1465104594468548611,
True,2021-11-28T23:45:30.000Z,und,https://t.co/RzMIpjL30F,1465104593852026889,
False,2021-11-28T23:45:00.000Z,en,black widow #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA,1465104467863482370,
False,2021-11-28T23:43:40.000Z,en,"Black belt martial art instructor breakdown black widow fight scene.
Natasha Romanoff vs Yelena Belova.

https://t.co/sh0ghZ4k5a

#BlackWidow #Marvel #Hawkeye  #Marvel https://t.co/XDdOUc0asq",1465104135204835342,
False,2021-11-28T23:43:04.000Z,en,It’s giving Dazzler cosplaying as Black Widow and I have to Stan https://t.co/nyfhZdLezZ,1465103981319962624,quoted
False,2021-11-28T23:42:46.000Z,en,Every time I watch the Black Widow-Hawkeye scene in Endgame https://t.co/BbiUrkURlA,1465103908968280065,
False,2021-11-28T23:42:14.000Z,en,@dayasmakkari I wasn’t worried about it till today 😰 like there wasn’t any issue with Black Widow or Shang-Chi and Eternals so like???,1465103772343013383,replied_to
False,2021-11-28T23:41:58.000Z,en,Black Widow Part 1 l 20/20 https://t.co/zUWa3CYoup,1465103706572136448,
False,2021-11-28T23:41:46.000Z,en,@SpencerTracyFan Black Widow it ain't 😎,1465103656726921216,replied_to
