lang,tweet_id,created_at,text,possibly_sensitive,type
en,1466151069390540801,2021-11-26 21:03:49+00:00,"@acfou So the 6x claim presumably comes from an online survey which included 25 men who said they were infected with covid?

Although it actually claimed 5.66, but really, does it matter what it claimed?

How about replication of the numbers?

https://t.co/4lg967EyRp",False,replied_to
es,1466151069126471692,2021-11-26 21:03:49+00:00,"#CdVuctoria COVID La TORRE BICENTENARIO de @gobtam Solo 3 elevadores sirven y van llenos  Ya todos los trabajadores estan yendo NO HAY SANA DISTANCIA Y la @CoeprisTam @PCTamaulipas y @TamaulipasSalud SIN HACER NADA
y el SEMAFORO VERDE ES FALSO!!",False,
en,1466151069038354439,2021-11-26 21:03:49+00:00,"@sastre70 @FOX19 The headline implies that though the person was vaccinated, they got Omicron because they hadn’t gotten the booster. No. The vaccine doesn’t prevent anyone from getting Covid. The most is does is possibly protect from severe illness.",False,replied_to
en,1466151067272548357,2021-11-26 21:03:48+00:00,"Well, fam, I guess I'm pretty lucky to have made it this far into the pandemic... but right now I'm waiting for my first covid test.",False,
en,1466151065250938881,2021-11-26 21:03:48+00:00,"Can someone explain to me if as some are arguing Omicron generates less intense symptoms but is more infectious is this COVID moving through a usual viral progression, where less deadly but more infectious versions emerge as predominant?",False,
en,1466151064663560192,2021-11-26 21:03:48+00:00,@BanksClan @stevesilberman You would have to believe covid is more severe than a cold to believe In something so stupid and insane as that,False,replied_to
en,1466151064357457920,2021-11-26 21:03:48+00:00,Obligatory “I just got my COVID-19 booster shot” selfie! When do I get my super powers? https://t.co/PUFxxgiLAt,False,
en,1466151064298786826,2021-11-26 21:03:48+00:00,Scrolled on here for 20 minutes. Didn’t come across a Maxwell trial tweet. But they’re still talking about when Trump had Covid! Lmao #whatatimetobealive https://t.co/X1U7GaQ6nc,False,quoted
en,1466151063111835652,2021-11-26 21:03:47+00:00,Germany′s ICU medics expect COVID surge before Christmas https://t.co/hN5HTHQdbq,False,
en,1466151062847451139,2021-11-26 21:03:47+00:00,@charliekirk11 Did your boss die from covid?,False,replied_to
en,1466151062524542986,2021-11-26 21:03:47+00:00,"@soldierreader I'm about ready for my next challenge in civilian world, but the first thing the Foundation president did when COVID recession hit was to relay through the VPs that no one was getting laid off. ""Our team is how we get back to normal.""
Reiterated it at next all-staff
Love this org",False,replied_to
de,1466151062113554433,2021-11-26 21:03:47+00:00,"@kaeferboeck @kurti30 Zitat .gegen Covid-19 geimpfte Personen sollten unter Quarantäne gestellt &amp; isoliert werden „Lockdown für Geimpfte“ ..Nicht Ungeimpfte sondern Geimpfte seien gefährlich für andere..sehe man auch die schwersten Covid-Fälle unter Geimpften in Krankenhäuser
https://t.co/CLKUsi12m0",False,replied_to
es,1466151061282979841,2021-11-26 21:03:47+00:00,"Pío López, epidemiólogo habla en #ProtagonistasEnVivo sobre lo que debe saber sobre las nuevas variantes del covid y los cuidados que deben mantenerse.\n\n¡Déjanos tus preguntas y comentarios! https://t.co/MMkfkI20gK",False,
en,1466151060653940736,2021-11-26 21:03:47+00:00,"@BrianKeene Back in March when my boss called me and said I had to get a Covid test b/c I may have been exposed I remember my heart dropping into my stomach and my life seemed to flash before my eyes. Turned out negative, thankfully, but the feeling is the worse.☹️

Hope you are well.🙏🏼",False,replied_to
en,1466151059835940867,2021-11-26 21:03:47+00:00,"@JackFarley96 you're missing the fact that Powell no longer has to pretend he is a Dove. He got his renomination. He said he would tighten, doesn't care about covid.",False,replied_to
it,1466151059034980360,2021-11-26 21:03:46+00:00,"@zonabianca Faccio umilmente notare che le varianti del virus nascono nei vaccinati e non nei non vaccinati.
L'ISS ha stabilito che i 130 morti di oggi sono tutti morti di covid??Minzolini mi terrorizza con le sue elucubrazioni sui vax e no vax,lui è sicuramente adatto come Kapò.",False,
en,1466151056551735302,2021-11-26 21:03:46+00:00,"@wtbysara @bbylumps @grunipig @JenniferSey If that's really the case, please explain the benefits of being vaccinated if you have to worry about catching and spreading Covid. Hint: Minimizing isn't really a thing here, you're either immune or you're not.",False,replied_to
en,1466151055209631745,2021-11-26 21:03:45+00:00,"A team of @netolnew researchers report analysis of social media posts, storying the impacts of COVID-19 on Indigenous Language revitalization (ILR) from across Canada and the U.S. https://t.co/XU9uZwHFo5 #IndigenousLanguages #LanguageRevitalization",False,replied_to
en,1466151055071354885,2021-11-26 21:03:45+00:00,"@elgatoweebee @FriasBarbara @PR51StateUS @FrankWorleyPR @Justahappyman @valentino1088 @madreperladel @haydichi777 @wilfredodiazPR @dinamo1234 @AlisonBCruz @eliyarielUSNVet @novacunados @luigirivera1985 @JoseBaranda1 @SteelKnight21 @acatl_na @JoubertSonya @Newarkguy1973 @LuisJDelValle @sabeamango1 @pr_odiosa @AnaToledoDavila @wcstgo @di67029 @ratatouillecast @VilmaMFigueroa1 @BaMbINiT0 @mjean2 @perez_monge @Chilival @luis_vitin @tribilintoby @ReinaldoTorral2 @WapaTV @TelemundoPR @jayfonsecapr @LaComayTV @noticel @saudyb @desaludpr @drcarlosmellado @prsecsalud @GovPierluisi @LaPremisaPR @rodriguez_veve NEW - German study on COVID-19 in kids ages 5-11 concludes: ""Severe disease course or death is low,"" in fact the ""case fatality could not be calculated, due to an absence of cases"" for children without comorbidities.

https://t.co/ZHSP9KuRHc

@disclosetv",True,replied_to
en,1466151053989138435,2021-11-26 21:03:45+00:00,"@FreeBeacon This is days after Fauci claimed criticisms of him were attacks on science. First, he referenced Title 42 reversal that stops expulsion due to COVID , but that doesn’t stop testing. Second, what “science” says we shouldn’t test. Third, why does Fauci not defer to others for this?",False,replied_to
en,1466151053263474693,2021-11-26 21:03:45+00:00,"Whether she meant well we'll never know, we only know what they want us to know. We do know that Podesta was with her around the Mosque event. We do know Podesta's past. We do know the result of the Mosque event, in time for covid. She is our Hillary.

https://t.co/iK50FRSlpj",False,
en,1466151051485007873,2021-11-26 21:03:45+00:00,"@TheInsiderPaper Heart problems such as heart inflammation are one of the known life-threatening side effects of Covid vaccines, which even the manufacturers themselves warn against.

https://t.co/I8eFBV8kA8",False,replied_to
en,1466151051334242309,2021-11-26 21:03:45+00:00,"@makjak @JohnCocktosen8 Covid shut my gym down for 2 months and we still aren’t back to pre-Covid numbers.. and who knows if we ever will be.. BUT since we were doing pretty well before covid, we were able to weather the storm, and still are… if someone making $500k can’t survive a couple months with",False,replied_to
en,1466151050558251016,2021-11-26 21:03:44+00:00,@JohnMcConnachi6 I actually muted aw they daft words earlier and then muted then all the covid shite! That doesn’t sound like u tho 👀,False,replied_to
en,1466151049488744454,2021-11-26 21:03:44+00:00,@nailzius @MartyC88620765 @kylenabecker If vaccines work why covid not slowing down but coming up w “new” variants 🤨,False,replied_to
en,1466151048779816982,2021-11-26 21:03:44+00:00,@GOP Hypocrites.  You seem to be fine with people dying of covid.  You seem to be fine with people dying from school shootings.  The only thing precious to the GOP are DONORS.,False,replied_to
und,1466151046779215877,2021-11-26 21:03:43+00:00,@risemelbourne https://t.co/paf9aLykxA,False,replied_to
fr,1466151045852241929,2021-11-26 21:03:43+00:00,"Covid, tuberculose: @IHU_Marseille prescrit hors AMM. Seulement, c'est justifié pour ""des malades dont l’état est gravissime et au-delà de tout traitement connu"" et s'il y a ""des données scientifiques solides"", recadre le maitre à penser de @raoult_didier https://t.co/PPTxzO6Lm8",False,
en,1466151045738999816,2021-11-26 21:03:43+00:00,I'd like to shout out COVID for helping cross the 250lb threshold https://t.co/JRFRZjjMQL,False,
pt,1466151045059469326,2021-11-26 21:03:43+00:00,"Joaçaba registra cinco casos de Covid-19 nesta terça-feira, 30 #EderLuizNoticias https://t.co/HX9Zum0jiP https://t.co/tE1ai4RJun",False,
en,1466151044510097410,2021-11-26 21:03:43+00:00,@libdemdaisy It’s a mess but even worse children are at the frontline of Covid safety anxiety measures. Masked up in St Albans classrooms struggling to communicate and concentrate yet you are silent on this matter.,False,replied_to
en,1466151043759280130,2021-11-26 21:03:43+00:00,@Emmett_Scanlon As the only mask wearing synth pop phenomenon they’re really missing a trick in these Covid times.,False,replied_to
pt,1466151042815610881,2021-11-26 21:03:43+00:00,"Dose de reforço amplia resposta imune contra a covid-19, garantem profissionais de saúde da Sesa https://t.co/sCeTudz58m",False,
en,1466151042752520202,2021-11-26 21:03:43+00:00,"The best thing that could happen to the Dem party this spring is for Roe v Wade to be overturned. All the gains that we have made against the Democratic party narrative re schools, kids, Covid mandates will be wiped away w/ the momentum they will get from this issue. JMO",False,
it,1466151042555564039,2021-11-26 21:03:42+00:00,"Scattata l'allerta per la variante Omicron su un volo Roma-Alghero: un passeggero di rientro dall'Africa è risultato positivo al Covid. 130 le persone in isolamento, tra loro anche alcuni calciatori della Torres https://t.co/iCC1WAmL8A",False,
en,1466151042282782727,2021-11-26 21:03:42+00:00,"@HelenBa16838378 """"Minding my own business,""""  In your Bio !!!   AND I have NEVER said  the unvaxxed can't die from Covid we have a 99.9% survival rate HOWEVER the VAXXED seem to be taking over the DIED from much faster 🤷‍♂️😉 Have a wonderful day",False,replied_to
en,1466151042199007246,2021-11-26 21:03:42+00:00,It’s really hard to understand how absolutely sociopathic Trump testing positive for covid and then spending the next several days *knowingly* exposing others to this virus. A truly vile and endlessly selfish man https://t.co/UJaWXQg5i1,False,quoted
fr,1466151042077372416,2021-11-26 21:03:42+00:00,"Monique Lubin, 200 kg au repos, obèse, a des leçons de santé et d'hygiène à donner. Elle est... préoccupée... par les questions de santé...
https://t.co/BtEZaxzNpV",False,
und,1466151039833452547,2021-11-26 21:03:42+00:00,@org_scp @vonderleyen https://t.co/sWhVImxxy4,False,replied_to
en,1466151037446725640,2021-11-26 21:03:41+00:00,@feltford @RayDoesData @johnsgunn @nb_covid_info That was all BS anyways still is,False,replied_to
en,1466151036687564808,2021-11-26 21:03:41+00:00,"We also see what happens in countries where the people have been disarmed. 

I’m hoping my liberal friends who oppose Covid tyranny will now reconsider their positions on allowing the government to control access to health care, doctors, and our ability to fight back. /end",False,replied_to
fr,1466151036326977536,2021-11-26 21:03:41+00:00,"Le cirque Castex : mensonges, Covid-19, vaccins et gestes barrières https://t.co/XSXSyUTWIs via @YouTube",False,
en,1466151036146655241,2021-11-26 21:03:41+00:00,"@nypost How can she stand there and tell such huge lies, Democrats have absolutely no shame. 
Doocy OWNS Psaki With Biden&amp;apos;s Own Words https://t.co/vjjzEvwb8S",False,replied_to
en,1466151035332820994,2021-11-26 21:03:41+00:00,"@NomeDaBarbarian My first COVID shot, I was actually glad when my shoulder got sore the next day because otherwise I wouldn't have been sure I'd gotten the shot at all. I literally did not feel the needle.",False,replied_to
en,1466151035286736904,2021-11-26 21:03:41+00:00,@GOPChairwoman How about the lives of the 800K dead Americans from CoVid?,False,replied_to
en,1466151034783297543,2021-11-26 21:03:41+00:00,@frankmsontag Covid is about #Power and #Control,False,replied_to
uk,1466151034007568384,2021-11-26 21:03:40+00:00,"УкрЗахідІнформ :: Ведучий Святослав Гринчук одужав та повернувся до роботи,закликаючи всіх вакцинуватися від «Covid-19» https://t.co/fa5U1lmq2D",False,
en,1466151033843765249,2021-11-26 21:03:40+00:00,I h8 covid. Skanky stupid bitch,False,
und,1466151033458077708,2021-11-26 21:03:40+00:00,https://t.co/GQ80Zz7DKM,False,
en,1466151033260937219,2021-11-26 21:03:40+00:00,"Here’s the known omicron prevalence by country. Add the one just found in California. 

Interesting which of these made the no-fly list. 

https://t.co/ggXyA26xuD",False,
en,1466151032279474182,2021-11-26 21:03:40+00:00,"Tonight our CEO @DomUnsworth is at the #APPAWARDS21 - last year, just before COVID kicked in, Dom won national @Apprenticeships #champion and tonight she's celebrating with this year's winners - oh and @mrdanwalker https://t.co/i8Rs2SeW1l",False,
en,1466151031193014274,2021-11-26 21:03:40+00:00,"To all the liberals out there (not left wing authoritarians) who are increasingly fed up with Covid tyranny, can you see now why conservatives have long fought against government-run health systems? 1/",False,
en,1466151030228496385,2021-11-26 21:03:40+00:00,"Outspoken and Fully Vaccinated Baby Back Bitch @KingJames Tests Positive for Covid After 3 Tests.

#FixedItForYou https://t.co/DTCdadPWsc",False,quoted
en,1466151030060556290,2021-11-26 21:03:39+00:00,"@Rpesh69 @redsteeze Right, because Covid is just like all other illnesses.",False,replied_to
en,1466151029003755524,2021-11-26 21:03:39+00:00,@Wedge Tesco comms on Covid have been A1.,False,replied_to
