lang,tweet_id,possibly_sensitive,created_at,text,type
und,1466155036258586637,False,2021-11-28 21:19:35+00:00,https://t.co/q1vp6auM6K,
en,1466155031623725058,True,2021-11-28 21:19:34+00:00,Everyone Is a Live-Streamer in Covid-19 Era - Wall Street Journal https://t.co/7YHknd4J6r ☆https://t.co/xEtkGuRsWa https://t.co/xEtkGuRsWa,
en,1466155031338622978,False,2021-11-28 21:19:33+00:00,"@SkyNews I'm a huge sceptic to the covid vaccine, but this seems more like a natural health issue than Covid or the vaccine.",replied_to
en,1466155030935965698,False,2021-11-28 21:19:33+00:00,Never ever thought I’d spend me dads next birthday with him after COVID-19. He’s fully recovered now. Never ever thought I’d see this day. Love ye dad. Happy birthday ❤️❤️ #fuckyoucovid #COVID19 https://t.co/W8awpnwb1c,
en,1466155030873001985,False,2021-11-28 21:19:33+00:00,https://t.co/ibmoRDQ8J5 What is this nonsense?? @Orla_Hegarty Over-ventilating is now an issue? Will someone please relieve this charlatan @PhilipNolan_MU of his duties on NPHET before he goes more damage! #edchatie,
en,1466155030092808192,False,2021-11-28 21:19:33+00:00,Understanding the role of nACE2 in neurogenic hypertension among COVID-19 patients https://t.co/2AS3OCX0yy,
en,1466155029811929089,False,2021-11-28 21:19:33+00:00,@Djamel__1997 @Football__Tweet Or have you considered that its an effect from Coronavirus itself? We have no idea if these people have been infected with COVID before or if they have gotten the vaccine. Quit being an idiot ffs,replied_to
en,1466155029442797571,False,2021-11-28 21:19:33+00:00,"Pfizer CEO Reveals His Business Plan: 'Most Likely Scenario' is Annual Revaccination Against Covid https://t.co/6c08px24WT. Hey quack. If the vaccine is not going to prevent it, why take it??",
en,1466155028104704001,False,2021-11-28 21:19:33+00:00,Learn about how ADIBOT uses UV-C light to effectively disinfect air and surfaces to fight the spread of COVID-19: https://t.co/mAsCbqVcOK,replied_to
en,1466155027689521160,False,2021-11-28 21:19:33+00:00,The gif must’ve been when Trump was talking about injecting disinfectant to kill the Covid 😂 https://t.co/pG5QSf6p1Z,quoted
en,1466155027387621384,False,2021-11-28 21:19:33+00:00,@RebelNewsOnline Our Government doesn't care. They'll still push it as the next scarient that is going to destroy us! And the Covid Cult is going to eat it up! They still don't realize they're beloved injections are causing these variants.,replied_to
en,1466155026699755524,False,2021-11-28 21:19:32+00:00,"@TreesSecret @HeymanJordan @tiny_direwolf @Gig_Wage_Worker @brianbeutler the polls are looking bad, sure, but it's not because they've been too conservative 

gas prices, inflation, GOP keeping COVID going, in addition to america being a very racist country so the specters of ""CRT"" and ""defund the police"" loom large 

most people say dems too far left",replied_to
en,1466155025248534532,False,2021-11-28 21:19:32+00:00,"First speaking engagement IRL since COVID today at @sohohousenyc! 

Lots of great conversation about bundling, capsule uniforms, and drop culture. More of this in 2022, please. 🙏🏼 https://t.co/P4AGtlQRoZ",
en,1466155022891290629,False,2021-11-28 21:19:31+00:00,@ananavarro Covid Donnie. 🤮😮‍💨,replied_to
en,1466155022564081666,False,2021-11-28 21:19:31+00:00,"Red Pill Twitter just wanted to enjoy a little TV, but Cheryl Hines had to go and marry a prominent anti-vaxxer https://t.co/yER2YGe05c",
en,1466155021679005696,False,2021-11-28 21:19:31+00:00,"PERSONAL INJURY:   SLIP AND FALL

https://t.co/YzTawAZoNK

With so much attention placed lately on Covid-19 vaccines, testing and prevention measures, it is easy to slip and forget the other common threats that put employees in danger.",
en,1466155021490393092,False,2021-11-28 21:19:31+00:00,Exclusive: Covid Vaccines Failed to Lower America's Excess Mortality Rates in 2021 https://t.co/maRsC6sxNL,
fr,1466155021041606658,False,2021-11-28 21:19:31+00:00,"Ha parfait, j'apprends donc que mon père a le covid (il est vacciné AZ mais pas boosté) et qu'il a dit à ma mère (cardiaque ...) qu'il était négatif 🤬",
en,1466155020483710982,False,2021-11-28 21:19:31+00:00,"@S_E_A2 @NA_NetNed @JordonRomp37 @detroitnews Yes.  Probably would have lived longer if he didn't develop ADE from the vaccine, but at least he's proof vaccines don't keep you from dying of COVID",replied_to
en,1466155019586187268,False,2021-11-28 21:19:31+00:00,I bet Ghislaine Maxwell didn't get the covid shots and I bet nobody is going to try to convince her to do it either.,
it,1466155019019993101,False,2021-11-28 21:19:31+00:00,"@DOCTORWHO71 Sì, per i fumatori c'è il ""non fumare"". Un vaccino che prende le sembianze di una scelta consapevole (cosa che non si può fare contro il Covid che colpisce a caso chiunque). Spero tu non sia o non sia stato all'università, altrimenti mi tocca darti ragione.",replied_to
en,1466155018504089600,False,2021-11-28 21:19:30+00:00,"@GKNyborg @JohnCleese We're lucky that covid isn't deadly, aren't we?",replied_to
en,1466155018164256778,False,2021-11-28 21:19:30+00:00,@pritipatel @Laura__Farris Hi Laura. my representative in Parliament. The WHO classified the latest mutation of COVID-19 as harmless. Would you speak out in Parliament? There is no problem With proportionate response. if the response is not warranted an opposite response might save our economy. Be brave.,replied_to
en,1466155017652641794,False,2021-11-28 21:19:30+00:00,Omicron could threaten COVID-19 immunity — but we're not going back to 'square one' | CBC News https://t.co/eaLK0ktc6O,
en,1466155015026978818,False,2021-11-28 21:19:30+00:00,it feels like covid is never going to stop spinning the block on us. i’m over it 😩,
en,1466155011843543042,False,2021-11-28 21:19:29+00:00,"Random thought on shift: the song “baby it’s cold outside” is problematic in many ways, but the whole “If you caught pneumonia and died” line really is poor taste during an endless respiratory illness pandemic. 

(Ok, back to seeing COVID+ patients) https://t.co/kyH9obeM0o",
en,1466155011696640003,False,2021-11-28 21:19:29+00:00,@AshardLorraine @NickFerrariLBC You can’t catch obesity by sitting next to someone. Our choices have consequences and what a person with Covid expels from their airways goes into mine. Vaccination significantly reduces that risk.,replied_to
en,1466155011256242177,True,2021-11-28 21:19:29+00:00,Finally back at the gym after the disaster of covid. Lost progress but I have faith I’ll get it back. Stay tuned. https://t.co/txt5VJi5in,
en,1466155009565933572,False,2021-11-28 21:19:28+00:00,"Another brilliant Anti-Vaxxer👇

https://t.co/lNyafvlYqI",
en,1466155009259843584,False,2021-11-28 21:19:28+00:00,"People Who Have Recovered From COVID Are Sharing What It's Like To Live With Parosmia, A Conditio... https://t.co/pFrVChBDEF via @YahooLifestyle",
en,1466155008488091648,False,2021-11-28 21:19:28+00:00,First two pregnant volunteers recruited for Covid vaccine trial at Telford hospital - https://t.co/vQtv5BCcLi - Lisa O'Brien :: Source: https://t.co/DJy1ILNqbE,
en,1466155008479703045,False,2021-11-28 21:19:28+00:00,Covid breakthrough as common drug could help save most severely affected patients - Daily Express - Jacob Paul :: Source: https://t.co/Vd5C8roGOH,
en,1466155008475504645,False,2021-11-28 21:19:28+00:00,"People With Allergies Appear Less Likely To Develop COVID-19, Study Suggests - IFLScience - Stephen Luntz :: Source: https://t.co/THO8Cgd5eK",
en,1466155008454533131,False,2021-11-28 21:19:28+00:00,Prince Harry compares Covid pandemic to HIV in People's Vaccine video - Daily Mail - Mark Duell :: Source: https://t.co/YchUXyhmEJ,
en,1466155008144011268,False,2021-11-28 21:19:28+00:00,"Maaaan, eff this COVID crap. I just want my momma to get better.",
it,1466155006923616259,False,2021-11-28 21:19:28+00:00,"#nonelarena Confronto @pasqualemariob1 - @petergomezblog: ""Perchè da medico diceva che non era vero?"" ""mi sono scordato di essere un medico"".
#Giletti #Bacco #novax #Covid #Gomez 
https://t.co/UZ7YYwnA94",
en,1466155006671745025,False,2021-11-28 21:19:28+00:00,#oneruleforthem Johnson under growing pressure over No 10 parties during lockdown last year https://t.co/LczhQbxrAy,
en,1466155005975666694,False,2021-11-28 21:19:27+00:00,"Just left CVS, got my booster!👏👏👍👍💉Not trying to die from covid!!!! Be smart and safe people!!! Covids real, my brother died in June, wouldn't get vaccinated, now he's dead!",
und,1466155003631095812,False,2021-11-28 21:19:27+00:00,https://t.co/uaTgYP5C8J,
en,1466155002288824323,False,2021-11-28 21:19:27+00:00,"@danhilt0n @BorisJohnson Come on.  Brexit.  Disaster and lies.   Covid.  Thousands dead due to his inaction.  Relations with Europe up the swanny.  The US.  Where's the trade deal.  And you call this leadership.  https://t.co/nZXDVHJynt.  

If you think it is you are in cuckoo land or his lovechild",replied_to
cs,1466155002007797763,False,2021-11-28 21:19:26+00:00,"Můžeš klidně přihrát na gól Gretzkymu v NHL, ale když v současnosti přijedeš k mýmu tátovi do práce a ptáš se co říká na ten Covid, on ti argumentuje třemi zdravotníky v rodině (jeden na Covid jednotce) a stejně tomu nevěříš, tak jsi u mě prostě jen lopata. 🤷",
it,1466155000049065994,False,2021-11-28 21:19:26+00:00,"Covid Italia: aumentano i contagi, oggi 15.085 casi e 103 morti, tasso di positività al 2,6% GRAFICO LIVE #bollettino #contagi #Coronavirus #Dati #Himeraliveit #Italia #Live

https://t.co/zQaCe9kpbg",
en,1466154999625523212,False,2021-11-28 21:19:26+00:00,"""This Isn't Science or Medicine, It's a Political Decision."" - Dr. and Col. Lawrence Sellin on Current Treatments for COVID https://t.co/nk5lcVnpU6",
en,1466154998514003979,False,2021-11-28 21:19:26+00:00,"@ItsBBDudes Ty BB! 🥲 should say the same back to you! Stay safe, COVID warrior. https://t.co/pK93QiP3U1",replied_to
en,1466154998031536128,False,2021-11-28 21:19:26+00:00,covid wanna be weed so bad stick to one strain baby PLS,
de,1466154997264134149,False,2021-11-28 21:19:25+00:00,"Schnäppchenjäger aufgepasst!
(gerne RT in Querdulli-Gruppen) 
#ImpfenSchuetzt 
https://t.co/jOsU1ZVDve",
en,1466154997037637635,False,2021-11-28 21:19:25+00:00,@PresidencyGR Covid mandates are against human rights!!! The public don't want them!!! Stop supporting these covidiots. It's a 99.9% survival rate flu. What's wrong with the world and you? Have you lost your minds? Our problems are restrictions and YOU not covid!!!,replied_to
fr,1466154996773400584,False,2021-11-28 21:19:25+00:00,"@_maxpop @AnotherGenro @Dr_moji Tenez si c’est pas clair pourquoi certains sont exemptés, faites moi signe https://t.co/KcMwwkazQr",replied_to
fr,1466154995695431686,False,2021-11-28 21:19:25+00:00,"Je vous recommande cet article de La Presse : Des chevreuils ont contracté la COVID-19 
C’est vraiment rendus ridicule chance que celui-ci ne tue pas Ça n’a plus aucun sens quand l’armée va-t-elle arrêter cette arnaque qui brime nos droits et notre liberté https://t.co/1oqEbUjeJu",
en,1466154994391040008,False,2021-11-28 21:19:25+00:00,@CharlieCrist Im guessing the funds came from the Biden covid relief...  Just like he is now paying the un employed for not being vaccinated..,replied_to
en,1466154993124216832,False,2021-11-28 21:19:24+00:00,"@SpeakerPelosi @chuckschumer @JoeBiden 
Our right to VOTE, CHOICE, and LIVE in a Democracy are all under threat, and all you are focused on is BBB!!!
And CoVid is on the rise...again!
#OmicronVarient 
#VotingRights 
#WomensRights 
#democracy https://t.co/gjg50b3Qw0",
pt,1466154992340017166,False,2021-11-28 21:19:24+00:00,"""É falso que mais atletas tiveram morte súbita devido à vacina da Covid-19, dizem médicos; Fifa não identificou alta""  https://t.co/K91CEekgBC",
pl,1466154990947475457,False,2021-11-28 21:19:24+00:00,"@Magmag77711777 Polska - kiedy chcesz dopierdolić coś kontrowersyjnego, przeciwko czemu zbuntowałoby się +/-50% społeczeństwa, odkrywasz ukrytą kartę ""aborcja"" i przepychasz w sejmie co chcesz, bo wszystkie media żyją kartą ""aborcja"" i ""covID""
Śmiejesz się z gojów, nabrali się znów na to samo",replied_to
und,1466154989940879363,False,2021-11-28 21:19:24+00:00,@hugodejonge https://t.co/nqsbmteHAK,replied_to
en,1466154989668249604,False,2021-11-28 21:19:24+00:00,Has anyone watched the new South Park episode about covid in the future? Funny as shit!,
es,1466154989429170180,False,2021-11-28 21:19:23+00:00,"POLÍTICA | El diputado electo por Entre Ríos y exministro de Interior, Rogelio Frigerio comunicó que dio positivo para covid. Se encuentra en buen estado y aislado en su casa. Hasta ahora, se desconoce si podrá participar del acto de asunción en Diputados.
https://t.co/G9wbBCjYUl",
en,1466154988229464064,False,2021-11-28 21:19:23+00:00,@gwachob This is just another form of numerology which these suckers also fall for.  Maybe covid really IS a zombie apocalypse because they seem to only want to kill the people with brains.,replied_to
en,1466154987428491269,False,2021-11-28 21:19:23+00:00,"@Interpersempr33 Everyone is only getting Covid because everyone isn’t vaccinated the whole point is herd immunity, and the side effects of the vaccine are nothing compared to the actual disease.",replied_to
en,1466154986815909891,False,2021-11-28 21:19:23+00:00,"On par for previous administration, lies/misinformation part of the covid con @LorenCulp emulated during his failed GubernatorialConCampaign and continues w a CongressionalCon Campaign vying for deplorables, Crazy Qanon and violent #PatriotFront votes.
https://t.co/lFuGPRjURR",
en,1466154986279092229,False,2021-11-28 21:19:23+00:00,Livestream: PM Express discusses ‘Omicron in Ghana: Averting a 4th Covid-19 wave’ https://t.co/JOz3iC9ZI2,
en,1466154985297612801,False,2021-11-28 21:19:22+00:00,@LegendaryEnergy Daily covid shots,replied_to
en,1466154985075449864,False,2021-11-28 21:19:22+00:00,@joeybagovdonuts fought one of those in my bathroom while I had covid. emptied an entire can of wasp spray on it and it was still trying to fight me. smh. nasty bugs.,replied_to
