text,possibly_sensitive,created_at,lang,tweet_id,type
"$HQGE CEO Marvin Williams' latest work was""2nd Unit 1st Assistant Director""on""Venom:Let There Be Carnage""that just released Oct. 1 2021 and""first assistant director: second unit""on""Black Widow""released on July 9 2021. So if your wondering where he has been, he's been in HOLYWOOD! https://t.co/7w3fRikbMk",False,2021-11-28T21:20:34.000Z,en,1465068122734485508,
@616ODlNSON WHAT PL ABOVE THOR ??? i wholeheartedly blame this on all the buckynat or black widow comics i’ve read bc steve is somehow always present,False,2021-11-28T21:19:11.000Z,en,1465067772279504902,replied_to
@helveticagothic I’m caught up right to that which means im@also now behind on Black Widow also ….,False,2021-11-28T21:16:38.000Z,en,1465067132593471496,replied_to
Finally got around to watching Shang-Chi and I can't manage to express how happy I am that this movie is about 5x better than Black Widow. https://t.co/JHyzZsx8Og,False,2021-11-28T21:15:51.000Z,en,1465066933976543240,
Help I’m ten minutes into Black Widow and I’m already crying 😭,False,2021-11-28T21:14:29.000Z,en,1465066592321081345,
@DapperSteve I really enjoyed her in Black Widow.,False,2021-11-28T21:09:56.000Z,en,1465065444172345344,replied_to
"Lian Li 011 razer edition
Razer black widow v3
Razer basilisk v3 
Razer nommo 
Razer siren mini 
Razer ripsaw HD 
Razer wolverine v2 
...@Razer any other suggestions ?? 
#razergang",False,2021-11-28T21:09:11.000Z,en,1465065256800059392,
"Black Widow and Scarlet Witch 🤤🥵

#rule34 #r34 #adult #nsfw #nfswart #nsfwart #Marvel (H1kar1ko) https://t.co/UCALRuwtI1",True,2021-11-28T21:09:01.000Z,en,1465065216027377670,
"just about. i haven’t watched shang chi or black widow, and i still need to watch tfatws and hawkeye shows https://t.co/q7xwcfAmTk",False,2021-11-28T21:08:40.000Z,en,1465065128144117767,quoted
"Hab grade angefangen zu weinen weil ich dran gedacht hsbe wie underrated hawkeye ist, was fürn toller dad er ist und wie weh es ihm tun muss dass black widow tot ist

Man merkt dass ich die maler im keller habe",False,2021-11-28T21:08:40.000Z,de,1465065125837099008,
@PhaseZeroCB I like Black Widow.,False,2021-11-28T21:06:48.000Z,en,1465064656188366849,replied_to
Black widow &amp; iron man 🥺 https://t.co/ACa3lD6fWK,False,2021-11-28T21:06:08.000Z,en,1465064487766085633,quoted
I’m a bit late but finally watched Black Widow. If Yelena doesn’t take the mantle after this what’s the point.,False,2021-11-28T21:06:00.000Z,en,1465064455990124547,
i finally watched black widow and i am Obsessed with her https://t.co/q9pG6qYiDl,False,2021-11-28T21:05:27.000Z,en,1465064315321561106,
"@MasadaChee My only problem with it is the lagging structure in the storytelling. Perhaps it could have been better if it had more snarky moments in the subtle humor, but then again, maybe it wouldn’t have fit with the Black Widow character very well.",False,2021-11-28T21:04:45.000Z,en,1465064141840805892,replied_to
black widow or cpatain marvel https://t.co/uPoS5jMXRx,False,2021-11-28T21:04:22.000Z,en,1465064045569056778,quoted
"Hawkeye, black widow, Wanda vision https://t.co/pG9umk7hqW",False,2021-11-28T21:03:55.000Z,en,1465063932301914117,quoted
black widow https://t.co/o1JdHUQoHr,False,2021-11-28T21:03:47.000Z,en,1465063899909312517,quoted
hawkeye or black widow https://t.co/H0XqfHcvb8,False,2021-11-28T21:02:53.000Z,en,1465063672502444034,quoted
Q BUENA PELICULA BLACK WIDOW LOCO Q PELICULON,False,2021-11-28T21:02:49.000Z,es,1465063654483582982,
"black widow, eternals, thor 3/black panther https://t.co/k50xF3EXRk",False,2021-11-28T21:02:27.000Z,en,1465063563014385671,quoted
"@NerdyNupeDC By the way, have you seen the Black Widow movie? Checking out the Hawkeye series? 👀",False,2021-11-28T21:02:10.000Z,en,1465063489374937105,replied_to
Two people sitting by us at Mellow Mushroom were dressed as Black Widow and Captain America. Why? Who knows but more power to them.,False,2021-11-28T21:02:06.000Z,en,1465063475345035265,
"Venom 2 has made more money than Shang chi, eternals and black widow. Ouch",False,2021-11-28T21:01:51.000Z,en,1465063412564643845,
"@McSports14 @HollywoodRecs @hawkeyeofficial @disneyplus cant say much on clint, but black widow is supposed to be a highly trained assassin &amp; kate bishop has spent most of her life being athletic &amp; mentioned a black belt in karate. she doesnt have super powers but i think the mcu wouldnt be too fun if people fell after a punch",False,2021-11-28T21:01:50.000Z,en,1465063406545821714,replied_to
jsuis en train de regarder black widow là faut voir comment j'ai la barre 🥵,False,2021-11-28T21:01:40.000Z,fr,1465063365617885184,
"It’s crazy how every comic book character written by @79SemiFinalist becomes one of my fav cb characters (Black Widow, Captain Marvel and now Kate)",False,2021-11-28T21:01:34.000Z,en,1465063341567533063,
I keep seeing box office coverage mentioning that #Eternals is performing far behind Black Widow and Shang-Chi domestically but failing to mention that it's also performing far ahead of them internationally. Why is that? 👀,False,2021-11-28T21:00:47.000Z,en,1465063143781064705,
black widow https://t.co/73m7Qd3fSs,False,2021-11-28T21:00:46.000Z,en,1465063138911526912,quoted
"@bharanigrl @cleanfeathers @avataroneal @thanaletchumi05 Spiderman’s an anuradha xD 
And scarlett johansson (anuradha) and florence pugh (rohini) in black widow 🌝",False,2021-11-28T21:00:08.000Z,en,1465062977627852801,replied_to
black widow &lt;3 https://t.co/Kdy5ppb2Hs,False,2021-11-28T21:00:00.000Z,en,1465062943846977536,quoted
black widow https://t.co/U8ih7WOJil,False,2021-11-28T20:59:53.000Z,en,1465062916596670468,quoted
"black widow, catws, avengers 1 https://t.co/siGUgP4mcd",False,2021-11-28T20:59:39.000Z,en,1465062857263955976,quoted
"infinity war, black widow and shang chi https://t.co/koTkIzoX8i",False,2021-11-28T20:59:30.000Z,en,1465062820408664071,quoted
https://t.co/8ARnli1Dv6,False,2021-11-28T20:59:15.000Z,und,1465062755657043974,
"finally saw Black Widow

I only liked the acting",False,2021-11-28T20:58:56.000Z,en,1465062678641188874,
"Spider man homecoming, avengers endgame, black widow https://t.co/1Y37CMBkPC",False,2021-11-28T20:58:31.000Z,en,1465062573146058760,quoted
"@mellisdead esatto. no giuro da me per eternals c'erano prenotati al pomeriggio per la sera, che avevo controllato per vedere quanta gente ci fosse, erano massimo 10 persone prenotate ahah che poi la sala era piena quindi nessuno si prenota, stessa cosa con black widow. però spiderman boh",False,2021-11-28T20:58:09.000Z,it,1465062480359694338,replied_to
Does Hawkeye take place before or after Black Widow passed?,False,2021-11-28T20:57:32.000Z,en,1465062327070380043,
"Lemme get this straight.

""WandaVision"", ""Loki"", ""What If...?"" and right now ""Hawkeye"" are all widely regarded as excellent.

""Black Widow"" did well and the other Marvel Disney+ series set up future films while ""Eternals"" set up the entire next phase.

Dunno what you're talnbout. https://t.co/PwEeqTLp7h",False,2021-11-28T20:56:50.000Z,en,1465062150603427845,quoted
"@itsHovseason Here's the thing though, I'm not hating on the raimee trilogy and recency bias means shit.

Even if the MCU got way better with time, I still don't like shit like Ant Man 2, Black Widow or Eternals that much at all, and all are very recent movies.",False,2021-11-28T20:56:38.000Z,en,1465062097855909888,replied_to
"Spider man , scarlet witch, black widow https://t.co/SiZIVLpux0",False,2021-11-28T20:56:29.000Z,en,1465062059582840840,quoted
"@bigmilkcartons @HollywoodRecs @hawkeyeofficial @disneyplus The whole point is the super heroes have powers.  So they can take a hit.  She’d be in the hospital.  Hawkeye, Black Widow and 105 lb girls don’t.  It’s stupid.  But you can go ahead and keep being an ass 🕳.  #GFY",False,2021-11-28T20:55:26.000Z,en,1465061796381921287,replied_to
"Looking for marvel mutuals!!! especially if u r:
♡a black widow stan
♡sambucky or stevebucky shipper 
♡a Captain Marvel stan
♡hate on Tony for fun
♡obsessed with the cap quad
♡a lokius shipper
♡in love with Sam Wilson 
♡in love with Kate Bishop
♡or just want a mutual :)",False,2021-11-28T20:55:16.000Z,en,1465061753289682946,
@AlmaRominaSw black widow,False,2021-11-28T20:55:14.000Z,en,1465061748034048000,replied_to
@buryalipe black widow sola,False,2021-11-28T20:54:38.000Z,en,1465061596909252621,replied_to
ho finito black widow…,False,2021-11-28T20:53:52.000Z,en,1465061400787697670,
"No One 

MCU to Tony Stark and Black Widow before Endgame : https://t.co/mnZH5ERmN9",False,2021-11-28T20:53:48.000Z,en,1465061386682126337,
My Avengers Character Test results make me Black Widow. https://t.co/bDOxKDpBSl a través de @idr_labs,False,2021-11-28T20:53:07.000Z,fr,1465061215688929283,
@Stylnoxx @JackOCine Mdrr c’est quoi ce top ???????? Black widow iron man 1 devant chang shi la blague,False,2021-11-28T20:52:15.000Z,fr,1465060996343640075,replied_to
"favorite single character movie (iron man, black widow , captain marvel etc..)",False,2021-11-28T20:51:32.000Z,en,1465060816714145794,replied_to
Black widow slaps,False,2021-11-28T20:51:30.000Z,en,1465060807243358208,
"Marvel did Black Widow so dirty, gone before her time. https://t.co/5rkU2i4EpX",False,2021-11-28T20:50:59.000Z,en,1465060677144367106,
Finally watching black widow,False,2021-11-28T20:46:33.000Z,en,1465059561056833538,
@neighlawknee everyone in the xu family + the black widow sisters,False,2021-11-28T20:45:32.000Z,en,1465059304801640448,replied_to
"@doiesart In no particular order &amp; forgetting several...
Mitchells Vs. The Machines, Free Guy, Shang-Chi, Jungle Cruise, Black Widow, Luca, Dune (forgetting others)!",False,2021-11-28T20:44:59.000Z,en,1465059166339227649,replied_to
"""You know, by now I figured you would know me better. So you know I can't do that."" 
Green eyes locked onto Clint ready, but not wanting, to fight him. Nat slipped her coat off, dropping it onto the floor, so movement would be easier without her wearing her black widow suit. https://t.co/8fe4Vkf8Iu",False,2021-11-28T20:44:38.000Z,en,1465059077764091923,quoted
@donjuIlio literally like who is watching gotg2 tfatws and avengers for comfort?? then black widow being for hot people only☹️,False,2021-11-28T20:43:53.000Z,en,1465058889699926021,replied_to
"@99sIoth Haven't seen the other 3 
But black widow is just a let down from marvel",False,2021-11-28T20:43:07.000Z,en,1465058698896707585,replied_to
a couple minutes into black widow i can be empathic w lil natasha i love this movie,False,2021-11-28T20:42:57.000Z,en,1465058654932058125,
"@heyjackei @Zayana973 For me, it didn't help that I'm somewhat familiar with Marvel comics. So, at the time, I was like, ""In what other Marvel universe does Black Widow get with Hulk?"" 🤪",False,2021-11-28T20:41:24.000Z,en,1465058263007838212,replied_to
managed to make a deal with my sis for her to watch black widow and I'll watch arcane in return. I've never felt more accomplished in my life. it's gonna be torture for the both of us (i kind of like league of legends but not much and my sis dislikes marvel) but it'll be WORTH IT,False,2021-11-28T20:40:15.000Z,en,1465057977099038725,
Black Widow https://t.co/TB8xWkRbTQ #BlackWidow,False,2021-11-28T20:40:01.000Z,en,1465057918894718985,
Black Widow wasn't as good as it could have been. https://t.co/phHGSgsVmH,False,2021-11-28T20:39:57.000Z,en,1465057899865120769,quoted
"@NerdOutMusic I mean, I watched Black Widow last week for the first time and I kind of have to agree, even tho Russian Florence is hot as hell 😍",False,2021-11-28T20:39:20.000Z,en,1465057745443373065,replied_to
@cxptainflint no literally that one scene in black widow where natasha falls from a roof or so and hits like twenty different things before hitting the ground…… there’s NO way she survived that without being enhanced,False,2021-11-28T20:37:40.000Z,en,1465057324054286344,replied_to
"@ririck0 @MarvelFR 25eme sur les 26 films du MCU. Dernière black widow, très loin derrière Shang-Chi. Écrasé par Ghostbuster. https://t.co/soMae15CdS",False,2021-11-28T20:37:11.000Z,fr,1465057204541792269,replied_to
@carcass_marcus Black widow,False,2021-11-28T20:37:04.000Z,en,1465057174628048900,replied_to
"@Frank_The_K Avengers, Age of Ultron, Infinity War, then End Game. Black Widow could be a special bonus after those. It kinda puts a bow on her story and she’s Hawkeyes biggest ally and I think some of that will tie into this series at some point.",False,2021-11-28T20:36:02.000Z,en,1465056916363616258,replied_to
"BLACK WIDOW 2014, ISSUE SIX https://t.co/RTao3iqD4W",False,2021-11-28T20:34:39.000Z,en,1465056566898356226,
in the black widow opening scene when they set the table they actually have the same casserole dishes and plates as my grandma 🙏,False,2021-11-28T20:34:05.000Z,en,1465056423579107343,
"@Charioteer15 You kind of grew up in peak rattlesnake/black widow country, didn't you?",False,2021-11-28T20:32:21.000Z,en,1465055987853762563,replied_to
@TheSpeedster05 Mejor que Black Widow o Eternals si lo es pero es que estas 2 son un truño,False,2021-11-28T20:30:30.000Z,es,1465055522944602114,replied_to
Natasha/Black Widow https://t.co/lIGyuBnlrk,False,2021-11-28T20:28:49.000Z,en,1465055100078989313,quoted
finally watching black widow and sco jo is fine in white.,False,2021-11-28T20:28:11.000Z,en,1465054939420540939,
@incorrctyelenat Black widow ponytail with braids in it,False,2021-11-28T20:28:01.000Z,en,1465054896902877185,replied_to
"BLACK WIDOW 2020, ISSUE 9 https://t.co/ObruEVeRkl",False,2021-11-28T20:27:27.000Z,en,1465054755844026368,
"My phase 4 Ranking so far

1. Black Widow/Bad villain &amp;cgi 
2. WandaVision/ Weak finale
3.FalconandtheWinterSoldier
4.Shang Chi/ the comedy is horrible
5. Loki/boring in spots&amp;bad fight scenes 
6. The Eternals",False,2021-11-28T20:27:19.000Z,en,1465054722092519425,
@Ch3eseMan55 @Classic36Talks @_FireMonkey U dumb reflex literally got released to the item shop and black widow can return whenever they have a partnership with marvel why do you think nick fury got released lmao 😭😭,False,2021-11-28T20:27:01.000Z,en,1465054644502159366,replied_to
"@casting_r Scarlett Johannson.....ne super Black Widow, passt glaube ich auch besser zu dir, da sie auch NATASCHA heißt - is schon sexy, wild und richtig hübsch.....aber du toppst die nochmal 😍❤️❤️❤️😍 https://t.co/3l5cED3tVa",False,2021-11-28T20:25:36.000Z,de,1465054289949343745,replied_to
@MeUndies Wandavision 😌😌😌 or black widow or women of marvel or anything marvel 😌😌,False,2021-11-28T20:25:20.000Z,en,1465054220214841352,replied_to
@Wat_the_deuce Lana wolf as a black widow spider,False,2021-11-28T20:24:48.000Z,en,1465054085846032395,replied_to
The feminine urge to eat the dead body of their male partner after sex https://t.co/fFVFmoEkFZ,False,2021-11-28T20:22:34.000Z,en,1465053524606296069,
"Marvel Legends Black Widow Deadly Origin 6"" Action Figure', for 30.00 via @amazon https://t.co/LlOgTAghIh",False,2021-11-28T20:21:48.000Z,en,1465053334348259330,
@ElenaNixErotica The Black Widow series. I will start releasing them in the spring on Amazon.,False,2021-11-28T20:21:15.000Z,en,1465053193000263684,replied_to
