text,lang,possibly_sensitive,tweet_id,created_at,type
"@JPF1986 @_J0EL_ Got tipped PointsBet at 1.90
Failed to heed 
Quickly to 5
Covid hit
Quickly to 1.40
Failed to heed
Quickly to 12+
Thankfully there is $EGR and $NXM to soften the blow

Problem is PB don’t want to take client’s money for fear of losing. The @sportsbetcomau model. 

#Dressmakers",en,False,1466146082975408130,2021-11-24 20:44:00+00:00,replied_to
"Florida COVID-19 update: The state reported another 2,096 new cases today but its death count remained unchanged. Here are the latest statistics: https://t.co/aByIaK7fFY",en,False,1466146082233192449,2021-11-24 20:44:00+00:00,
"Don Davies hits the nail on the head: experts have been warning for months that a #TRIPSwaiver is needed to prevent new COVID variants.

The government's response of vaccine donations is inadequate, and even their own ambassador to the UN knows it 👇 https://t.co/rf33qELw7d https://t.co/2lpweCINov",en,False,1466146081889263619,2021-11-24 20:44:00+00:00,quoted
"Opinion: Keep young children safe by vaccinating them against COVID-19 : @SenMoodie, @SenatorRavalia. @StanKutcher, and ISG Senator Marie-Françoise Mégie  #cdnpoli 

https://t.co/eGQXHcw0fi (subs) https://t.co/RgR2RrohVV",en,False,1466146081734115333,2021-11-24 20:44:00+00:00,
"The family are currently at a wedding in South Africa but will have to fork out £4,500 for a room - and so far they are only getting error messages while trying to book 

https://t.co/ndwBYU7SQC",en,False,1466146081713000450,2021-11-24 20:44:00+00:00,
@organicdot @Tragiicomedy @wilescape @GlennCarr6 @6lennybravo @4Clearsky @JohnDublin10 @Narvuntien @kjfphoto @CrispyCX @BubbasRanch @Gordon_DHG @try2golf @TWTThisIsNow @jimdtweet @Kenneth72712993 @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @DawnTJ90 @keithamccluskey @EricWil06256732 @wildweatherdan @robhon_ @ejwwest @covid_parent @Canadianworker2 @IanDJbrown2 @dan613 @Boeing74 @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 Yes they do seem to operate off bad children's phrases.  .,en,False,1466146081331462160,2021-11-24 20:44:00+00:00,replied_to
@maruuuusch Franchement à l’ère Covid c’est faisable !!,fr,False,1466146080358346763,2021-11-24 20:43:59+00:00,replied_to
"the Walgreens prescription pick up line is the LAST place I should choke on my spit and cough in public but here we are

I’m in tears almost suffocating and everyone is just backing up away from me bc they think I have covid lmao",en,False,1466146079985094658,2021-11-24 20:43:59+00:00,
#Joebiden has more health issues to worry about then covid. Something called dementia…,en,False,1466146079536254982,2021-11-24 20:43:59+00:00,
"reminder that we shouldn't speculate on others' medical conditions or health levels. we dont know why those people needed medical attention.

we dont know if they were vaccinated, we dont know if they had covid, we dont know if they had a panic attack",en,False,1466146078852591621,2021-11-24 20:43:59+00:00,
"@DrEliDavid We knew about many of them even before Covid, but the number have drastically increased during this period.",en,False,1466146077153935368,2021-11-24 20:43:59+00:00,replied_to
"According to Mark Meadows, Trump had tested positive for Covid-19 and went to the first debate. Trump knew, and arrived too late for the test at the debate. He screamed and yelled a few feet away from Biden.  He later tested negative, but not before this malicious act. https://t.co/O2TJpb4Heb",en,False,1466146076491239435,2021-11-24 20:43:58+00:00,quoted
"@StanKutcher @CaulfieldTim @RyanMarino @ArtKorenevsky @RuthAnnHarpur @Thinkingpowers @doritmi @EdzardErnst @DrLindaMD I prefer to get my COVID-19 and vaccine information from trusted sources that obtain their information from the scientific consensus and recognized experts in their fields. 😊👍

https://t.co/EQGThyNcmT",en,False,1466146075874525184,2021-11-24 20:43:58+00:00,quoted
"@AthersBFC @oliwrath Another at Southampton. 

Going to have issues for a long time with the number of people who have had Covid",en,False,1466146073689403403,2021-11-24 20:43:58+00:00,replied_to
@BieleckiIfor The authoritarian speaks… despite the fact that Covid could well be non-existent by next summer.,en,False,1466146073173499904,2021-11-24 20:43:58+00:00,replied_to
@BobbyMa00187643 @LCFC Covid isn't real,en,False,1466146073014112260,2021-11-24 20:43:58+00:00,replied_to
Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,en,False,1466146068387794955,2021-11-24 20:43:57+00:00,
"@RachelNPetri @ValArkooshPA You're so out of touch. Actual PA voters, in her home county, care about Val's response to COVID. They care about her support of big box stores over small businesses, her unconditional support of school closures, and her flip flops on masking. I'd dump her. Switch to fetterman",en,False,1466146067913883654,2021-11-24 20:43:56+00:00,replied_to
@arrega_jorge @M2Cyndy Y covid.,en,False,1466146065711837184,2021-11-24 20:43:56+00:00,replied_to
"@JoshuaTree324 @wojespn @malika_andrews hope you REALLY enjoyed that mickey mouse trophy cause you ain't winning nothing for a loooooong time lmao even Lebron is faking covid protocol just to not play he's probly wishing he was on Suns 

enjoy the Russ show! LOL",en,False,1466146065673973762,2021-11-24 20:43:56+00:00,replied_to
"@2000Indie As much as I appreciate the support, I am firmly pro-life and extremely doubtful that COVID vaccines are actually beneficial (although I'm not an anti-vaxxer). So I wouldn't call it insanity. It's just that people like her make more normal people look bad.",en,False,1466146064436629508,2021-11-24 20:43:56+00:00,replied_to
"@RF_HFC Haha Robin, je gaat er de laatste dagen vol in. Ik merk dat ook bij een paar anderen. Remmen gaan los, omdat de Covid vaccinatie-religie langzaamaan een cult-status krijgt.",nl,False,1466146064008949767,2021-11-24 20:43:55+00:00,replied_to
Incrementa Cuba estudios y protocolos para enfrentar las secuelas de la COVID-19 https://t.co/HD6YzIf9Ev Via @Granma_Digital,es,False,1466146063690215428,2021-11-24 20:43:55+00:00,
Estic molt fins al cony del còvid i del capitalisme.,ca,False,1466146062259916801,2021-11-24 20:43:55+00:00,
@TheNameIsDusty @TaraBull808 Took my profit at 80k. Put much of it back into PFE and AAPL. Theaters have been in the tank since covid. Hollywood is on life support. AMC was just over $4 a year ago. Now its swinging between 30 and 40. It was a good run!,en,False,1466146060976504832,2021-11-24 20:43:55+00:00,replied_to
Smart. https://t.co/HC0a7RavyW #FoxNews,en,False,1466146059457949698,2021-11-24 20:43:54+00:00,
"@cornyman @GoaGoaZwerg @marc15084024 @DerZEUS4 @WinDieselPower Pfizer-Studie Todesfälle 

Verhältnis Todesfälle 
(Geimpfte/Ungeimpfte, nicht frühbehandelt)

1:2 COVID 
4:1 Herzinfarkt

https://t.co/gdFVFmdZNu",de,False,1466146059135107072,2021-11-24 20:43:54+00:00,quoted
@La__Cobham I'm sure it's either the vaccine or the after effects of covid,en,False,1466146058413748232,2021-11-24 20:43:54+00:00,replied_to
ΚΟΙΝΟΠΟΙΟΥΜΕ !  ακριβώς έτσι #100ευρω #ιατροι #νοσηλευτες #ΜΕΘ #Απαιτουμε_αυξηση_κλινων #εμβολιο #εμβολιασμενοι #ανεμβολιαστοι  #Μποτσουανα #μετρα #κρουσματα #Πανδημία #Covid_19  #CovidVaccine  #κορωνοιος #PCR  #rapidtest  #selftest  #DWTSgr #MeToo #vinylio #sasmos https://t.co/5A57ZGuOkb,el,False,1466146058338250760,2021-11-24 20:43:54+00:00,quoted
@caslernoel So Trump says Hope Hicks gave him Covid and she shouldn’t be confused with many of his supporters who’re known as No Hope Hicks https://t.co/07mCkLn9CV,en,False,1466146057675366401,2021-11-24 20:43:54+00:00,replied_to
Screw that vaccine. Screw Covid. The vaccine doesn’t work. You either continue to live your life in fear or move on. It’s crazy at this point believing any politician on that vaccine.,en,False,1466146056224317445,2021-11-24 20:43:54+00:00,
"@InesSainzOf Les importa un carajo. Lo llaman pasaporte Covid, luego lo llamarán de otra manera. Si permitimos que lo establezcan, podrán controlar todos nuestros movimientos. Adiós a la privacidad. Ni los regímenes más totalitarios llegaron a tanto.",es,False,1466146056060686338,2021-11-24 20:43:54+00:00,replied_to
Yer da thinks a mild injection kills more lives than Covid.,en,False,1466146055658033156,2021-11-24 20:43:54+00:00,
"Approfittano del covid per togliersi i parenti dai coglioni !
Questo in cliniche e strutture 
#chilhavisters #chilhavisto",it,False,1466146055448317958,2021-11-24 20:43:53+00:00,
"@mattbc Here is 100% back to ""normal."" No one cares what healthcare workers say, or what it's like for those in the system. Everyone's over COVID, I guess.

I hope I don't get sick or have an accident. I hope your health care bubble stays intact. I don't know what else to say or do.",en,False,1466146055112646662,2021-11-24 20:43:53+00:00,replied_to
"Ku abanshinja ko ntakibaha UDUSHISHWA: Ko mwanyanze ngo ndapinga ""abahanzi banyu"",Ubu se byabamariye iki kunyanga mukaba ubu murira ngo abahanzi ntaho bajya ahubwo na cash zakagombye kuba izabo zijya mu mahanga mureba munishimye mwanipimishije covid kandi byose mwarabisuzuguraga?",tl,False,1466146054232064004,2021-11-24 20:43:53+00:00,
@CDCgov No - impossible.  No medium or long-term adverse effects are known.  5-11 yr olds do not suffer from Covid and have 100% survival rate.,en,False,1466146053598679043,2021-11-24 20:43:53+00:00,replied_to
no mi hermano el día del estreno de nwh va a ver gente hasta en el techo... perdón pero le tengo más miedo al covid q a los spoilers,es,False,1466146052910759942,2021-11-24 20:43:53+00:00,
@joelockhart @shearm @TVietor08 I saw this coming a year ago. Anyone interested in purchasing my covid civil suit domain? 😉,en,False,1466146052835262466,2021-11-24 20:43:53+00:00,replied_to
@kirstenmarie4 I'm sorry for your loss. A friend experienced the same thing when a friend's husband died of covid after being a total ass about any covid prevention. She felt anger and grief for her friend because it was so preventable.,en,False,1466146052550103049,2021-11-24 20:43:53+00:00,replied_to
"So…people collapsing at football games weekly, sports people collapsing and dying, so many heart issues and problems. Is it time to wake up to the vaccine and the chaos it is causing? #covid #covid19 #vaccine #government #lies #bullshit #wakeup",en,False,1466146050708811781,2021-11-24 20:43:52+00:00,
"#Omicron and all the #Covid variants are mild for better than 99% of the population.  It's government response which is severe and leads to acute misery.  Gotta keep driving that fear, most people scare super easy.",en,False,1466146049794392067,2021-11-24 20:43:52+00:00,
"@kateshort1976 @NeilClark66 The Jibby Jabby effects.  Price being paid is compromising people good health.  The jibby ""may"" be effect against Covid.  But what else is it doing to the body.  I can eat on chocolate to feed my under, but there are short/long term consequence of too much.  Same with ""spike"".",en,False,1466146049685397508,2021-11-24 20:43:52+00:00,replied_to
All these new covid strains but we can’t smoke them,en,False,1466146049047683074,2021-11-24 20:43:52+00:00,
@3PK24 Maybe it's Covid itself?,en,False,1466146048620044296,2021-11-24 20:43:52+00:00,replied_to
COVID vaccine causing all these cardiac arrests I don’t want to hear anything else,en,False,1466146047890272256,2021-11-24 20:43:52+00:00,
"@MyBGE Energizing Small Business Grants are part of a $15 million pledge to support businesses like Baltimore-based A.S.B. 2 with COVID recovery. At @Exelon, we’re proud to uplift small businesses that are engines for growth in the communities we serve. https://t.co/30paewxPnV",en,False,1466146046191583242,2021-11-24 20:43:51+00:00,
Requiring COVID testing for illegal immigrants crossing the border is “a different thing”? https://t.co/AgFvW88niO,en,False,1466146045876846592,2021-11-24 20:43:51+00:00,quoted
"@Randi_RLB @DrEricDing But cautionary--there are gazillions of COVID cases where improvement seemed to be happening, and then there was suddenly a sharp reversal, sometimes ending in severe disease, longCOVID, or death😟😟",en,False,1466146044853448705,2021-11-24 20:43:51+00:00,replied_to
Joe Biden Is Preparing New COVID Restrictions — and They Are Absolutely Insane - https://t.co/ngU3SCfSaN,en,True,1466146044316639235,2021-11-24 20:43:51+00:00,
"Whoa the 3rd (Booster) Covid-19 Vaccine took me out for a day, still feeling not so good. I got a really high fever, severe Chills, headache- stomach cramps— bit better this afternoon no fever but headache. I don’t regret getting it. #GetVaccinatedNow",en,False,1466146043955929095,2021-11-24 20:43:51+00:00,
@TeekewFNBR @fnbusz It’s due to covid itself it causes heart problems I believe,en,False,1466146043779768320,2021-11-24 20:43:51+00:00,replied_to
