text,lang,possibly_sensitive,tweet_id,created_at,type,clean_tweet
"alexiethymia: Black Widow and Clintasha Pain No matter how many years later, and in her own solo movie, Clint remains inextricably linked to her. I guess what’s so powerful about the Clintasha ship is that we could have had it all if not for... https://t.co/h0uz18yd82",en,False,1.4644E+18,2021-11-27T00:45:59.000Z,,"['remains', 'could', 'movie', 'matter', 'widow', 'ship', 'solo', 'clintasha', 'alexiethymia', 'black', 'pain', 'inextricably', 'linked', 'clint', 'later', 'many', 'guess', 'year', 'powerful']"
Lo triste que es la escena de las cervezas de Black Widow 😔,es,False,1.46439E+18,2021-11-27T00:44:19.000Z,,"['lo', 'escena', 'de', 'triste', 'e', 'la', 'cervezas', 'la', 'black', 'que', 'widow']"
@APRichardson89 I have a feeling she will based on the credits scene in Black Widow!,en,False,1.46439E+18,2021-11-27T00:42:08.000Z,replied_to,"['feeling', 'based', 'scene', '!', 'black', 'credit', 'widow']"
"Thankyou @disneyplus , film2 yang belom ditonton di bioskop udah muncul aja. Kemaren black widow n shangchi, skrng jungle cruise",in,False,1.46439E+18,2021-11-27T00:41:38.000Z,,"['ditonton', 'film2', 'skrng', 'kemaren', 'belom', 'n', 'shangchi', 'thankyou', 'jungle', 'cruise', 'udah', 'black', 'yang', 'muncul', 'aja', 'di', 'widow', 'bioskop']"
"@DotsCaptain @SnyderVMarvel @ReoSpeedball @_undeadboi_ Captain Marvel wasn’t a bad movie… not the best MCU movie ever, but I’d definitely put it above Black Widow, FAWS, Thor 2, etc. in my MCU ranking. A top 15-20 at least…",en,False,1.46439E+18,2021-11-27T00:41:09.000Z,replied_to,"['definitely', 'captain', 'movie', '@', 'marvel', 'widow', 'etc', '15', 'would', 'faws', 'undeadboi', 'mcu', 'ever', 'put', 'least', 'black', 'thor', 'ranking', 'top', '2', 'best', '20', 'bad', 'I']"
"• Shang Chi n’est pas un film incroyable, c’est limite un 5 ou 6/10

• Thor 2 est un bon film 

•Doctor Strange est Top 5 des film du MCU

•BP est un film sur côté mais pas mauvais pour autant 

• Top 3 des pires film du MCU:
  Iron Man 3, Spider Homecoming et Black Widow https://t.co/MhSx0OjT4S",fr,False,1.46439E+18,2021-11-27T00:40:36.000Z,quoted,"['man', '3', 'ou', '*', ""n'est"", ""c'est"", 'de', 'widow', 'est', 'cote', 'film', 'limite', 'bon', 'pour', 'pires', 'incroyable', 'pa', 'strange', 'mcu', 'shang', 'doctor', 'black', 'homecoming', 'mauvais', 'iron', 'thor', 'un', 'top', 'mais', 'et', '5', 'du', 'bp', '2', 'chi', 'spider', '6/10', 'autant', 'sur']"
"Black Widow, Black Panther &amp; Iron Man... oh my!
Grab our #ThunderBlackFriday Bobblehead &amp; Ticket Deals while supplies last!
🎟️ https://t.co/67EDSzcxph https://t.co/QZrAuEIB5F",en,False,1.46439E+18,2021-11-27T00:39:02.000Z,,"['man', '&', 'deal', 'my', '!', 'last', 'ticket', 'oh', 'panther', 'supply', 'grab', 'black', 'bobblehead', 'iron', 'amp', 'widow']"
@chelsiewrath Black Widow✌️,en,False,1.46439E+18,2021-11-27T00:39:02.000Z,replied_to,"['black', 'widow']"
Black Widow is fucking hilarious because of how the timeline has to shift by thirty years,en,False,1.46439E+18,2021-11-27T00:38:24.000Z,,"['thirty', 'hilarious', 'shift', 'fucking', 'black', 'year', 'timeline', 'widow']"
@MishasVoice @majorlymazerly YOU KNOW it would actually make more sense if Kyuubey had said this than random Black Widow villain,en,False,1.46439E+18,2021-11-27T00:37:52.000Z,replied_to,"['sense', 'make', 'widow', 'random', 'know', 'said', 'black', 'would', 'villain', 'kyuubey', 'actually']"
Black Widow wasn’t that bad,en,False,1.46439E+18,2021-11-27T00:36:13.000Z,,"['black', 'widow', 'bad']"
Black Widow drawn by me :&amp;amp;gt; https://t.co/A6COysDdz0,en,False,1.46439E+18,2021-11-27T00:35:28.000Z,,"['&', 'black', 'drawn', 'amp', 'gt', 'widow']"
"#Hawkeye

Hate que Bishop sorte avec la petite sœur de Black Widow",fr,False,1.46439E+18,2021-11-27T00:35:09.000Z,,"['de', 'widow', 'la', 'hate', 'petite', 'avec', 'black', 'bishop', 'sorte', 'que', 'soeur']"
Watched Black Widow (S2021 | E28) of #pitchmeeting  https://t.co/XOuiZ8Fmj5 #tvtime https://t.co/VFJdQJj2xB,en,False,1.46439E+18,2021-11-27T00:31:08.000Z,,"['(', 's2021', 'e28', 'black', 'watched', ')', 'widow', '|']"
@KennethRWebster Not better than Black Widow. But it’s good.,en,False,1.46439E+18,2021-11-27T00:30:26.000Z,replied_to,"['good', 'better', 'black', 'widow']"
TEM CENA POS CREDITOS DE BLACK WIDOW ESQUECI DEIXA EU VER,pt,False,1.46439E+18,2021-11-27T00:29:59.000Z,,"['tem', 'de', 'eu', 'creditos', 'esqueci', 'ver', 'cena', 'black', 'deixa', 'po', 'widow']"
@gallavichsbae Black widow sahneleriyle izleyip kendime aci cektirmeyi severim,tr,False,1.46439E+18,2021-11-27T00:28:43.000Z,replied_to,"['severim', 'cektirmeyi', 'sahneleriyle', 'aci', 'kendime', 'black', 'izleyip', 'widow']"
Black widow movie and Loki series are overrated https://t.co/k0nDv3Iuit,en,False,1.46439E+18,2021-11-27T00:28:18.000Z,quoted,"['overrated', 'series', 'movie', 'black', 'loki', 'widow']"
"Morning radio show hosts are great. One minute they’re talking about the black widow movie flop,and the next they’re talking about how a Taylor Swift song reminds them of when they were an alcoholic .",en,False,1.46439E+18,2021-11-27T00:28:17.000Z,,"['show', 'reminds', 'song', 'radio', 'swift', 'taylor', 'widow', 'talking', 'morning', 'movie', 'minute', 'black', 'next', 'great', 'alcoholic', 'flop', 'one', 'host']"
"oh brother so many things: 
the absolute decline of the mcu began w aou (WORST marvel movie)
endgame is one of the worst marvel movies
okoye should be black panther
loved black widow movie but thought they were at least 5 years too late
wandavision is the best disney+ show https://t.co/8LNji9SSaF",en,False,1.46439E+18,2021-11-27T00:25:55.000Z,quoted,"['endgame', 'aou', 'movie', 'oh', 'wandavision', 'loved', 'movie', 'thought', 'marvel', 'widow', 'show', '(', 'panther', 'okoye', ')', 'w', 'absolute', 'mcu', 'began', 'decline', 'black', 'least', 'many', 'one', 'brother', 'disney+', '5', 'late', 'best', 'year', 'thing', 'worst']"
@radioguycliff Hawkeye was good?  Better than Black Widow?,en,False,1.46439E+18,2021-11-27T00:25:49.000Z,replied_to,"['good', 'black', 'hawkeye', '?', 'better', 'widow']"
I'm not like a huge Marvel fan but both Black Widow and Shang-Chi were so fucking amazing ngl,en,False,1.46439E+18,2021-11-27T00:23:30.000Z,replied_to,"['huge', 'like', 'amazing', 'shang', 'ngl', 'chi', 'fucking', 'black', 'fan', 'marvel', 'widow', 'I']"
oh and i rewatched black widow w my grandma after dr.strange she loved it even though she aint wanna watch yesterday😭,en,False,1.46439E+18,2021-11-27T00:23:15.000Z,,"['even', 'strange', 'yesterday', 'want', 'oh', 'loved', 'though', 'dr', 'grandma', 'black', 'watch', 'rewatched', 'w', 'widow']"
acabei de assistir black widow e o cabelo que a natasha ta usando na ultima cena é o cabelo que ela ta usando quando ela morre https://t.co/eBdM3t8LrU,pt,False,1.46439E+18,2021-11-27T00:22:12.000Z,,"['de', 'assistir', 'usando', 'ultima', 'natasha', 'quando', 'morre', 'black', 'e', 'na', 'cena', 'cabelo', 'ta', 'ela', 'acabei', 'que', 'widow']"
@twocurlsonecut @philavida @hummybird918 @1joyfulgirl76 @StevenMom2 @Nerdy_Addict @xtineonlife @hummingbirdess @carver_kristin @ju3ticeforgabby @chessti_lefti @tattedbirdy @amanda_alexndra @Sparklebugg @Nikkity37756351 @notisaidtheworm @1stLadyMorticia @Nicdtx7 @Nicoleferr73 @GherkinTwerkin @bam_spm_drmm @Grrrlzz @sharonwyllie45 @Melanie5923 @benjiwoofwoof2 @bstewart_1983 @fantail_nz_ @lisahawkfan @toyota04tacoma @BeaverAdam85 @Fresha_Vocado_ @BoxOMoxy @MrBBwoofwoof @TraciSD71 @CuckooClawsons @DaisyLenae @activist_design @It420My @ala31 @curious10665 @y_u_ackinsocray @901Lulu @owlfowls33 @NodusTollens151 @OnyxOlivia @grannylife4ever @smak1200 @gcreed3_mayes @NerdBirdMafia Pneumonia. That family lost both parents in a short period. She went to Vegas right after his funeral and spent 80k in a weekend then got remarried. Who would marry a Black Widow?,en,False,1.46439E+18,2021-11-27T00:19:56.000Z,replied_to,"['vega', 'design', 'mayes', 'ackinsocray', 'funeral', '1983', 'widow', 'drmm', 'lost', 'nz', 'kristin', 'weekend', 'addict', 'would', '?', 'period', 'family', 'right', '80k', 'parent', 'went', 'got', 'vocado', 'black', 'short', 'lefti', 'remarried', 'marry', 'spent', 'spm', 'pneumonia', 'alexndra']"
@minkysaur AH AH AH BLACK WIDOW WIDOW,en,False,1.46439E+18,2021-11-27T00:19:33.000Z,replied_to,"['ah', 'black', 'widow']"
assistindo black widow e a scarlett johansson ja me chamou de feia em 3 línguas diferentes,pt,False,1.46439E+18,2021-11-27T00:19:25.000Z,,"['de', 'diferentes', '3', 'lingua', 'chamou', 'ja', 'feia', 'assistindo', 'e', 'black', 'scarlett', 'johansson', 'widow']"
black widow dying instead of hawkeye was the mostly nastiest and misogynistic thing they could do,en,False,1.46439E+18,2021-11-27T00:18:32.000Z,,"['nastiest', 'mostly', 'could', 'misogynistic', 'instead', 'black', 'hawkeye', 'dying', 'thing', 'widow']"
"@JoshuaHedley Unless it’s a black widow, the one other kind of spider.",en,False,1.46439E+18,2021-11-27T00:17:28.000Z,replied_to,"['unless', 'kind', 'widow', 'spider', 'black', 'one']"
"@KShirer @wojeczonak Could be multiple people. The fiancé is a red herring, mom could be something, kingpin could be in it, or black widow’s sister could be a villain as she wants to hunt Clint",en,False,1.46439E+18,2021-11-27T00:16:21.000Z,replied_to,"['mom', 'want', 'sister', 'fiance', 'people', 'herring', 'could', 'clint', 'black', 'kingpin', 'villain', 'red', 'multiple', 'hunt', ""'s"", 'something', 'widow']"
"@JakeMillzzzz @Limbo_Prisoner @Luiz_Fernando_J @TheEternals Bro I see you are a fanboy but this was expected to be the next ""Avengers"" . It will barerely catch up to Shang Chi and Black Widow.. Its Marvel fault for not being released in China. When all said and done GODZILA will outgross it.",en,False,1.46439E+18,2021-11-27T00:15:35.000Z,replied_to,"['j', 'fault', 'said', 'marvel', 'widow', 'released', 'godzila', 'done', 'prisoner', 'fernando', 'catch', 'expected', 'next', 'shang', 'black', 'avenger', 'barerely', 'outgross', 'fanboy', 'see', 'chi', 'china', 'bro']"
"@KalelData i love both, but black widow is the must read of the week every month. captain marvel is a treat every release, but not the must read",en,False,1.46439E+18,2021-11-27T00:15:07.000Z,replied_to,"['treat', 'must', 'month', 'captain', 'love', 'week', 'black', 'release', 'every', 'read', 'marvel', 'widow']"
@zgoody34 Black Widow eh,en,False,1.46439E+18,2021-11-27T00:14:42.000Z,replied_to,"['eh', 'black', 'widow']"
black widow? https://t.co/VpWW51vUe9,en,True,1.46439E+18,2021-11-27T00:13:43.000Z,,"['black', 'widow', '?']"
"watching black widow for the first time and i’m just now struggling and crying because in the flashback in 1995 one of the girls has a plush alicon twilight doll from mlp that didnt come out until 2013 

2nd pic is accurate to me trying to watch the rest of the movie https://t.co/WFWCru7LgY",en,False,1.46439E+18,2021-11-27T00:13:16.000Z,,"['movie', 'come', 'plush', 'widow', 'trying', '2013', 'pic', 'cry', 'mlp', 'accurate', 'struggling', 'girl', 'time', 'alicon', '1995', 'black', 'watch', 'rest', 'one', 'doll', 'first', 'flashback', 'watching', '2nd', 'twilight', 'I']"
To be competely honest i got the game for Kamala and Kamala alone bc i don't especially like the Avengers but i like Black Widow and Thors gameplay a lot!!! I'll prolly never play Hulk if i don't have to and i'm indifferent about IroncMan and Cap,en,False,1.46439E+18,2021-11-27T00:13:15.000Z,replied_to,"['ironcman', 'honest', 'prolly', 'especially', 'play', 'bc', 'widow', 'competely', 'kamala', '!', 'never', 'got', 'game', 'black', 'avenger', 'thor', 'like', 'alone', 'lot', 'gameplay', 'indifferent', 'cap', 'hulk', 'I']"
@artbyjcook black widow a perfect example like why make little jokey jokes out of such a traumatic ass backstory,en,False,1.46439E+18,2021-11-27T00:13:14.000Z,replied_to,"['like', 'make', 'as', 'example', 'traumatic', 'black', 'backstory', 'little', 'joke', 'perfect', 'jokey', 'widow']"
assisti o assemble de black widow to mal de saudade,pt,False,1.46439E+18,2021-11-27T00:11:38.000Z,,"['de', 'mal', 'assemble', 'saudade', 'assisti', 'black', 'widow']"
私はマウスがLogicool G502 Hero、キーボードがRazer Black Widowのオレンジ軸デス。,ja,False,1.46439E+18,2021-11-27T00:10:23.000Z,,"['kibodogarazer', 'hero', 'desu', 'widownoorenziZhou', 'black', 'g502', 'hamausugalogicool', 'Si']"
"They took Dune off HBO Max and I didn’t know. Got the whole family set up to watch it and here I am looking dumb. And now we’re watching black widow, why can’t I ever win https://t.co/2UOmqJbtEY",en,False,1.46439E+18,2021-11-27T00:08:39.000Z,,"['can', 'widow', 'max', 'know', 'took', 'family', 'whole', 'win', 'ever', 'set', 'got', 'dune', 'watch', 'black', 'not', 'hbo', 'watching', 'looking', 'dumb']"
"I finally watched Black Widow. 
I wasn't excited to watch it, looked a bit to progressive but I'm glad I did. Its hilarious!! And scarlet is hot",en,False,1.46439E+18,2021-11-27T00:08:23.000Z,,"['!', 'bit', 'looked', 'scarlet', 'hilarious', 'progressive', 'black', 'watched', 'excited', 'watch', 'glad', 'hot', 'finally', 'widow', 'I']"
"Pues los 2 primeros caps de #HawkeyeSeries me gustaron
Marvel está presentando a los New Avengers
Falcon como Captain America
Yelena como Black Widow
Y ahora Bishop como Hawkeye
(Si quieren platicar de Marvel o DC,manden DM 👀)",es,False,1.46439E+18,2021-11-27T00:07:50.000Z,,"['de', 'platicar', 'captain', 'presentando', 'gustaron', 'new', 'manden', 'falcon', 'marvel', 'widow', 'dm', '(', 'dc', 'los', 'hawkeye', ')', 'quieren', 'si', 'primeros', 'esta', 'ahora', 'black', 'avenger', 'como', 'pues', '2', 'cap', 'america', 'bishop', 'yelena']"
"Love the series already! As much as I love the epic powers and effects come to life, the “humanness” of heroes like Hawkeye and Black Widow helps bring more relatability https://t.co/BkM5qQtg28",en,False,1.46439E+18,2021-11-27T00:06:12.000Z,quoted,"['bring', 'love', 'come', 'humanness', 'help', 'widow', 'relatability', 'hawkeye', 'series', '!', 'hero', 'already', 'effect', 'power', 'black', 'life', 'like', 'much', 'epic']"
hawkeye is just a basic show with more bad marvel jokes mhmm they better not mess up yelena’s character. her story deserves to be treated with gravitas and respect—no stupid jokes pls. I want the black widow dinner table scene energy for her clint confrontation.,en,False,1.46438E+18,2021-11-27T00:05:56.000Z,,"['gravitas', 'table', 'pls', 'marvel', 'widow', 'show', 'scene', 'want', 'confrontation', 'character', 'mess', 'hawkeye', 'mhmm', ""'s"", 'basic', 'energy', 'story', 'black', 'treated', 'joke', 'clint', 'better', 'respect', 'stupid', 'dinner', 'bad', 'yelena', 'deserves']"
@2knownBoi Ow Black widow. Just watching it again,en,False,1.46438E+18,2021-11-27T00:05:25.000Z,replied_to,"['black', 'watching', 'widow', 'ow']"
@AndrewSpencxr @kelleywentworth @shantelmsmith @sophieGclarke which is why we need the girls to band together in 42. they keep these men around and then get blindsided by them. the men are always so afraid of an all girls alliance so it's time to just do it again black widow brigade style,en,False,1.46438E+18,2021-11-27T00:03:32.000Z,replied_to,"['together', 'time', 'keep', 'always', 'men', 'brigade', 'need', 'alliance', 'style', 'blindsided', 'band', 'black', '42', 'around', 'afraid', 'girl', 'widow', 'get']"
"@RavJx @ScottGretton @merlin2709 @AdamBienkov But if we made black panther white but also made iron man, Captain America, thor, dr strange, ant man, captain marvel, scarlett witch, black widow, starlord, the hulk and let's throw in some dc batman, superman all black at the same time. Black people might be cool with it 🤷🏾‍♂️",en,False,1.46438E+18,2021-11-27T00:03:32.000Z,replied_to,"['man', 'throw', 'starlord', 'captain', 'marvel', 'widow', 'dc', 'cool', 'panther', 'u', 'scarlett', 'might', 'ant', 'white', 'superman', 'time', 'strange', 'also', 'made', 'black', 'iron', 'dr', 'thor', 'batman', 'people', 'let', 'witch', 'hulk', 'america']"
"@jeromanoff @PhaseZeroCB Unnecessary, no (imo, I thought him or Cap had to die but I expected it to be Cap).

Overshadowed, definitely.  It sucks she never really got her moment to shine either until Black Widow when we all knew what happened already.",en,False,1.46438E+18,2021-11-27T00:01:42.000Z,replied_to,"['definitely', 'happened', 'thought', 'knew', 'either', 'moment', 'widow', 'unnecessary', '(', 'really', 'overshadowed', ')', 'going', 'expected', 'die', 'never', 'got', 'already', 'black', 'suck', 'shine', 'cap', 'I']"
"So, this was on my hubby's recliner a moment ago. I put it outside. When I Googled it using this pic, it said it is a black widow. Yeesh. https://t.co/jrc5SYhj79",en,False,1.46438E+18,2021-11-26T23:59:35.000Z,,"['recliner', 'hubby', 'put', 'pic', 'googled', 'moment', 'yeesh', 'said', 'black', 'ago', 'using', ""'s"", 'outside', 'widow']"
@KalelData I’m behind on both but I’ve been enjoying them. I do think I’m liking Black Widow more but that might be because my expectations for a Black Widow series were lower than mine for Captain Marvel.,en,False,1.46438E+18,2021-11-26T23:58:21.000Z,replied_to,"['mine', 'might', 'lower', 'series', 'widow', 'captain', 'enjoying', 'black', 'liking', 'expectation', 'behind', 'marvel', 'think', 'I']"
sorry to the people I muted months ago to avoid black widow spoilers bc I couldn't watch it until a week after release and have only just remembered to unmute,en,False,1.46438E+18,2021-11-26T23:58:08.000Z,,"['muted', 'avoid', 'sorry', 'people', 'spoiler', 'month', 'could', 'unmute', 'week', 'remembered', 'black', 'watch', 'ago', 'release', 'bc', 'widow']"
Black widow is a pointless character https://t.co/vQwu5JZhmn,en,False,1.46438E+18,2021-11-26T23:57:31.000Z,quoted,"['pointless', 'black', 'widow', 'character']"
Mad that I got 800k ads for Black Widow but 0 for Shang Chi,en,False,1.46438E+18,2021-11-26T23:57:25.000Z,,"['mad', 'got', 'shang', '0', 'chi', '800k', 'black', 'ad', 'widow']"
"Scarlett Johansson, la actriz que triunfó como Black Widow, pero que también incursionó en el Rock formando varias bandas y llegó a cantar al lado de David Bowie: https://t.co/XUctnfBo5P #QRPstars #ScarlettJohansson https://t.co/gQ3msgpIcp",es,False,1.46438E+18,2021-11-26T23:56:11.000Z,,"['en', 'de', 'cantar', 'bowie', 'triunfo', 'david', 'johansson', 'rock', 'widow', 'actriz', 'la', 'scarlett', 'pero', 'formando', 'lado', 'incursiono', 'black', 'tambien', 'que', 'varias', 'como', 'bandas', 'el', 'llego', 'al']"
