possibly_sensitive,created_at,lang,text,tweet_id,type,clean_tweet
False,2021-11-27T12:05:42.000Z,en,"🎲BOOMEZLECTIONS🎲
🎲🎲🎲🎲🎲🎲🎲🎲🎲
🦸‍♂️ Boomez 
🦸‍♂️ Hero 3D Card Game
🦸‍♂️ Marvel 
🦸‍♂️ Wave 1
🕴🏻 Black Widow
🕴🏻 commune
🤖 War Machine 
🤖 Metal
🤖 rare
🦸🏻‍♂️ 2020
🦸🏻‍♂️ Cicaboom
🎲🎲🎲🎲🎲🎲🎲🎲🎲🎲 https://t.co/wc3ZBj171H",1.46457E+18,,"['wave', 'commune', 'hero', 'war', 'boomez', '3d', '2020', 'machine', 'cicaboom', 'metal', 'widow', 'game', 'marvel', 'boomezlections', 'rare', '1', 'black', 'card']"
False,2021-11-27T12:05:10.000Z,in,black widow aja gue blm sempet nonton,1.46457E+18,,"['gue', 'sempet', 'nonton', 'black', 'widow', 'aja', 'blm']"
False,2021-11-27T12:04:37.000Z,en,"@detestelavie Pref : Thor Ragnarok, Black Widow 
Moins : Hulk, Gardien de la galaxie",1.46457E+18,replied_to,"['thor', 'gardien', 'pref', 'de', 'galaxie', 'la', 'hulk', 'widow', 'ragnarok', 'moins', 'black']"
False,2021-11-27T12:03:48.000Z,es,"⠀⠀
⠀╱ Además llevo dos tramas por separado:

– Una más ambientada en Black Widow con @/WARWlDOW.
– Una post endgame. 
– Y me apetecería hacer algo de cuando estaba en la Red Room.

Así que por ahí me muevo. 
⠀⠀⠀ https://t.co/HUYOhQXsMh",1.46457E+18,quoted,"['endgame', 'separado', 'do', '/', 'por', 'de', 'la', 'ma', 'widow', 'hacer', 'apeteceria', '@', 'ahi', 'black', 'post', 'en', 'algo', '/warwldow', 'que', 'ambientada', 'red', 'una', 'con', 'room', 'muevo', 'llevo', 'asi', 'ademas', 'tramas', 'cuando', 'estaba']"
False,2021-11-27T12:03:20.000Z,en,"@Marvfess Doctor strange, Spiderman, ironman, black widow",1.46457E+18,replied_to,"['spiderman', 'doctor', 'widow', 'ironman', 'strange', 'black']"
False,2021-11-27T12:02:12.000Z,in,@moviemenfes Shang chi sama black widow belom 🤣 https://t.co/08mNopX3sa,1.46457E+18,replied_to,"['belom', 'shang', 'widow', 'chi', 'sama', 'black']"
False,2021-11-27T12:01:14.000Z,en,"hawkeye is legit the most boring avenger in the whole bunch, hell at least black widow has a girlboss backstory, what does hawkeye have? poor parenting skills?",1.46456E+18,,"['least', 'girlboss', 'backstory', 'parenting', 'skill', 'have', '?', 'legit', 'avenger', 'bunch', 'hell', 'hawkeye', 'poor', 'boring', 'widow', 'whole', 'black']"
False,2021-11-27T12:00:11.000Z,en,"2. Character I wish I looked like:

Honestly, probably Black Widow. I already have the long red hair, but I’m not QUITE as athletic haha. https://t.co/cCurMjxQVH",1.46456E+18,replied_to,"['probably', 'like', 'already', '2', 'honestly', 'red', 'athletic', 'haha', 'wish', 'looked', 'widow', 'I', 'quite', 'character', 'hair', 'black', 'long']"
False,2021-11-27T12:00:01.000Z,zh,2階【TOY販売情報】HOTTOYS MOVIE MASTERPIECE BLACK WIDOW (MMS533) MMS533　 https://t.co/IwHy5LG3qN https://t.co/CvukBr0Tqo,1.46456E+18,,"['mms533', 'movie', 'Mai', '(', '2Jie', 'toyFan', 'Qing', 'masterpiece', ')', 'Bao', ']', 'widow', '[', 'black', 'hottoys']"
False,2021-11-27T12:00:00.000Z,es,"🔱 BLACK FRIDAY 🔱

AVENGERS ASSEMBLE ESTATUA 1/5 BLACK WIDOW 37 CM

💥ENVIO INMEDIATO. 24-48 Horas
💥PVP. 449,90 €  

Consíguelo aquí ➡ https://t.co/T5at052xnm

Contáctanos: Whatsapp 689 55 66 96 / info@nuncajamas.es

#nuncajamas_statues #nuncajamas #blackfriday #blackwidow https://t.co/2z443SBPSb",1.46456E+18,,"['statue', '66', 'envio', 'estatua', '/', 'assemble', 'avenger', '449', 'widow', '689', 'black', '55', '48', 'EUR', 'e', '96', 'horas', 'friday', 'consiguelo', 'pvp', 'whatsapp', '1/5', 'aqui', '90', '37', 'contactanos', 'cm', '24', 'inmediato', 'info']"
False,2021-11-27T11:58:56.000Z,in,"(☆BLACK WIDOW☆)(✪㉨✪) is online! Check out their broadcast! The topic is: selamat mlm minggu semuanya , mlm ni enak nya gapa in ya #REALITY https://t.co/WJg6WDjgQl",1.46456E+18,,"['online', ')', 'widow', 'broadcast', 'black', '(', 'ya', 'minggu', 'j', '!', 'check', 'semuanya', 'topic', 'ni', 'mlm', 'selamat', 'gapa', 'enak', 'nya']"
False,2021-11-27T11:58:25.000Z,in,"@moviemenfes Sangchi udh masuk list watch later, tp black widow belum ada niat nonton wkwk https://t.co/py885GpcUV",1.46456E+18,replied_to,"['watch', 'list', 'wkwk', 'niat', 'later', 'tp', 'udh', 'masuk', 'sangchi', 'nonton', 'ada', 'widow', 'belum', 'black']"
False,2021-11-27T11:58:25.000Z,en,"@Marvfess Spiderman, dr. strange, black widow, baby groot🥰",1.46456E+18,replied_to,"['spiderman', 'groot', 'widow', 'baby', 'strange', 'dr', 'black']"
False,2021-11-27T11:58:09.000Z,en,@itsdiesl @MegoZ_ @SpiderManMovie I think with the black widow they started the ticket sell around week or week and half before the movie premiere. I’m not sure tho,1.46456E+18,replied_to,"['sure', 'movie', 'half', 'sell', 'ticket', 'started', 'week', 'think', 'widow', 'I', 'premiere', 'tho', 'black', 'around']"
False,2021-11-27T11:57:18.000Z,en,"@rosesforhazz Black Widow, Hawkeye i Shang-Chi",1.46456E+18,replied_to,"['shang', 'hawkeye', 'widow', 'chi', 'black']"
False,2021-11-27T11:54:28.000Z,en,"@Marvfess iron man, dr.strange, ant man, scarlet witch, black widow, wolverine, yelena belova",1.46456E+18,replied_to,"['wolverine', 'yelena', 'iron', 'man', 'black', 'widow', 'scarlet', 'belova', 'ant', 'strange', 'dr', 'witch']"
False,2021-11-27T11:54:25.000Z,en,"@intoxicatedzee Captain marvel comfort per me, poi Thor ragnarok, avengers age of ultron, infinity war e endgame, captain America civil war e captain America the winter soldier, doctor strange , spiderman home coming e Black widow",1.46456E+18,replied_to,"['endgame', 'coming', 'age', 'avenger', 'america', 'infinity', 'poi', 'soldier', 'widow', 'marvel', 'e', 'black', 'ultron', 'home', 'ragnarok', 'civil', 'thor', 'per', 'war', 'comfort', 'captain', 'doctor', 'strange', 'spiderman', 'winter']"
False,2021-11-27T11:53:11.000Z,en,"@RP52418116 @MiloPrimera @PhaseZeroCB No shit sherlock, obviously people have different tastes. I wanna know what aspects of the film he liked, since black widow was generally disliked 🙄",1.46456E+18,replied_to,"['people', 'film', 'shit', 'disliked', 'generally', 'obviously', 'liked', 'since', 'know', 'black', 'different', 'widow', 'taste', 'sherlock', 'want', 'aspect']"
False,2021-11-27T11:53:11.000Z,en,"14. What's Shepard's favourite weapon?
The Black Widow sniper rifle. Diana consumes lots of calcium to wield this one😄
#BKME https://t.co/dYja9D5iws",1.46456E+18,replied_to,"['wield', 'favourite', 'rifle', 'shepard', 'calcium', 'sniper', '?', 'consumes', ""'s"", 'weapon', 'widow', 'diana', '14', 'one', 'lot', 'black']"
False,2021-11-27T11:52:36.000Z,en,"Finally the time is coming more apparent, but the end times for my @Razer 2013 Ultimate Black Widow Keyboard are on the horizon. Time to start shopping for the next one...",1.46456E+18,,"['time', 'coming', '2013', 'finally', 'horizon', 'start', 'apparent', 'end', 'time', 'widow', 'one', 'ultimate', 'next', 'keyboard', 'shopping', 'black']"
False,2021-11-27T11:50:28.000Z,en,"A Black Widow's Film Full Album 482020 - 9112020 ( Written And Produced By HoneyandSmyths )
HoneyAndSmyths HoneyAndSmyths

https://t.co/soFjYJzFKP",1.46456E+18,,"['482020', 'film', 'honeyandsmyths', '(', '9112020', 'album', ""'s"", 'produced', 'full', 'widow', ')', 'written', 'black']"
False,2021-11-27T11:49:36.000Z,en,"@moviemenfes Black widow 8,5 / 10",1.46456E+18,replied_to,"['8', '10', '/', '5', 'widow', 'black']"
False,2021-11-27T11:47:38.000Z,en,black widow should’ve been a trilogy heavy on espionage and actually showcase what a big deal it is for natasha to hold the title black widow and for that to go to yelena in the final film which should’ve come out before infinity war https://t.co/rlykZjJyWE,1.46456E+18,quoted,"['deal', 'infinity', 'widow', 'title', 'black', 'go', 'showcase', 'yelena', 'espionage', 'hold', 'war', 'trilogy', 'actually', 'big', 'final', 'film', 'natasha', 'come', 'heavy']"
False,2021-11-27T11:47:26.000Z,in,sedih banget belum smpet nnton black widow https://t.co/6nnQF46nCr https://t.co/MgSzSzk9QA,1.46456E+18,quoted,"['sedih', 'nnton', 'black', 'widow', 'banget', 'smpet', 'belum']"
False,2021-11-27T11:46:31.000Z,en,"How about not waiting for the drama to begin. This is Black Widow all over again, 2 sides failing to make contact to talk things over before release in any way.

Marvel Fans Are Boycotting ‘Hawkeye’ In Support Of Artist David Aja.
https://t.co/7TUdHnRV7c",1.46456E+18,,"['drama', 'side', 'widow', 'talk', 'marvel', ""'"", 'black', ""'hawkeye"", 'release', 'failing', 'support', 'make', 'waiting', 'thing', 'begin', 'aja', 'david', 'boycotting', 'way', '2', 'fan', 'contact', 'artist']"
False,2021-11-27T11:44:45.000Z,es,se confirma una scena eliminada de Black Widow https://t.co/z601e1PNvM,1.46456E+18,,"['se', 'de', 'confirma', 'scena', 'widow', 'eliminada', 'una', 'black']"
False,2021-11-27T11:43:17.000Z,en,"#Hasbro #Marvel Legends 
Guardians of the Galaxy
 Avengers Superhero Black Panther Black Widow Captain America Action #figures Model
#MarvelLegends 
#MarvelsAvengers 
#actionfigures 
#actionfigure 
#deals #discounts
#aliexpressfinds 

https://t.co/XePoGJoXyg",1.46456E+18,,"['guardian', 'superhero', 'galaxy', 'model', 'avenger', 'captain', 'america', 'widow', 'panther', 'legend', 'action', 'black']"
False,2021-11-27T11:42:38.000Z,en,Black Widow's sacrifice was one of the best sacrifices in Marvel #Natasharomanoff #BlackWidow,1.46456E+18,,"['sacrifice', ""'s"", 'best', 'widow', 'sacrifice', 'marvel', 'one', 'black']"
False,2021-11-27T11:42:38.000Z,en,"⠀
⠀
⠀everything 𝑏𝑒𝑛𝑒𝑎𝑡ℎ her identity as the 𝑖𝑛𝑓𝑎𝑚𝑜𝑢𝑠 black widow —— there is natalia romanova, wishing to live a 𝑙𝑖𝑓𝑒 in prosperity.
⠀
⠀",1.46456E+18,,"['prosperity', 'beneath', 'identity', 'everything', 'live', 'infamous', 'widow', 'wishing', 'life', 'natalia', 'romanova', 'black']"
False,2021-11-27T11:41:28.000Z,en,"@rosesforhazz WandaVision, Black Widow, Schang-Chi",1.46456E+18,replied_to,"['wandavision', 'schang', 'widow', 'chi', 'black']"
False,2021-11-27T11:40:55.000Z,en,Black Widow (2021) ★★★★★★☆☆☆☆ https://t.co/0tcWRnYAaH #trakt,1.46456E+18,,"['(', '2021', ')', 'widow', 'black']"
False,2021-11-27T11:40:18.000Z,en,"@Josh_BadWriter I think the shows have done well for the most part. Black Widow was about 5 years too late, but a solid movie besides that imo. Eternals… I’ve got feels about that movie, smh. Shang-Chi was good, but wasn’t great. I think Spider-Man will be the best marvel movie this year.",1.46456E+18,replied_to,"['show', 'shang', 'year', 'smh', 'part', 'widow', 'I', 'marvel', 'chi', 'year', 'spider', 'black', 'done', 'badwriter', 'great', 'late', 'going', 'movie', 'good', 'feel', 'well', 'think', '5', 'man', 'best', 'solid', 'besides', 'eternals', 'got']"
False,2021-11-27T11:40:02.000Z,en,@juliesdreams14 I keep dreaming  of a black widow spider.  It puts it hooks into me . And when I escape i am part of the webbing.,1.46456E+18,replied_to,"['escape', 'dreaming', 'put', 'keep', 'webbing', 'part', 'widow', 'hook', 'spider', 'black']"
False,2021-11-27T11:39:55.000Z,ja,@Black_widow_p61 了解＼(^^)／,1.46456E+18,replied_to,"['Jie', '/', '\\', '^^', '(', 'widow', ')', 'Liao', 'p61']"
False,2021-11-27T11:39:41.000Z,en,"I Believe Empowering Women is the Real Theme of the Black Widow Movie. | by Justiss Goode | Jul, 2021 | Medium - via @pensignal  Enjoy my story https://t.co/7riucNVXFl about the recent Black Wido release.",1.46456E+18,,"['story', 'movie', 'empowering', 'justiss', 'woman', '|', 'real', 'medium', 'jul', 'black', 'believe', 'widow', 'goode', '2021', 'via', 'enjoy', 'theme']"
False,2021-11-27T11:39:04.000Z,in,"Cerita Patrizia Reggiani yang dijuluki 'Black Widow', diangkat dalam film House of Gucci yang diperankan Lady Gaga. https://t.co/jkPYyEoBZZ",1.46456E+18,,"['yang', 'film', 'gucci', 'cerita', 'diperankan', 'dalam', 'patrizia', 'lady', 'gaga', 'reggiani', 'widow', 'dijuluki', ""'"", 'house', 'diangkat', ""'black""]"
False,2021-11-27T11:38:26.000Z,ja,@Black_widow_p61 大丈夫w,1.46456E+18,replied_to,"['Zhang', 'Fu', 'Da', 'w', 'widow', 'p61']"
False,2021-11-27T11:37:31.000Z,ja,@Black_widow_p61 さすがw,1.46456E+18,replied_to,"['sasugaw', 'widow', 'p61']"
False,2021-11-27T11:36:44.000Z,ja,@Black_widow_p61 エンドレスww,1.46456E+18,replied_to,"['endoresuww', 'widow', 'p61']"
False,2021-11-27T11:35:49.000Z,en,"BLACK WIDOW 2014, ISSUE THREE https://t.co/jd8ssFr06B",1.46456E+18,,"['three', 'issue', '2014', 'widow', 'black']"
False,2021-11-27T11:35:38.000Z,en,Hawkeye and black widow are the most boring characters in the MCU https://t.co/gKy6db7dJ4,1.46456E+18,quoted,"['mcu', 'hawkeye', 'character', 'boring', 'widow', 'black']"
False,2021-11-27T11:35:17.000Z,ja,@Black_widow_p61 変態仮面www,1.46456E+18,replied_to,"['Bian', 'Mian', 'www', 'Jia', 'Tai', 'widow', 'p61']"
False,2021-11-27T11:34:23.000Z,en,@MCoCTrucos I spend 10000 units got Hercules black widow magneto,1.46456E+18,replied_to,"['unit', 'magneto', 'widow', 'spend', '10000', 'got', 'hercules', 'black']"
False,2021-11-27T11:34:20.000Z,ja,@Black_widow_p61 じゃあ全裸で待ってるw,1.46456E+18,replied_to,"['tsuteruw', 'deDai', 'ziyaaQuan', 'Luo', 'widow', 'p61']"
False,2021-11-27T11:32:57.000Z,ja,@Black_widow_p61 堀田駅なうw,1.46456E+18,replied_to,"['Yi', 'nauw', 'Tian', 'widow', 'Ku', 'p61']"
False,2021-11-27T11:31:45.000Z,en,"Disney is trying to make it up to theater owners, that's why they extended 'Shang-Chi' and 'Eternals' beyond that initial 45 day window. Theater owners still mad about that release of 'Black Widow'.",1.46456E+18,,"['owner', 'widow', 'window', ""'"", 'chi', 'mad', 'release', 'day', 'make', 'initial', ""'shang"", ""'black"", 'extended', ""'eternals"", 'trying', 'still', '45', 'disney', 'theater', 'beyond']"
False,2021-11-27T11:31:39.000Z,ja,@Black_widow_p61 私は神だ(ФωФ),1.46456E+18,replied_to,"['da', 'Si', '(', 'widow', 'fof', ')', 'haShen', 'p61']"
False,2021-11-27T11:30:31.000Z,ja,@Black_widow_p61 余裕です(ФωФ),1.46456E+18,replied_to,"['(', 'widow', 'desu', 'fof', ')', 'Yu', 'p61']"
False,2021-11-27T11:29:22.000Z,ja,@Black_widow_p61 待ってるよ(ФωФ),1.46456E+18,replied_to,"['Dai', 'tsuteruyo', '(', 'widow', 'fof', ')', 'p61']"
False,2021-11-27T11:29:07.000Z,ja,@Black_widow_p61 どっちでも大丈夫な状態w,1.46456E+18,replied_to,"['Zhang', 'naZhuang', 'Fu', 'Tai', 'w', 'dotsuchidemoDa', 'widow', 'p61']"
False,2021-11-27T11:28:39.000Z,ja,@Black_widow_p61 俺車だから送ってけたのに(,1.46456E+18,replied_to,"['tsuteketanoni', '(', 'Che', 'An', 'widow', 'dakaraSong', 'p61']"
False,2021-11-27T11:28:11.000Z,en,"BLACK WIDOW 1999, ISSUE 2 https://t.co/vdoXNIRSr8",1.46456E+18,,"['1999', 'issue', '2', 'widow', 'black']"
False,2021-11-27T11:27:40.000Z,ja,"@Black_widow_p61 近いw
名鉄？",1.46456E+18,replied_to,"['Jin', '?', 'Tie', 'iw', 'widow', 'Ming', 'p61']"
False,2021-11-27T11:27:07.000Z,in,"@PAKSANGYEON96 tumben banget mager ;_;
iyaaa kalau black widow bagusss .. tapi buat eternals jangan berekspektasi terlalu tinggi(?) tapi gemma chan sama angelina jolienya cantik banget ;_;
shang chi baguuss",1.46456E+18,replied_to,"['terlalu', 'shang', 'widow', ')', 'berekspektasi', 'chi', 'banget', 'black', 'mager', 'bagusss', 'tapi', '(', 'sama', 'angelina', 'jolienya', 'chan', '?', 'jangan', 'kalau', 'tinggi', 'tumben', 'cantik', 'buat', 'iyaaa', 'baguuss', 'gemma', 'eternals']"
False,2021-11-27T11:26:34.000Z,ja,@Black_widow_p61 俺は堀田にいるw,1.46456E+18,replied_to,"['p61', 'niiruw', 'Tian', 'An', 'widow', 'haKu']"
False,2021-11-27T11:25:44.000Z,und,https://t.co/uo9s9LSZmx,1.46456E+18,,[]
False,2021-11-27T11:25:34.000Z,en,"heeey. i'm ingrid and i'm currently transitioning to marvel/mcu twitter and i need mutuals #mcutwt hmu!

- clintasha, hawkeye, black widow stans wya??
- xialing and shang-chi stan, wenwu apologist
- dr strange 
- literally all of mcu phases 1-4",1.46456E+18,,"['shang', 'hmu', 'widow', 'I', 'chi', '1', 'black', 'need', 'ingrid', 'phase', 'wya', 'heeey', 'twitter', '!', 'marvel/mcu', '?', 'clintasha', 'hawkeye', 'stan', 'mutuals', 'strange', 'dr', '4', 'apologist', 'literally', 'currently', 'stans', 'mcu', 'xialing', 'transitioning', 'wenwu']"
False,2021-11-27T11:25:11.000Z,in,@PAKYJ99 Wkwkwk mau nonton mager banget. Tapi dah nonton black widow. Keren sih,1.46456E+18,replied_to,"['dah', 'mager', 'tapi', 'keren', 'nonton', 'wkwkwk', 'mau', 'widow', 'banget', 'sih', 'black']"
False,2021-11-27T11:24:46.000Z,en,the black widow movie was better at introducing yelena than being a movie about natasha https://t.co/myFtuft2h6,1.46456E+18,quoted,"['movie', 'natasha', 'yelena', 'widow', 'introducing', 'better', 'black']"
False,2021-11-27T11:23:19.000Z,en,when i tell you i’m considering sacrificing my lunch money just to get a black widow poster,1.46456E+18,,"['considering', 'lunch', 'tell', 'get', 'widow', 'sacrificing', 'I', 'poster', 'money', 'black']"
False,2021-11-27T11:23:09.000Z,in,@moviemenfes shang chi sama black widow belom,1.46456E+18,replied_to,"['belom', 'shang', 'widow', 'chi', 'sama', 'black']"
False,2021-11-27T11:20:48.000Z,ja,@Black_widow_p61 まだ栄？,1.46455E+18,replied_to,"['madaRong', '?', 'widow', 'p61']"
False,2021-11-27T11:20:04.000Z,en,@polly_kole You’re like the black widow of NFTs 😅 https://t.co/ZUYfRsCgIW,1.46455E+18,replied_to,"['like', 'nfts', 'widow', 'kole', 'black']"
False,2021-11-27T11:19:47.000Z,en,Casting for Black Widow is so .... odd.,1.46455E+18,,"['casting', 'widow', 'black', 'odd']"
False,2021-11-27T11:15:13.000Z,in,@moviemenfes Udah semua kecuali black widow sama shang chi belom nonton,1.46455E+18,replied_to,"['belom', 'kecuali', 'udah', 'shang', 'nonton', 'widow', 'semua', 'chi', 'sama', 'black']"
False,2021-11-27T11:12:30.000Z,fr,"Première Séance : Belle et Sébastien 
Dernière Séance : Eternals
Meilleure Séance : Star Wars Le reveil de la force
Pire Séance : Black Widow
Vu le plus de fois : /
Plus surprenante : Dune
Prochaine Séance : #SpiderManNoWayHome
Séance la plus attendue : #TheBatman https://t.co/L5vVX7JdhM",1.46455E+18,quoted,"['pire', 'derniere', 'de', '/', 'prochaine', 'la', 'fois', 'dune', 'widow', 'seance', 'black', 'surprenante', 'le', 'sebastien', 'vu', 'star', 'belle', 'force', 'meilleure', 'premiere', 'attendue', 'et', 'eternals', 'plus', 'war', 'reveil']"
False,2021-11-27T11:12:08.000Z,in,"@moviemenfes Semuanya badas wgwg, kalo milih yelena adiknya black widow 😍😍😍",1.46455E+18,replied_to,"['badas', 'yelena', 'milih', 'black', 'semuanya', 'adiknya', 'widow', 'wgwg', 'kalo']"
