created_at,tweet_id,text,lang,possibly_sensitive,type,clean_tweet
2021-11-22 20:22:12+00:00,1466140598545616896,"This would be even higher for Moderna. No way I'd give my son either one if I had one. It should be a choice for everyone, but especially these younger age groups with much greater vaccine risk relative to their COVID risk. https://t.co/AgTMIyVAbl",en,False,quoted,"['give', 'greater', 'risk', 'even', 'higher', 'either', 'everyone', 'much', 'younger', 'relative', 'way', 'age', 'one', 'group', 'covid', 'son', 'choice', 'would', 'moderna', 'vaccine', 'especially', 'I']"
2021-11-22 20:22:12+00:00,1466140598277050369,https://t.co/qbT7iGs4kg,und,False,,[]
2021-11-22 20:22:12+00:00,1466140597195055111,"@KingJames How's that Ivermectin working for you? Yesterday was a really bummer for you! First you're covid positive (Fully Vax) and Rittenhouse was approved to sue your sorry ass for $110 Million! You are not the King! That belongs to Shaq, Bird, Malone, ECT!",en,False,,"['?', 'king', 'ect', 'sue', 'bird', 'ivermectin', 'malone', 'working', 'bummer', 'sorry', 'really', 'fully', ')', 'as', 'approved', 'yesterday', '(', 'belongs', 'shaq', '$', 'you', 'covid', 'million', 'first', 'rittenhouse', 'positive', '!', '110', 'vax']"
2021-11-22 20:22:12+00:00,1466140595718664200,COVID is whipping the fully vaxxed NBA players ass. No respect for their immune system,en,False,,"['whipping', 'system', 'fully', 'respect', 'covid', 'immune', 'as', 'nba', 'vaxxed', 'player']"
2021-11-22 20:22:11+00:00,1466140594040983563,@darrengrimes_ Think about it why we talking about Covid the channel crossing by illegals get push to the back of the cue,en,False,replied_to,"['push', 'channel', 'think', 'get', 'back', 'talking', 'illegals', 'covid', 'crossing', 'cue']"
2021-11-22 20:22:11+00:00,1466140593797701636,RINDE AND REPEAT - I TOLD U SUNDAY NIGHT DONT TRUST THE FUTURES RIGHT NOW. THESE RALLIES CANT HOLD AS THE INSANE UNSCIENTIFIC COVID MONSTERS CANT HELP THEMSELVES FROM DESTROYING SOCIETY - THIS IS NOT HOW SCIENCE WORKS THATS A FACT -THIS IS IDIOCY &amp; THE WORST TIME IN HUMANITY EVER https://t.co/4PfK8cP6ZG,en,False,quoted,"['worst', 'not', 'idiocy', 'insane', 'society', 'destroying', 'night', 'sunday', 'work', 'time', 'rally', 'rinde', 'help', 'humanity', 'unscientific', 'repeat', 'future', 'right', 'monster', 'covid', 'fact', 'science', 'can', 'trust', 'ever', 'hold', 'amp', 'told', '&']"
2021-11-22 20:22:11+00:00,1466140592786792465,"La tasa de incidencia covid de Chipiona sube a 62,4 y se anotan dos nuevos contagios https://t.co/CBzeE5znRg",es,False,,"['sube', 'anotan', 'la', 'se', 'tasa', 'contagios', '4', 'nuevos', 'covid', '62', 'incidencia', 'chipiona', 'de', 'do']"
2021-11-22 20:22:11+00:00,1466140592342138883,"Dying COVID-19 Patient Recovers After Court Orders Hospital to Administer Ivermectin

https://t.co/hmjJwcCeeU",en,False,,"['administer', 'recovers', 'hospital', 'covid', '19', 'patient', 'court', 'ivermectin', 'dying', 'order']"
2021-11-22 20:22:11+00:00,1466140592057032710,"@downrightdpad @ManyATrueNerd the loss of 4.5 billion people probably had a worse impact on the economy than Covid has thus far, but, ironically, you (probably) can't have a pandemic if there are fewer people to pass it on",en,False,replied_to,"['thus', 'not', '4', 'pas', 'worse', ')', 'pandemic', '(', 'people', 'ironically', 'billion', 'far', 'covid', 'impact', 'probably', 'can', 'loss', 'fewer', 'economy', '5']"
2021-11-22 20:22:11+00:00,1466140591973097473,"@CanadianBonz @026ea8033cfa4c7 This article from last year will help explain to you how it works:

https://t.co/huESkqmVXB",en,True,replied_to,"['help', 'explain', 'year', 'last', 'work', 'article']"
2021-11-22 20:22:11+00:00,1466140591876714500,"LOL. Perfect!

‘The Former President Was Suggesting People Inject Bleach’: Psaki Smacks Down Doocy Over COVID Deaths
https://t.co/lTK6lfLrPe",en,False,,"['lol', 'president', '!', 'people', 'death', 'bleach', 'former', ""'the"", 'suggesting', 'inject', ""'"", 'psaki', 'smack', 'perfect', 'covid', 'doocy']"
2021-11-22 20:22:11+00:00,1466140591717236750,"Vous imaginez un instant qu'un employé dise à son patron ""je cache ce dossier parceque ça ne vous regarde pas"".il serait viré immédiatement.alors pourquoi Macron a classé  secret le dossier sur la crise COVID ?
Le mec n'est pas notre employé ?",fr,False,,"['?', 'crise', 'ca', 'vous', 'serait', 'immediatement', 'regarde', 'dossier', 'employe', 'alors', 'pourquoi', ""n'est"", 'mec', 'ce', 'pa', 'imaginez', 'je', 'cache', 'un', ""qu'un"", 'macron', 'secret', 'ne', 'la', 'il', 'classe', 'instant', 'covid', 'sur', 'son', 'notre', 'parceque', 'vire', 'le', 'dise', 'patron']"
2021-11-22 20:22:11+00:00,1466140591167733763,"@MiRadiols Lo importante son los fallecidos y hospitalizados, ¿cuando el Covid pase a ser un simple resfrio (ya que los virus mutan) igual seguirán con la misma parafernalia?.
La noticia a mi criterio es tendenciosa.",es,False,replied_to,"['?', 'ya', 'lo', 'criterio', 'importante', 'mi', 'noticia', 'misma', 'cuando', 'pase', 'virus', 'resfrio', 'fallecidos', 'ser', 'el', ')', 'un', '(', 'la', 'seguiran', 'covid', 'que', 'son', 'simple', 'hospitalizados', 'los', 'mutan', 'con', 'tendenciosa', 'parafernalia', 'e', 'igual']"
2021-11-22 20:22:11+00:00,1466140591033565186,"@clarissar2003 @stevesilberman Not after you test positive. Positive test = ten days of isolation and 14 days of quarantine for those exposed, especially back then in the pre-vaccine days. A negative test doesn’t overrule a positive one. Plus Trump was in the hospital with covid a few days later.",en,False,replied_to,"['overrule', 'day', 'negative', 'plus', 'pre', 'hospital', 'one', 'quarantine', 'back', 'trump', 'covid', 'isolation', 'ten', 'positive', 'vaccine', 'exposed', '14', '=', 'especially', 'test', 'later']"
2021-11-22 20:22:11+00:00,1466140590500950020,"Systematic review of empirical studies comparing the effectiveness of non-pharmaceutical interventions against COVID-19

 https://t.co/fAzRFzJPyl",en,False,,"['effectiveness', 'systematic', 'study', 'empirical', 'review', 'comparing', 'covid', '19', 'intervention', 'pharmaceutical', 'non']"
2021-11-22 20:22:10+00:00,1466140589573824512,Mitch McConnell is the Covid vaccine of politicians.,en,False,,"['politician', 'mcconnell', 'vaccine', 'mitch', 'covid']"
2021-11-22 20:22:10+00:00,1466140589536260099,@90sSophie Just covid vaccine doing it's job,en,False,replied_to,"['vaccine', 'covid', 'job']"
2021-11-22 20:22:10+00:00,1466140589355945984,Connecticut Daily COVID-19 Update 12.1.21 https://t.co/tWDrVqWAPF,en,False,,"['21', '12', '1', 'connecticut', 'update', 'covid', '19', 'daily']"
2021-11-22 20:22:10+00:00,1466140588609265668,Boletín sobre la Covid-19A continuación nuestros titulares:-Altas médicas superan a ingresos por Covid-19 en Cuba-Llaman en Italia a estudiar nueva...   https://t.co/OFCpZdDz4t,es,False,,"['titulares', 'medicas', 'por', 'continuacion', 'altas', 'nuestros', 'la', 'ingresos', 'italia', 'covid', '19', 'en', 'llaman', 'boletin', 'nueva', 'sobre', '19a', 'superan', 'cuba', 'estudiar']"
2021-11-22 20:22:10+00:00,1466140587573272582,"@Dr_MSB_Esq Ya... not to bash the stock, but a new COVID scare is not what AMC needed. Ive read its pretty mild though so  maybe it wont be so bad",en,False,replied_to,"['mild', 'ya', 'maybe', 'new', 'msb', 'scare', 'amc', 'read', 'bad', 'needed', 'I', 'bash', 'pretty', 'covid', 'though', 'stock', 'esq']"
2021-11-22 20:22:10+00:00,1466140587560779778,@PoliticsInsider Someone from my area went to that #Trumpsuperspreaderevent and wound up extremely ill with Covid 2 weeks later.,en,False,replied_to,"['area', 'wound', 'extremely', 'someone', 'ill', 'week', '2', 'went', 'covid', 'later']"
2021-11-22 20:22:10+00:00,1466140586856099853,@tvanouvelles Je ne crois pas  toujours répéter  sans maladie  ... faut covid ... si vous croyez  comme  ça  trop cher vivre abus covid !,fr,False,replied_to,"['ca', 'vous', 'cher', 'si', 'vivre', 'crois', 'sans', 'repeter', 'trop', 'croyez', 'pa', 'je', 'maladie', 'ne', 'faut', 'covid', 'abus', '!', 'toujours', 'comme']"
2021-11-22 20:22:10+00:00,1466140586713432078,"@DrLeibl Trump erkrankte im Sept. 2019 an Covid. Noch Fragen?
https://t.co/uy8d8KDip9",de,False,quoted,"['?', 'sept', 'erkrankte', 'trump', '2019', 'fragen', 'covid', 'noch', 'I']"
2021-11-22 20:22:09+00:00,1466140584159105030,"Government were reluctant to introduce mask wearing, they were reluctant to use antigen testing, now they are reluctant to use Hepa filters in school. 
Covid will be with us for a long time, filters in schools is inevitable- Norma Foley needs to implement sooner rather than later",en,False,,"['school', 'school', 'need', 'filter', 'time', 'implement', 'mask', 'hepa', 'testing', 'foley', 'wearing', 'long', 'introduce', 'inevitable', 'norma', 'sooner', 'reluctant', 'rather', 'covid', 'government', 'antigen', 'u', 'use', 'later']"
2021-11-22 20:22:09+00:00,1466140583651512325,"@QuantvmBlaze @Zinnsgh0st In the beginning they tried to tell us that Covid didn't mutate as much, which is why a vaccine would work. Its all wishful thinking. It took less than 6 months for the delta variant to come which was already vaccine resistant 

Get the vaccine if you want but it wont stop covid",en,False,replied_to,"['stop', 'much', '6', 'month', 'come', 'get', 'resistant', 'want', 'mutate', 'already', 'wishful', 'covid', 'le', 'would', 'tried', 'u', 'thinking', 'beginning', 'vaccine', 'tell', 'work', 'took', 'variant', 'delta']"
2021-11-22 20:22:09+00:00,1466140582883979264,"@TeamGivingCom single mother of 2 and im pregnant with twins delivering in 3 weeks(early due to preclampsia, covid , diabetes I need diapers formula, car seats, and seems impossible to provide for my kids this christmas anything helps 
Cash APP $Sexybaby3221",en,False,replied_to,"['impossible', 'early', 'car', 'mother', 'diaper', 'help', 'delivering', 'app', 'preclampsia', 'single', 'week', 'formula', 'provide', 'pregnant', 'twin', 'kid', '(', 'sexybaby3221', '$', '2', '3', 'anything', 'covid', 'seat', 'christmas', 'due', 'I', 'cash', 'diabetes', 'seems', 'need']"
2021-11-22 20:22:09+00:00,1466140582414274573,"@theredders02 @pritipatel Yes

Other than at the height of Covid",en,False,replied_to,"['height', 'covid', 'yes']"
2021-11-22 20:22:09+00:00,1466140582087114758,Hace un año en un grupo de WhatsApp me insistían que el dióxido de cloro ayudaba a tratar el covid y que conocía enfermeras en el hospital de San Sebastián que lo usaban constantemente para curar resfriados. No había forma de convencer que era desinfectante. https://t.co/DcihvjVKn7 https://t.co/2kEyYRhEHW,es,False,quoted,"['conocia', 'tratar', 'lo', 'resfriados', 'hace', 'desinfectante', 'ayudaba', 'san', 'constantemente', 'hospital', 'ano', 'el', 'era', 'habia', 'un', 'cloro', 'insistian', 'dioxido', 'sebastian', 'en', 'covid', 'que', 'enfermeras', 'para', 'de', 'curar', 'whatsapp', 'forma', 'grupo', 'usaban', 'convencer']"
2021-11-22 20:22:08+00:00,1466140580363255808,"As of Wednesday, 385 patients are hospitalized with COVID-19, 20 more than yesterday. https://t.co/yQtQqki7Dg",en,False,,"['patient', 'hospitalized', '385', 'covid', '19', '20', 'wednesday', 'yesterday']"
2021-11-22 20:22:08+00:00,1466140579545423884,They get $$ if you die with/of Covid https://t.co/vGrd6XZVpY,en,False,quoted,"['with/of', 'get', '$', 'covid', 'die']"
2021-11-22 20:22:08+00:00,1466140579125870593,"&lt;&lt; Donald Trump tested positive for COVID-19 three days before debating Joe Biden in September 2020, but never disclosed the results of the test, according to a book written by his former chief of staff, Mark Meadows. &gt;&gt; https://t.co/TMXtyTWWUM",en,False,,"['tested', 'donald', 'day', '2020', 'written', 'according', 'three', 'biden', 'meadow', 'joe', 'mark', 'staff', 'trump', 'result', 'former', 'covid', '19', 'gt', 'chief', 'debating', 'positive', 'book', 'never', 'lt', 'september', 'test', '&', 'disclosed']"
2021-11-22 20:22:08+00:00,1466140577897095183,@MostlyBlissful @BenGrandblade My buddy deadass got a three day suspension for having a fucking spore-pet named Covid. And yet Blizz won't do shit about their actual stalkers/p3dos..,en,False,replied_to,"['pet', 'shit', 'got', 'spore', 'yet', 'deadass', 'fucking', 'suspension', 'buddy', 'named', 'covid', 'actual', 'day', 'three', 'stalkers/p3dos', 'blizz']"
2021-11-22 20:22:07+00:00,1466140576022032384,Lol @ the lunatics suggesting POTUS tried to kill a candidate by being infected by covid...  While at the same time ignoring Fauci and gain of function... Or Cuomo killing the elderly in the nursing homes with covid.   The left is insane,en,False,,"['kill', 'elderly', 'potus', 'function', 'insane', 'candidate', 'fauci', 'infected', 'lol', '@', 'left', 'lunatic', 'suggesting', 'time', 'killing', 'cuomo', 'gain', 'ignoring', 'covid', 'tried', 'nursing', 'home']"
2021-11-22 20:22:07+00:00,1466140575762108416,#Patriots Kyle Duggar could be added to the Covid 19 list per @FieldYates #ForeverNE #NFL https://t.co/lxNNlot2SR,en,False,,"['kyle', 'per', 'duggar', 'covid', '19', 'added', 'could', 'list']"
2021-11-22 20:22:07+00:00,1466140575040774164,"@DrEricDing @CDCgov My opinion… omicron has been here a while, I’m in NY. Most of the population has been vaccinated, yet our positive numbers are climbing very quickly. My wife and I were sick with covid for over a week. We are fully vaccinated.",en,False,replied_to,"['yet', 'omicron', 'climbing', 'quickly', 'wife', 'week', 'fully', 'ny', 'sick', 'covid', 'number', 'vaccinated', 'population', 'opinion', 'I', 'positive']"
2021-11-22 20:22:07+00:00,1466140574680072204,Record number of COVID-19 patients on ventilators in Omaha area https://t.co/zOdDg1V91p https://t.co/kQ3YMlcplz,en,False,,"['patient', 'area', 'record', 'ventilator', 'omaha', 'covid', '19', 'number']"
2021-11-22 20:22:07+00:00,1466140574331846656,"@chipfranklin I feel that the Republican Party is behaving like a cornered rat. 🐀 They have no plan,no policies. their numbers were already diminishing before Covid and now even more. Maybe there will be a backlash when people realize how they’re being used. Meantime, they lash out viciously.",en,False,replied_to,"['policy', 'even', 'like', 'behaving', 'cornered', 'used', 'feel', 'plan', 'rat', 'diminishing', 'number', 'meantime', 'maybe', 'people', 'already', 'covid', 'realize', 'viciously', 'lash', 'party', 'republican', 'backlash']"
2021-11-22 20:22:07+00:00,1466140574264840196,"The province announced seven new cases of Covid-19 on Wednesday, and two public exposure sites in Morell - the Co-op and Morell Credit Union Community Rink. #PEI #PEICOVID19 https://t.co/ZWKRDzfMye",en,False,,"['site', 'community', 'case', 'op', 'wednesday', 'union', 'announced', 'seven', 'new', 'rink', 'co', 'credit', 'morell', 'province', 'two', 'covid', '19', 'public', 'exposure']"
2021-11-22 20:22:06+00:00,1466140573287555089,"The province announced seven new cases of Covid-19 on Wednesday, and two public exposure sites in Morell - the Co-op and Morell Credit Union Community Rink. #PEI #PEICOVID19 https://t.co/GPn2zisXYS",en,False,,"['site', 'community', 'case', 'op', 'wednesday', 'union', 'announced', 'seven', 'new', 'rink', 'co', 'credit', 'morell', 'province', 'two', 'covid', '19', 'public', 'exposure']"
2021-11-22 20:22:06+00:00,1466140572385792000,"With the birth of this new covid variation #Omicron getting attention I figured what the heck, I got the vaccine booster in my left arm and the flu shot in my right arm at the same time. The medical doctor's teese to me, now your superman. 😎 https://t.co/6XVq8R33Um",en,False,,"['doctor', 'heck', 'variation', 'medical', 'new', ""'s"", 'left', 'flu', 'shot', 'time', 'booster', 'got', 'right', 'teese', 'figured', 'birth', 'covid', 'superman', 'attention', 'vaccine', 'getting', 'arm']"
2021-11-22 20:22:06+00:00,1466140571672662019,Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,en,False,,"['tedros', 'smith', 'made', 'terrible', 'global', 'adhanom', 'tplf', 'africanunion', 'biden', '@', 'left', 'huge', 'out', 'pandemic', 'help', 'responsibility', 'giving', 'covid', '19', 'mr', 'choice', 'background', '!', 'amp', 'africa', 'admin', '&', 'gayle']"
2021-11-22 20:22:06+00:00,1466140571622416387,"capotez pas là,  
c’était surement avant la covid 😅
#DuBonLait https://t.co/GU1GzGNA38",fr,False,,"['capotez', 'la', 'avant', 'covid', ""c'etait"", 'pa', 'surement']"
