lang,tweet_id,possibly_sensitive,created_at,text,type,clean_tweet
es,1466155055590088708,True,2021-11-28 21:19:39+00:00,"‼️La @CDCgov confirmó que se detectó el primer caso de la variante del #Covid_19 #Omicron en un joven de California que regresó de Sudáfrica el 22 de noviembre. El hombre tenía síntomas leves que están mejorando, se encuentra actualmente en cuarentena. @julian181407 https://t.co/Txcl9RzfQv",,"['confirmo', 'california', 'noviembre', 'variante', 'actualmente', 'que', 'hombre', 'el', 'regreso', 'primer', 'cuarentena', 'se', 'un', 'sudafrica', 'mejorando', 'la', 'leves', 'caso', 'encuentra', '!', 'joven', 'detecto', 'sintomas', '22', 'de', 'del', 'en', 'tenia', '19', 'estan']"
en,1466155053711036421,False,2021-11-28 21:19:39+00:00,"@MichaelPSenger TO BE CLEAR: 
COVID 'vaccines' are EXPERIMENTAL, and in phase 3 clinical trials until 2022/23
ANY FORM OF COERCION on ANYONE to participate in MEDICAL EXPERIMENTS against their will is UNLAWFUL.
COVID 'vaccine' mandates are COERCION &amp; therefore UNLAWFUL.
https://t.co/IJstIftqxW",quoted,"['experimental', 'covid', '&', 'form', ""'vaccine"", 'trial', ""'"", 'amp', 'therefore', 'phase', 'medical', 'clinical', 'unlawful', 'experiment', '3', 'clear', 'anyone', ""'vaccines"", 'participate', 'mandate', 'coercion', '2022/23']"
en,1466155053174214660,False,2021-11-28 21:19:39+00:00,"We know not to visit new mothers because outside germs could harm baby. We know that if someone is sick we are careful when we visit them and hold off if we are ill, social distance etc. But it's the explicit rules around COVID-19 that has some of y'all fighting? https://t.co/zb3QKlp6TO",replied_to,"['ill', 'rule', 'covid', '?', 'new', 'could', 'careful', 'distance', 'sick', 'explicit', 'visit', 'baby', 'mother', 'hold', 'someone', 'etc', 'fighting', 'social', 'around', 'germ', 'harm', 'outside', '19', 'know']"
en,1466155051840426003,False,2021-11-28 21:19:38+00:00,@laze83 @KbHFC99 Could be they are unvaxxed and are ill with covid. Thing is nobody knows so why speculate?,replied_to,"['could', 'ill', 'covid', 'speculate', 'nobody', '?', 'unvaxxed', 'know', 'thing']"
fr,1466155050636562432,False,2021-11-28 21:19:38+00:00,@1arcet1fleche @barriere_dr @Covid19Florence Merci pour ce graphique qui est effectivement rassurant. Cependant les cas de Covid long n‘y apparaissent pas. Les admissions hospitalières initiales  ne sont pas un indicateur suffisant.,replied_to,"['covid', 'hospitalieres', 'ne', 'suffisant', 'indicateur', 'pour', 'effectivement', 'le', 'ca', 'qui', 'rassurant', 'n', 'un', ""'"", 'dr', 'graphique', 'initiales', 'cependant', 'est', 'ce', 'pa', 'de', 'long', 'sont', 'merci', 'apparaissent', 'admission', 'y']"
en,1466155050397540359,False,2021-11-28 21:19:38+00:00,I just knew yesterday the lakers was gone fuck up my parlay after Lebron got Covid. And the warriors end up smoking it,,"['covid', 'parlay', 'end', 'gone', 'fuck', 'lebron', 'got', 'warrior', 'smoking', 'yesterday', 'knew', 'lakers']"
en,1466155050120716289,False,2021-11-28 21:19:38+00:00,5 New Things We Learned About COVID In November 2021 https://t.co/4eKuXh2Ynu,,"['thing', 'covid', '5', '2021', 'november', 'new', 'learned']"
en,1466155049923629061,False,2021-11-28 21:19:38+00:00,@jmglobalaffairs @POTUS Oh and here's something else..... Republicans have been complaining about the economy since February of 2021.... Oh and here's something else they don't want to help us get over covid-19...,replied_to,"['covid', 'economy', 'since', 'february', 'oh', 'help', 'get', '2021', 'complaining', '19', 'else', 'want', 'republican', 'u', 'something']"
en,1466155049860673548,False,2021-11-28 21:19:38+00:00,@ConnorDuddy Covid,replied_to,['covid']
en,1466155049604767748,False,2021-11-28 21:19:38+00:00,shoutout to my weed girl for being willing to just drop a baggie in my mailbox while i wait for covid test results LMAO she's a real one,,"['shoutout', 'girl', 'willing', 'weed', 'covid', 'real', 'one', 'mailbox', 'test', 'drop', 'baggie', 'result', 'lmao', 'wait']"
en,1466155049088733186,False,2021-11-28 21:19:38+00:00,✪ A Top Official Says the Fed Will ‘Grapple’ With a Faster Bond-Buying Taper https://t.co/sxH4XhVaCp [nyt],,"['taper', 'top', 'faster', ""'"", 'fed', 'bond', ""'grapple"", 'official', 'buying', 'say']"
en,1466155048052957192,False,2021-11-28 21:19:37+00:00,So basically Trump wanted to get Biden sick and kill him with covid before the election. Hello @DOJ https://t.co/bpOihslNRe,quoted,"['covid', 'hello', 'sick', 'get', 'basically', 'biden', 'wanted', 'election', 'kill', 'trump']"
en,1466155047176351749,False,2021-11-28 21:19:37+00:00,"NURSE DROPS TRUTH BOMBS!! DEADLY TREATMENTS KILLING PATIENTS NOT COVID!
https://t.co/vS175ZatI2 https://t.co/cR0PA8uX5p",,"['covid', 'killing', 'nurse', '!', 'deadly', 'truth', 'drop', 'bomb', 'patient', 'treatment']"
en,1466155047079665665,False,2021-11-28 21:19:37+00:00,https://t.co/2MBidsu5QO if everyone is fully vaccinated why are their still cases,,[]
en,1466155046597533701,False,2021-11-28 21:19:37+00:00,"Texas man jailed for spending Covid money on Lamborghini and strippers

Lee Price III was convicted of wire fraud and money laundering after using fake companies to falsely claim over $1.6 million in Covid relief money. https://t.co/6yzaddZAy6",,"['covid', 'man', 'relief', 'jailed', 'company', '1', 'iii', 'wire', 'money', 'falsely', 'lamborghini', 'laundering', 'texas', 'convicted', 'million', '$', 'using', 'fraud', 'lee', 'spending', 'fake', 'claim', 'price', 'stripper', '6']"
ca,1466155045674754050,False,2021-11-28 21:19:37+00:00,"COVID: Panel de la FDA aprobó el molnupiravir, el primer antiviral contra el coronavirus https://t.co/6X1pVooNbK",,"['fda', 'covid', 'de', 'contra', 'la', 'el', 'molnupiravir', 'coronavirus', 'antiviral', 'aprobo', 'primer', 'panel']"
es,1466155045565583362,False,2021-11-28 21:19:37+00:00,"@ZinClaudio como dr usted debiera saber que la vacuna no evita contagios, por ende, si todos volvemos a la vida normal, los contagios aumentaran. Subieron significativamente las muertes por covid? NO. La Nueva variante de parece ser una gripe? Si. Deje de panquear",,"['covid', 'variante', 'volvemos', 'que', '?', 'normal', 'vida', 'evita', 'una', 'si', 'por', 'saber', 'gripe', 'la', 'dr', 'panquear', 'contagios', 'subieron', 'debiera', 'los', 'usted', 'como', 'deje', 'significativamente', 'todos', 'muertes', 'aumentaran', 'de', 'la', 'ende', 'parece', 'ser', 'nueva', 'vacuna']"
en,1466155045481820165,False,2021-11-28 21:19:37+00:00,Covid-related https://t.co/413WfziKSu,quoted,"['related', 'covid']"
en,1466155044621983747,False,2021-11-28 21:19:37+00:00,"@GDoc2001 I just got back on and yes it seems busy. SCOTUS, the shooting, Trump and Covid, and Stacey Abrams❤️and whatever I’m leaving out🤣 How are you? Cold?🥰",replied_to,"['covid', 'whatever', 'back', 'I', 'yes', 'busy', 'leaving', '?', 'cold', 'got', 'seems', 'trump', 'you', 'scotus', 'abramsand', 'stacey', 'shooting']"
en,1466155043996848128,False,2021-11-28 21:19:36+00:00,Please spread the word. This is our first community focused webinar. We will answer parents questions and concerns about #COVID and the #CovidVaccine. Happy to be joined by my colleagues from @chocchildrens and @UCIrvineHealth https://t.co/IapqP5KIBw,quoted,"['parent', 'community', 'question', 'happy', 'word', 'colleague', 'focused', 'first', 'please', 'webinar', 'joined', 'concern', 'answer', 'spread']"
en,1466155043971809285,False,2021-11-28 21:19:36+00:00,"@MSNBC @MaddowBlog Donald Trump blamed Gold Star families for his COVID-19 infection, in spite of him testing positive for the virus the day before he met the the families of the fallen. https://t.co/nRHlIpoyga",quoted,"['fallen', 'covid', 'infection', 'virus', 'positive', 'day', 'testing', 'donald', 'met', 'spite', 'family', 'star', 'blamed', 'gold', '19', 'trump']"
pl,1466155043544080387,False,2021-11-28 21:19:36+00:00,"@IgorSokolowski A jak się jest ozdrowieńcem po 2 dawkach szczepionki? 2/3 lekarzy mówiło, żeby się wstrzymać... Tylu ludzi już przechodziło covid, że teraz powinniśmy się mocno zastanowić nad badaniem przeciwciał, zamiast porównać 3 dawkę do mycia zębów...",replied_to,"['covid', 'dawke', 'po', 'jak', 'ludzi', '?', 'badaniem', 'mowilo', 'zebow', 'zeby', '2', 'szczepionki', 'przeciwcial', 'zamiast', '2/3', 'ozdrowiencem', 'dawkach', 'jest', 'teraz', 'wstrzymac', 'porownac', '3', 'sie', 'nad', 'mocno', 'juz', 'ze', 'lekarzy', 'przechodzilo', 'tylu', 'zastanowic', 'powinnismy', 'mycia']"
en,1466155043523117059,False,2021-11-28 21:19:36+00:00,"Going by the comments, cardiac arrests never occurred prior to covid 🤦🏻 https://t.co/lRa0Nz9FMk",quoted,"['covid', 'prior', 'occurred', 'comment', 'cardiac', 'going', 'arrest', 'never']"
en,1466155040985518087,False,2021-11-28 21:19:36+00:00,"Covid is not polio…not even close
@jimcramer",,"['polio', 'covid', 'even', 'close']"
en,1466155040951918592,False,2021-11-28 21:19:36+00:00,@RatingsWord @Vixxylixxy @atouchofsense What part of 'mentioned on the death certificate' doesn't make sense to you? You are now claiming my work colleague who had serious heart issues who was sitting up in bed  hours before we died of heart attack with no respiratory symptoms died of covid.,replied_to,"['covid', 'died', 'respiratory', 'serious', 'sense', '?', 'make', ""'mentioned"", 'attack', ""'"", 'hour', 'certificate', 'claiming', 'colleague', 'symptom', 'sitting', 'issue', 'you', 'death', 'part', 'heart', 'work', 'bed']"
it,1466155039664267264,False,2021-11-28 21:19:35+00:00,"#nonelarena Covid, lo scontro tra Luca #Telese e Nunzia #Schilirò: ""Davanti a certe testimonianze dovrebbe aprire gli occhi"", ""Il mio problema è la discriminazione del green pass"" https://t.co/uXhcU4aA84",,"['covid', 'aprire', 'pas', 'e', 'la', 'davanti', 'scontro', 'gli', 'lo', 'green', 'luca', 'testimonianze', 'problema', 'certe', 'nunzia', 'tra', 'discriminazione', 'il', 'occhi', 'del', 'dovrebbe', 'mio']"
it,1466155039454605320,False,2021-11-28 21:19:35+00:00,"Il vaccino anticovid non è un vaccino sterilizzante. 

Dunque cara #Gismondo il vaccino per il covid NON È COME HA DETTO LEI un vaccino antivaioloso o antipolio 

Sei solo una venduta a #bigpharma 

Buonanotte
#nonèlarena",,"['covid', 'non', 'antipolio', 'e', 'ha', 'una', 'cara', 'un', 'detto', 'solo', 'venduta', 'lei', 'vaccino', 'come', 'sei', 'sterilizzante', 'dunque', 'buonanotte', 'per', 'il', 'antivaioloso', 'anticovid']"
es,1466155038519271428,False,2021-11-28 21:19:35+00:00,"Le han falsificado el test del Covid, 0 dudas https://t.co/KntL0PEoKx",quoted,"['covid', 'le', 'test', 'del', 'el', 'falsificado', '0', 'han', 'dudas']"
en,1466155038494142468,False,2021-11-28 21:19:35+00:00,"@prospectorjack @speechboy71 To help prevent Covid from spreading, if you’re out in public stay 6 feet apart in case someone is infected and they don’t know.. to lower the risk

If you know you are infected you should not be in public spaces because 6ft is likely not going to help

This is not hard!!",replied_to,"['infected', 'covid', 'likely', 'risk', 'spreading', 'foot', 'know', 'someone', 'apart', 'prevent', '!', 'help', 'space', 'case', 'public', 'hard', '6ft', 'going', 'stay', '6', 'lower']"
und,1466155038397677575,False,2021-11-28 21:19:35+00:00,@tomio_cz @HankaH13 https://t.co/9BvlfU2Fae,replied_to,['cz']
en,1466155038015954953,False,2021-11-28 21:19:35+00:00,Amari Cooper (COVID-19) officially questionable for TNF https://t.co/MmdsD65rR5 via @Liam_Gibney #fantasyfootball,,"['covid', 'cooper', 'officially', 'questionable', 'tnf', ')', '19', '(', 'amari']"
it,1466155037831352333,False,2021-11-28 21:19:35+00:00,@muto_di COVID perché non vaccinati,replied_to,"['covid', 'vaccinati', 'perche', 'non', 'di']"
en,1466155037617491980,False,2021-11-28 21:19:35+00:00,I think about how wild it is that COVID exposed the understanding of explicit Vs implied rules we have for public spaces. E.g it's implied that before you travel /enter an enclosed public space you take into consideration whether you have something contagious &amp; adjust behaviour. https://t.co/NxMjLZSPfR,quoted,"['rule', 'covid', 'wild', '&', 'enclosed', 'take', 'e', 'g', 'space', 'consideration', 'explicit', 'exposed', 'travel', 'amp', 'v', 'contagious', 'adjust', 'understanding', 'space', 'something', 'think', 'public', 'implied', 'whether', '/enter', 'behaviour']"
en,1466155036275322885,False,2021-11-28 21:19:35+00:00,@complainforfree @m_landsberg @ninaturner Covid cases in the US are the lowest in Florida where nobody wears a mask or social distances.,replied_to,"['covid', 'mask', 'landsberg', 'distance', 'nobody', 'case', 'social', 'florida', 'wear', 'lowest', 'u']"
und,1466155036258586637,False,2021-11-28 21:19:35+00:00,https://t.co/q1vp6auM6K,,[]
en,1466155031623725058,True,2021-11-28 21:19:34+00:00,Everyone Is a Live-Streamer in Covid-19 Era - Wall Street Journal https://t.co/7YHknd4J6r ☆https://t.co/xEtkGuRsWa https://t.co/xEtkGuRsWa,,"['streamer', 'street', 'covid', 'wall', 'everyone', 'era', 'journal', '19', 'live']"
en,1466155031338622978,False,2021-11-28 21:19:33+00:00,"@SkyNews I'm a huge sceptic to the covid vaccine, but this seems more like a natural health issue than Covid or the vaccine.",replied_to,"['covid', 'health', 'huge', 'I', 'vaccine', 'seems', 'sceptic', 'natural', 'issue', 'like']"
en,1466155030935965698,False,2021-11-28 21:19:33+00:00,Never ever thought I’d spend me dads next birthday with him after COVID-19. He’s fully recovered now. Never ever thought I’d see this day. Love ye dad. Happy birthday ❤️❤️ #fuckyoucovid #COVID19 https://t.co/W8awpnwb1c,,"['recovered', 'covid', 'birthday', 'spend', 'fully', 'next', 'dad', 'ever', 'see', 'ye', 'happy', 'thought', 'love', 'I', 'day', 'would', 'dad', '19', 'never']"
en,1466155030873001985,False,2021-11-28 21:19:33+00:00,https://t.co/ibmoRDQ8J5 What is this nonsense?? @Orla_Hegarty Over-ventilating is now an issue? Will someone please relieve this charlatan @PhilipNolan_MU of his duties on NPHET before he goes more damage! #edchatie,,[]
en,1466155030092808192,False,2021-11-28 21:19:33+00:00,Understanding the role of nACE2 in neurogenic hypertension among COVID-19 patients https://t.co/2AS3OCX0yy,,"['role', 'covid', 'among', 'nace2', 'neurogenic', 'patient', 'understanding', '19', 'hypertension']"
en,1466155029811929089,False,2021-11-28 21:19:33+00:00,@Djamel__1997 @Football__Tweet Or have you considered that its an effect from Coronavirus itself? We have no idea if these people have been infected with COVID before or if they have gotten the vaccine. Quit being an idiot ffs,replied_to,"['infected', 'itself', 'covid', 'quit', 'gotten', 'considered', 'idea', '1997', '?', 'coronavirus', 'vaccine', 'ffs', 'idiot', 'tweet', 'effect', 'people']"
en,1466155029442797571,False,2021-11-28 21:19:33+00:00,"Pfizer CEO Reveals His Business Plan: 'Most Likely Scenario' is Annual Revaccination Against Covid https://t.co/6c08px24WT. Hey quack. If the vaccine is not going to prevent it, why take it??",,"['scenario', 'annual', 'covid', ""'"", 'plan', 'likely', 'ceo', ""'most"", 'reveals', 'revaccination', 'pfizer', 'business']"
en,1466155028104704001,False,2021-11-28 21:19:33+00:00,Learn about how ADIBOT uses UV-C light to effectively disinfect air and surfaces to fight the spread of COVID-19: https://t.co/mAsCbqVcOK,replied_to,"['covid', 'fight', 'adibot', 'uv', 'us', 'c', 'light', 'effectively', '19', 'air', 'learn', 'surface', 'disinfect', 'spread']"
en,1466155027689521160,False,2021-11-28 21:19:33+00:00,The gif must’ve been when Trump was talking about injecting disinfectant to kill the Covid 😂 https://t.co/pG5QSf6p1Z,quoted,"['covid', 'must', 'injecting', 'gif', 'talking', 'disinfectant', 'kill', 'trump']"
en,1466155027387621384,False,2021-11-28 21:19:33+00:00,@RebelNewsOnline Our Government doesn't care. They'll still push it as the next scarient that is going to destroy us! And the Covid Cult is going to eat it up! They still don't realize they're beloved injections are causing these variants.,replied_to,"['eat', 'covid', 'realize', 'cult', 'government', 'scarient', 'care', 'beloved', 'push', 'injection', 'next', 'destroy', 'causing', '!', 'still', 'up', 'variant', 'going', 'u']"
en,1466155026699755524,False,2021-11-28 21:19:32+00:00,"@TreesSecret @HeymanJordan @tiny_direwolf @Gig_Wage_Worker @brianbeutler the polls are looking bad, sure, but it's not because they've been too conservative 

gas prices, inflation, GOP keeping COVID going, in addition to america being a very racist country so the specters of ""CRT"" and ""defund the police"" loom large 

most people say dems too far left",replied_to,"['direwolf', 'covid', 'defund', 'america', 'bad', 'left', 'people', 'keeping', 'inflation', 'gas', 'worker', 'sure', 'police', 'specter', 'country', 'wage', 'looking', 'gop', 'conservative', 'racist', 'crt', 'addition', 'far', 'price', 'large', 'dems', 'going', 'loom', 'poll', 'say']"
