possibly_sensitive,lang,tweet_id,text,created_at,type,clean_tweet
False,en,1466159892029493248,"247 new #COVID19 cases &amp; 2 new COVID-related deaths reported in #OneidaCounty today. 8.7% positivity rate, 1,514 active cases, 92 residents hospitalized (61 unvax), 18 ICU (15 unvax) &amp; 11 vents (8 unvax). 2,738 iso/quar. More data available here: https://t.co/dnnCtYD7ad https://t.co/0xhiay3AEa",2021-11-29 21:38:52+00:00,,"['11', '7', 'amp', '92', '(', 'vent', '514', 'icu', '8', '1', '247', 'new', 'iso/quar', 'positivity', '&', '18', ')', 'related', 'unvax', '15', 'resident', 'available', 'today', 'hospitalized', '61', 'reported', '738', 'data', 'rate', '%', '2', 'death', 'covid', 'case', 'active']"
False,pl,1466159889877721091,"@lukfol1 @Micha92733321 Przy TYCH szczepieniach tak się nie mówi, proszę Pana.
Wracając do meritum, to twierdzę, że w stanie podbramkowym, wyraziłby Pan milczącą zgodę na jakiekolwiek leczenie, nawet tą całą amantadyną, a nie jak obecnie, na czekanie pod respiratorem. https://t.co/NI3BWPGfzO",2021-11-29 21:38:52+00:00,replied_to,"['cala', 'podbramkowym', 'ze', 'czekanie', 'milczaca', 'leczenie', 'na', 'twierdze', 'tych', 'w', 'tak', 'pana', 'wracajac', 'nawet', 'amantadyna', 'szczepieniach', 'prosze', 'respiratorem', 'pan', 'zgode', 'stanie', 'pod', 'nie', 'przy', 'mowi', 'sie', 'wyrazilby', 'ta', 'meritum', 'jak', 'jakiekolwiek', 'obecnie']"
False,en,1466159889739300866,"Totally insane!
#COVID19 #Covid #Covid_19 #OmicronVarient #Omicron #OmicronVariant #Omikron #Canada #Lockdown #coronavirus #coronadebat https://t.co/y0GfCrxNe3",2021-11-29 21:38:52+00:00,quoted,"['!', '19', 'totally', 'insane']"
False,und,1466159887000424453,@FAIRImmigration @RepAndyBiggsAZ @FoxNews https://t.co/tlwEx0fC2D,2021-11-29 21:38:51+00:00,replied_to,[]
False,en,1466159885498863629,"@FoxNewsSunday Per JHU COVID-19 numbers as of 3:22p EST today, 12/1/21, if aver. daily cases/deaths (82,574/906) continue, there will be as many cases &amp; deaths under President Biden as Trump tomorrow 12/2 &amp; New Year’s Day (1/1/22) respectively, per rolling 7-day cume numbers.",2021-11-29 21:38:51+00:00,,"['jhu', '22p', '7', '574/906', 'cume', 'amp', '1/1/22', '3', ""'s"", '(', 'respectively', 'year', 'many', 'biden', 'rolling', 'est', 'new', '&', ')', 'day', 'aver', 'continue', 'today', '12/1/21', 'number', 'trump', 'tomorrow', '19', '12/2', 'death', 'daily', 'covid', 'president', 'per', 'case', '82', 'cases/deaths']"
False,en,1466159885154848769,"Psaki Falsely Claims Trump Told People to ""Inject Bleach"" After Peter Doocy Points Out There Have Been More Covid Deaths Under Biden Than Trump (VIDEO) https://t.co/vkL8cH6Y9w via @gatewaypundit Comon’ Psock puppet if it’s true play the tape. Oh you can’t? Must be ANOTHER LIE!",2021-11-29 21:38:51+00:00,,"['people', 'trump', 'psaki', 'point', 'video', 'told', ')', 'doocy', 'death', 'falsely', 'inject', 'covid', 'biden', 'claim', '(', 'peter', 'bleach']"
False,en,1466159884098019329,"@jo_and_bailey Had both, not on the same day. Just a bit of a sore arm and headache. Went to bed early and next morning was fine. It’s important to have both. Better than getting either COVID or Flu and ending up in hospital.",2021-11-29 21:38:50+00:00,replied_to,"['morning', 'important', 'better', 'hospital', 'next', 'arm', 'headache', 'bailey', 'bit', 'bed', 'fine', 'sore', 'getting', 'flu', 'day', 'either', 'early', 'covid', 'went', 'ending']"
False,en,1466159884009934849,@GOP Please stick to that. Many of us feel like we are in great danger from the Global Covid Cabal.,2021-11-29 21:38:50+00:00,replied_to,"['great', 'like', 'feel', 'many', 'global', 'please', 'covid', 'cabal', 'stick', 'danger', 'u']"
False,en,1466159883368210449,"Ottawa, provinces mull expansion of COVID-19 tests for arriving American travellers https://t.co/xYATS0sWVz",2021-11-29 21:38:50+00:00,,"['arriving', 'american', 'expansion', '19', 'traveller', 'mull', 'covid', 'province', 'test', 'ottawa']"
False,in,1466159881673535496,"Juru Bicara &amp; Ketua Tim Pakar Satgas COVID-19 Prof. Wiku Bakti Bawono Adisasmito mengimbau masyarakat utk tetap disiplin menjalankan prokes ketat
https://t.co/DQoYhQDMw8 #ProkesCegahCovid3 @mahesatiwi @BiLLRaY2019 @Paltiwest @RD_4WR1212 @ChusnulCh__ @Rizmaya__ @YRadianto @Sery",2021-11-29 21:38:50+00:00,,"['pakar', 'ketua', 'amp', 'juru', 'bawono', 'satgas', 'utk', '&', 'bakti', 'tetap', 'ketat', 'adisasmito', 'prokes', 'wiku', 'bicara', 'menjalankan', '19', 'masyarakat', 'disiplin', 'covid', 'prof', 'mengimbau', 'tim']"
False,en,1466159881145126915,"""The online training course was very informative and well presented. I wouldn’t change a thing. It included everything we wanted, including covid.""
Tracy Feetham
Holistic Therapist
https://t.co/fDme6FpMeW

#Photobiomodulation #PBMTherapy #PBMTherapyHeals  #THORLaser #NovoTHOR https://t.co/pKbtxEu0yb",2021-11-29 21:38:50+00:00,,"['would', 'everything', 'wanted', 'informative', 'course', 'change', 'well', 'tracy', 'thing', 'online', 'including', 'covid', 'included', 'holistic', 'presented', 'feetham', 'training', 'therapist']"
False,en,1466159880918741002,@AlexTheYimby @Blackpilldbendr @ADHD_Uncreative @Cadeyrnn @AmericaElige What country has handled COVID well?,2021-11-29 21:38:50+00:00,replied_to,"['uncreative', 'country', 'well', 'covid', 'handled', '?']"
False,en,1466159880054747141,"I did not realize this before now, but I am the same age as the HIV/AIDS pandemic. 

The disease was first identified in a scientific paper in June 1981. https://t.co/G2yq1Fj0Lg",2021-11-29 21:38:49+00:00,,"['pandemic', 'first', 'identified', 'june', 'realize', 'paper', 'hiv/aids', 'scientific', 'disease', '1981', 'age']"
False,pl,1466159879132004365,"@pobozy 
Ty tak z dupy prezesa  p........z bażej ? Covid cię *****, szmalcowniku społeczny.",2021-11-29 21:38:49+00:00,,"['szmalcowniku', 'ty', 'z', 'tak', 'prezesa', 'cie', '*', 'bazej', 'covid', 'p', 'dupy', 'spoleczny', '?']"
False,es,1466159877806563344,"@julicarri76 @biolucho2005 @jerezalclima Antivacuna sin experimentación, esta contra Alzheimer ya lleva 20 años en investigación. La del Covid la están experimentando en los incautos.",2021-11-29 21:38:49+00:00,replied_to,"['sin', 'esta', 'ano', 'experimentacion', 'incautos', '20', 'lleva', 'ya', 'alzheimer', 'contra', 'del', 'en', 'antivacuna', 'estan', 'experimentando', 'los', 'la', 'investigacion', 'covid']"
False,en,1466159877483495426,Any possible truth to Trump being covid+ when he met with build star families or is it leftist lies?,2021-11-29 21:38:49+00:00,,"['star', 'trump', 'leftist', 'possible', 'met', 'lie', 'family', 'truth', 'covid+', '?', 'build']"
False,en,1466159877286420480,@Mazen_Mroue Maybe Covid was just a ruse to get us all to learn the Greek alphabet? 🤣,2021-11-29 21:38:49+00:00,replied_to,"['mroue', 'greek', 'get', 'alphabet', 'covid', 'maybe', '?', 'learn', 'ruse', 'u']"
False,it,1466159876829294598,"@ubringmehomeee HAHAHAHA giustamente
Io ancora invece sono al 2020 capirai
Come se il periodo di quarantena fosse tutto condensato insieme e non fosse passato così tanto tempo
Cioè mi sembra ieri l'inizio del covid, o quando ho iniziato a seguire i ragazzi, invece è più di un anno...",2021-11-29 21:38:49+00:00,replied_to,"['invece', 'ho', 'piu', 'se', 'al', 'sembra', 'sono', 'giustamente', 'seguire', 'insieme', 'mi', 'iniziato', '2020', 'e', 'capirai', 'cioe', 'hahahaha', ""l'inizio"", 'ieri', 'quarantena', 'tutto', 'tanto', 'io', 'ragazzi', 'tempo', 'un', 'del', 'fosse', 'non', 'come', 'cosi', 'ancora', 'il', 'anno', 'periodo', 'passato', 'covid', 'quando', 'di', 'condensato']"
False,en,1466159876460134402,"the only three COVID shots I need are red, white, and blue!",2021-11-29 21:38:49+00:00,,"['three', 'red', 'white', 'need', 'covid', 'blue', '!', 'shot']"
False,nl,1466159876166627341,"Ze zeggen toch altijd dat je moet stoppen op je hoogtepunt?
Wel, ik denk dat het hoogtepunt van Vivaldi, GEMS en Pedro bereikt is.
Het draagvlak voor jullie nonsens is al even laag als de IFR van covid; 0,15%. https://t.co/x8RjzMAKYN",2021-11-29 21:38:49+00:00,quoted,"['ze', 'laag', 'wel', 'al', 'stoppen', 'zeggen', 'vivaldi', '0', 'voor', 'moet', 'nonsens', 'ifr', 'het', 'bereikt', 'altijd', 'gem', 'van', 'dat', 'op', 'en', 'toch', '15', 'al', 'denk', 'pedro', 'draagvlak', '?', 'even', 'je', '%', 'de', 'ik', 'covid', 'hoogtepunt', 'jullie']"
False,en,1466159875671613452,"@jimmyhendrixjr I do a deep tissue massage, jelly pedicure, wax, and chiropractic adjustment monthly. spa facials pre covid. I used to do yoga every morning but I fell off",2021-11-29 21:38:48+00:00,replied_to,"['yoga', 'used', 'adjustment', 'morning', 'pedicure', 'spa', 'monthly', 'pre', 'fell', 'deep', 'massage', 'covid', 'every', 'chiropractic', 'facial', 'jelly', 'wax', 'tissue']"
False,en,1466159874631507969,"Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/tZq1zREMpl #findyourthing #redbubble 
#SitDownBoofhead #corona #coronavirus #covid19 #covid
#WorldAIDSDay#melbourneweather#wolvccm#SCOTUS
#Sweepstakes#PrimeVideoUglySweater#GivingTuesday",2021-11-29 21:38:48+00:00,,"['art', 'product', 'support', 'get', 'redbubble', 'printed', 'awesome']"
False,en,1466159874425950218,"#RT @CampbellAPS: Staff and students can still register for weekly asymptomatic testing: 
https://t.co/kMYmcH1Yks",2021-11-29 21:38:48+00:00,,"['testing', 'weekly', 'register', 'student', 'asymptomatic', 'still', 'staff']"
False,en,1466159874279100420,having a more contagious but less severe strand of COVID is one way out of this pandemic https://t.co/L0turvaXqf,2021-11-29 21:38:48+00:00,quoted,"['strand', 'pandemic', 'severe', 'way', 'one', 'covid', 'contagious', 'le']"
False,en,1466159874220470273,"@_DeclanRice Violet was due to undergo lumber puncture tomorrow, but has tested positive for COVID 19 aswell as battling cancer :( is there any chance of a signed shirt to give her the support she needs, keep fighting young girl ❤️🤗 #Violetsdream 🙏

https://t.co/m43dqSzjrz https://t.co/8VsfCL48Wd",2021-11-29 21:38:48+00:00,,"['lumber', 'shirt', 'declanrice', '(', 'battling', 'tested', 'keep', 'young', 'due', 'fighting', 'support', 'cancer', 'girl', 'undergo', 'signed', 'aswell', 'chance', 'give', 'puncture', '@', 'tomorrow', '19', 'covid', 'violet', 'positive', 'need']"
False,en,1466159874144972801,"@Luisa97209 @CLR78253 @callthecorners @Dannyjokes @trentlapinski “Instead, each day she was given a copy of the data and charged with uploading it into the system in a manner determined by the epidemiological team.”

https://t.co/2swQxXwNvw https://t.co/lEKtX9yfVX",2021-11-29 21:38:48+00:00,replied_to,"['instead', 'uploading', 'manner', 'system', 'given', 'day', 'determined', 'copy', 'charged', 'data', 'team', 'epidemiological']"
False,en,1466159874044276741,"@lcagee @PetiteNicoco That would be true IF COVID had a 2% mortality rate. 

But with a  0.3 mortality rate, it's not worth getting the vaccine.",2021-11-29 21:38:48+00:00,replied_to,"['would', 'mortality', '0', 'worth', 'vaccine', 'true', 'rate', '%', '2', 'covid', '3', 'getting']"
False,fr,1466159873436135437,"Je suis négative au covid 😷 , positive a ton charme♥️",2021-11-29 21:38:48+00:00,,"['au', 'ton', 'charme', 'je', 'negative', 'covid', 'suis', 'positive']"
False,en,1466159872555294733,"@Samcheese3 @JeanTee13 @doctor_oxford @DrAseemMalhotra Actually don’t bother. People like you are so tiresome. Don’t be vaccinated, it’s all a big conspiracy. Don’t mask up, get together with your mates and have a big Covid party. But if you turn up at A&amp;E, don’t expect me or anyone to treat you with anything other than contempt 👌🏻",2021-11-29 21:38:48+00:00,replied_to,"['expect', 'actually', 'amp', 'mate', 'tiresome', 'e', 'big', 'oxford', 'turn', 'anything', '&', 'like', 'get', 'party', 'conspiracy', 'anyone', 'people', 'together', 'bother', 'vaccinated', 'mask', 'treat', 'contempt', 'covid', 'a']"
False,en,1466159872546951173,"“The possibility of a molecular mimicry between the antigen encoded in mRNA vaccines and human cardiac proteins ought to also be studied, given the prevalence of myocarditis among certain individuals following the administration of COVID-19 mRNA-based 💉.” https://t.co/xk9dPuIPpV",2021-11-29 21:38:48+00:00,replied_to,"['mimicry', 'following', 'based', 'also', 'administration', 'protein', 'cardiac', 'antigen', 'among', 'vaccine', 'myocarditis', 'prevalence', 'encoded', 'mrna', 'certain', 'ought', 'studied', 'possibility', '19', 'given', 'individual', 'covid', 'human', 'molecular']"
False,pt,1466159872286892032,"Familia capixaba(bolsonarista) voltando da África contaminados com a nova cepa da covid, contaminaram 60 pessoas no avião, chegaram no es, se negaram ser vacinados( como saíram do país sem vacina?) N fizeram teste e já estão contaminando vizinhos, mas o Carnaval que vai dizimar.",2021-11-29 21:38:48+00:00,,"['nova', 'fizeram', 'carnaval', 'se', 'vacinados', 'sairam', '(', 'da', 'com', 'contaminados', 'e', 'n', 'contaminando', 'sem', 'vacina', 'que', 'negaram', 'pais', 'bolsonarista', 'africa', 'estao', 'familia', 'ja', '60', 'voltando', ')', 'e', 'dizimar', 'chegaram', 'cepa', '?', 'aviao', 'capixaba', 'contaminaram', 'ser', 'vai', 'como', 'ma', 'covid', 'vizinhos', 'pessoas', 'teste']"
True,en,1466159871376646152,".@POTUS In 2020 alone, roughly 680,000 people died from AIDS-related illnesses. This is unacceptable. Please ensure that the FY23 budget contains strong investment in the Global Fund to combat both COVID-19 and HIV/AIDS, TB, and malaria. #WorldAIDSDay https://t.co/d6qQJhvUth",2021-11-29 21:38:47+00:00,,"['fy23', 'budget', 'global', '680', '2020', 'contains', 'strong', 'tb', 'alone', 'fund', 'malaria', 'combat', 'aid', 'related', 'unacceptable', 'please', '000', 'died', 'illness', 'people', 'ensure', 'hiv/aids', 'roughly', '19', 'investment', 'covid']"
False,en,1466159870378487817,"@mandyke68080981 @GillianMcKeith I know someone working in ICU. They're cancelling operations because their beds are full (you need an empty bed to start a surgery). 
Their beds are full of covid patients. 
Mostly people who aren't vaccinated.  
It's heartbreaking.",2021-11-29 21:38:47+00:00,replied_to,"['patient', '(', 'cancelling', 'bed', 'operation', 'full', 'icu', 'start', 'know', 'someone', 'bed', 'working', ')', 'you', 'mostly', 'surgery', 'people', 'vaccinated', 'need', 'covid', 'heartbreaking', 'empty']"
False,en,1466159869266825217,"@BallouxFrancois any thought on this?

https://t.co/E7txW5ZKun",2021-11-29 21:38:47+00:00,,"['thought', 'this', '?']"
False,pt,1466159868948234242,@CliaRib39593107 @brasil247 https://t.co/hr43aVuS42 Gado é Burro ou só que encher a paciência? 🤦,2021-11-29 21:38:47+00:00,replied_to,[]
False,en,1466159866674884610,"@NIHDirector y do u only push vaccines 💉? Covid antibodies and Covid Therapeutics work well! Ivermectin, Doxycycline, Vitamin D and Zinc and a baby aspirin! HCQ/ Zithromax as well! What say u?",2021-11-29 21:38:46+00:00,,"['say', 'work', 'zinc', 'vaccine', 'doxycycline', 'therapeutic', '!', 'baby', 'zithromax', 'you', 'push', 'aspirin', 'hcq/', '?', 'ivermectin', 'vitamin', 'well', 'covid', 'antibody']"
False,pt,1466159865907273728,"Pela primeira vez, na história dos EUA, a impopularidade de um presidente aumenta a fragilidade da democracia. As políticas de Biden são vastamente populares, ele não é mais. Pandemia e inflação não dão trégua. Coluna da @folha. https://t.co/t8c9R5JTuE",2021-11-29 21:38:46+00:00,,"['primeira', 'nao', 'coluna', 'impopularidade', 'tregua', 'eua', 'inflacao', 'um', 'na', 'da', 'mais', 'e', 'fragilidade', 'dao', 'vez', 'biden', 'pela', 'do', 'politicas', 'sao', 'ele', 'presidente', 'democracia', 'pandemia', 'historia', 'vastamente', 'de', 'aumenta', 'populares']"
False,en,1466159865533927430,"Brisbane House price increase.
“Relative to the larger cities, housing affordability is less pressing, there have been fewer disruptions from Covid lockdowns and a positive rate of interstate migration is fuelling housing demand,” Mr Lawless said.
https://t.co/ikzkXphAcm",2021-11-29 21:38:46+00:00,,"['increase', 'interstate', 'demand', 'said', 'affordability', 'housing', 'fuelling', 'lawless', 'disruption', 'migration', 'price', 'brisbane', 'lockdown', 'fewer', 'city', 'house', 'mr', 'relative', 'larger', 'rate', 'covid', 'positive', 'pressing', 'le']"
