text,possibly_sensitive,created_at,lang,tweet_id,type,clean_tweet
〈〉Black Widow by Phil Noto. https://t.co/3GhU9NIkAX,False,2021-11-28T23:09:49.000Z,en,1465095614459531270,,"['widow', 'noto', 'phil', 'black']"
Watching Black widow for the 10000th time and i love it every single time😭,False,2021-11-28T23:09:05.000Z,en,1465095432820989956,,"['single', '10000th', 'time', 'widow', 'black', 'love', 'watching', 'every']"
i still havent watched black widow movie,False,2021-11-28T23:07:06.000Z,en,1465094929781252104,,"['still', 'watched', 'movie', 'widow', 'black']"
"@mosspuppycat I like the song, especially the cover from black widow, I just can't listen to my brother sing it ever again",False,2021-11-28T23:06:51.000Z,en,1465094870708719624,replied_to,"['like', 'brother', 'ever', 'black', 'widow', 'not', 'listen', 'cover', 'sing', 'song', 'especially', 'can']"
"@MackenKookie https://t.co/8UBDOBKVaT 

And I love when  she jumped like that, it reminds me of the black widow.",False,2021-11-28T23:04:56.000Z,en,1465094387889852416,replied_to,"['reminds', 'like', 'jumped', 'black', 'love', 'widow']"
"@callmetony808 It was just incredibly bleak for an MCU film, plus it's REALLY hard to make Black Widow interesting in that universe. It's so hard they constructed an entire Hydra equivalent organisation wholecloth, which she undid by head butting an office desk.",False,2021-11-28T23:04:11.000Z,en,1465094198500020226,replied_to,"['make', 'constructed', 'office', 'really', 'wholecloth', 'incredibly', 'widow', 'entire', 'desk', 'butting', 'organisation', 'hard', 'mcu', 'black', 'interesting', 'bleak', 'plus', 'hydra', 'equivalent', 'universe', 'undid', 'film', 'head']"
"Can #BlackWidow2 feature The Red Room vs The Winter Soldier? Could there be a cross between 
Black Widow 2 and @falconandwinter Season 2? 
@MarvelStudios is there a chance? Both could have happened during the same time. The Red Room was created in the 30’s. 🤔 #MARVEL https://t.co/mp2D3AEBmx",False,2021-11-28T23:02:02.000Z,en,1465093658277941248,,"['season', 'time', 'created', 'widow', 'chance', 'cross', ""'s"", 'v', 'room', 'black', '?', 'could', 'happened', 'feature', '2', 'winter', 'red', 'soldier', '30']"
@AlyssaParente1 @WWE @WWENetwork Would you like to see Becky as the new black widow https://t.co/TuhpNDQxpd,False,2021-11-28T23:01:45.000Z,en,1465093585414594571,replied_to,"['becky', 'see', 'like', 'would', 'black', 'new', 'widow']"
"They actually corrected Anya's skin for the Black Widow trade!

How she looks in the trade vs in the single issues https://t.co/1ZcdmprOrX",True,2021-11-28T23:01:16.000Z,en,1465093464262156288,,"['single', 'actually', 'trade', 'issue', 'skin', 'corrected', 'look', 'black', 'widow', '!', ""'s"", 'v', 'anya']"
https://t.co/ygs6z9kh8q Widow&amp;avatar=6,False,2021-11-28T23:00:25.000Z,en,1465093249652166661,,[]
@MackenKookie Yeah but she's still perfect for the next black widow.,False,2021-11-28T22:59:38.000Z,en,1465093051815186435,replied_to,"['yeah', 'still', 'next', 'black', 'widow', 'perfect']"
"This my phase 4 ranking so far:

1. Shang Chi
2. WandaVision
3. TFATWS
4. Eternals
5. Black Widow
6. Loki",False,2021-11-28T22:58:40.000Z,en,1465092807413149711,,"['1', 'tfatws', 'loki', 'chi', 'phase', '5', '4', '2', 'wandavision', 'black', 'widow', 'shang', '6', 'far', 'eternals', '3', 'ranking']"
@BeckyLynchWWE will always be our Black Widow @WWE https://t.co/6zS9tQCnEB,False,2021-11-28T22:57:04.000Z,en,1465092407180120066,,"['always', 'widow', 'black']"
"so I finally finished black widow (I mean waiting for the post-credit scenes now) and my only thought it's what it could have had been instead, and all the missed opportunities...",False,2021-11-28T22:56:47.000Z,en,1465092336271122433,,"['finished', 'could', 'i', ')', 'thought', 'credit', 'widow', 'black', 'now', 'instead', 'post', 'mean', '(', 'scene', 'finally', 'missed', 'waiting', 'opportunity']"
Shang-Chi was disappointing: even Black Widow had better fight choreography. The movies have too much comedic relief. They stray too far from the comics and don’t display their full powers (another Shanchi-Chi disappointment). https://t.co/wAxgwvqcdo,False,2021-11-28T22:54:48.000Z,en,1465091836087726088,quoted,"['much', 'display', 'movie', 'shang', 'fight', '(', 'chi', 'even', ')', 'better', 'disappointing', 'widow', 'shanchi', 'comedic', 'stray', 'choreography', 'power', 'disappointment', 'black', 'relief', 'comic', 'far', 'full', 'another']"
Who actually believe black widow movie is Phase 4 for fuck sake is right after Civil War it's a phase 3 movie https://t.co/hz9nzTbBUE,True,2021-11-28T22:54:33.000Z,en,1465091771382353932,,"['actually', 'movie', 'fuck', 'right', 'phase', 'sake', '4', 'widow', 'black', 'civil', 'war', '3', 'believe']"
"@MackenKookie A fiction, love, action novel based on the avengers, Godzilla, Mothra and Stranger Things, I use actors Mackenyu and Abigail Cowen as love interest. Because I think the two of them are perfect.  I base her on the black widow and him on Captain America.",False,2021-11-28T22:54:18.000Z,en,1465091709809926151,replied_to,"['avenger', 'thing', 'novel', 'based', 'fiction', 'mackenyu', 'captain', 'interest', 'america', 'use', 'think', 'two', 'widow', 'love', 'godzilla', 'stranger', 'cowen', 'black', 'abigail', 'perfect', 'action', 'actor', 'mothra', 'base']"
#nw black widow,False,2021-11-28T22:54:00.000Z,en,1465091635440758792,,"['widow', 'black']"
"@callmetony808 I have no opinion on any of the characters, other than a couple of the fight scenes were okay. I never read any comics with Black Widow in them. I remember Taskmaster, but can't recall if I read anything with him in it either.",False,2021-11-28T22:53:47.000Z,en,1465091578884616195,replied_to,"['character', 'recall', 'remember', 'black', 'widow', 'taskmaster', 'not', 'scene', 'fight', 'never', 'read', 'comic', 'can', 'anything', 'opinion', 'either', 'okay', 'couple']"
Black Widow Recurve Bow https://t.co/H0zgjn3Nx1 eBay https://t.co/Day8Q9sKfm,False,2021-11-28T22:53:33.000Z,en,1465091522152435717,,"['widow', 'recurve', 'bow', 'black']"
"@lavfeysun Black widow, wanda",False,2021-11-28T22:51:23.000Z,en,1465090977782194185,replied_to,"['wanda', 'widow', 'black']"
indo de black widow,False,2021-11-28T22:51:14.000Z,en,1465090939534430215,,"['widow', 'black', 'indo', 'de']"
Danke Natasha Romanof / Black Widow  #AvengersEndgame https://t.co/fgBOP1NZqa,False,2021-11-28T22:50:37.000Z,en,1465090783116201984,,"['/', 'black', 'danke', 'widow', 'natasha', 'romanof']"
@statum106 @zephyrchan @IDEASOFICE_FIRE James Young from Black Widow. Lots of cool women-focused martial arts,False,2021-11-28T22:50:35.000Z,en,1465090776061280263,replied_to,"['woman', 'fire', 'art', 'young', 'lot', 'widow', 'black', 'focused', 'martial', 'cool', 'james']"
@Luckymrlove I'm gonna have to watch Black Widow again because I was washing my hair so I don't really know what was going on 😂. Seemed good though lol,False,2021-11-28T22:50:02.000Z,en,1465090637934604288,replied_to,"['though', 'good', 'know', 'going', 'I', 'washing', 'really', 'seemed', 'widow', 'black', 'watch', 'lol', 'hair']"
"@mrssandwitch @poporinaperutto @moviemenfes Mjb, itu film black widow",False,2021-11-28T22:49:57.000Z,en,1465090613997563908,replied_to,"['widow', 'itu', 'black', 'mjb', 'film']"
"ㅤ
ㅤ⌈  WASHINGTON en el caso 
ㅤ   ROMANOFF MADRIPOOR  ⌋

ㅤEste próximo 5 de diciembre,
ㅤestá  invitado a  ser parte del
ㅤmomento  que dos  naciones
ㅤenteras   han   esperado  por
ㅤdos semanas enteras. No se
ㅤlo pierda, .ㅤ.ㅤ.
ㅤㅤBlack Widow será juzgada
ㅤ
ㅤ https://t.co/tLpN5TV95B",False,2021-11-28T22:48:07.000Z,es,1465090155002347523,,"['que', 'serum', 'enteras', 'el', 'ser', 'madripoor', 'se', 'esperado', 'de', 'del', 'widow', 'naciones', 'semanas', 'pierda', 'romanoff', 'momento', 'invitado', 'do', 'juzgada', '5', 'black', 'caso', 'en', 'parte', 'lo', 'washington', 'han', 'diciembre', 'por', 'este', 'esta', 'proximo']"
Would everyone love to see Becky as black widow https://t.co/5RJIaVPgkI,False,2021-11-28T22:47:44.000Z,en,1465090059389001737,,"['becky', 'see', 'would', 'everyone', 'black', 'love', 'widow']"
"@andrewfarago Balancing street level and mundane with Super works for Black Widow, Black Canary, Batman, Green Arrow, and Hawkeye. Among others. No reason it shouldn’t for Spidey.",False,2021-11-28T22:47:18.000Z,en,1465089949695361028,replied_to,"['arrow', 'canary', 'spidey', 'batman', 'balancing', 'mundane', 'work', 'reason', 'black', 'street', 'widow', 'green', 'others', 'super', 'hawkeye', 'among', 'level']"
"@stuffnfilms Only touching forehead moment that felt good and well acted :

 black widow/Natasha/yelena and ShangChi/mother were emotional and felt deserving 👏",False,2021-11-28T22:44:20.000Z,en,1465089204107501573,replied_to,"['well', 'shangchi/mother', 'moment', 'good', 'black', 'deserving', 'acted', 'widow/natasha/yelena', 'emotional', 'forehead', 'felt', 'touching']"
just watched black widow it was boring af,False,2021-11-28T22:44:14.000Z,en,1465089175707914248,,"['watched', 'boring', 'widow', 'af', 'black']"
Black Widow Official Movie Special Book [Download] EBOOK -&gt; https://t.co/8xBUdeDi0l,False,2021-11-28T22:44:03.000Z,en,1465089130472247300,,"['&', 'official', 'movie', ']', 'widow', 'special', 'black', 'ebook', 'book', 'gt', '[', 'download']"
@Kris27jam I thought that was black widow about to jump.,False,2021-11-28T22:44:02.000Z,en,1465089126915395586,replied_to,"['widow', 'jump', 'thought', 'black']"
@avocatine Une nouvelle Black Widow😜😍,False,2021-11-28T22:42:49.000Z,fr,1465088819187888129,replied_to,"['widow', 'nouvelle', 'une', 'black']"
@GroundedTech Way batter than Eternals and Black Widow.,False,2021-11-28T22:41:51.000Z,en,1465088578199994372,replied_to,"['way', 'batter', 'widow', 'black', 'eternals']"
I finally watched Black Widow. First of all 🤩 9/10. Any guy that made through the movie applauds to you cause they were giving real facts. Each character had had a past to over come.,False,2021-11-28T22:40:05.000Z,en,1465088131007397899,,"['9/10', 'watched', 'past', 'movie', 'real', 'character', 'giving', 'widow', 'black', 'guy', 'finally', 'come', 'made', 'fact', 'first', 'applauds']"
Saw Black Widow and Shang-Chi in theaters but rewatched. Don’t know why but can’t stop myself from watching Doctor Strange whenever on cable.,False,2021-11-28T22:39:35.000Z,en,1465088007250198529,replied_to,"['rewatched', 'doctor', 'know', 'saw', 'theater', 'widow', 'black', 'not', 'stop', 'watching', 'shang', 'strange', 'whenever', 'chi', 'cable', 'can']"
"Here's the incomplete list of my favourite movies of 2021 so far:

1. The Suicide Squad
2. No Time To Die
3. Venom: Let There Be Carnage
4. Red Notice
5, The Tomorrow War
6. Jungle Cruise 
7. Shang-Chi
8. ZSJL
9. Black Widow",False,2021-11-28T22:38:54.000Z,en,1465087834356961283,,"['let', 'jungle', 'venom', 'movie', 'shang', 'list', '9', 'chi', 'cruise', 'time', 'widow', 'tomorrow', 'favourite', 'squad', 'die', '6', 'zsjl', '1', 'suicide', 'incomplete', 'notice', '5', 'black', 'war', '3', '7', '2021', 'carnage', '2', '4', 'red', 'far', '8']"
"de nos desafiar e criar coisas que nunca foram vistas antes na tela”, disse John Fragomeni, presidente global da Digital Domain. “Receber este prêmio é extremamente valioso para nossos supervisores e artistas, e mostra que ser ousado compensa."" 

Via: https://t.co/LG9H5AHiXY",False,2021-11-28T22:38:25.000Z,pt,1465087711468036096,replied_to,"['artistas', 'foram', 'receber', 'que', 'supervisores', 'ser', 'compensa', 'disse', 'de', 'valioso', 'global', 'fragomeni', 'mostra', 'domain', 'e', 'da', 'criar', 'presidente', 'no', 'nunca', 'desafiar', 'vista', 'john', 'digital', 'ante', 'via', 'na', 'este', 'extremamente', 'ousado', 'coisas', 'premio', 'nossos', 'tela', 'para']"
"@NiceAssWidow Just some new clothes, heels and a couple movies (Black Widow and The Mandalorian)",False,2021-11-28T22:35:15.000Z,en,1465086917741985802,replied_to,"[')', 'clothes', 'new', 'black', 'widow', 'movie', '(', 'mandalorian', 'heel', 'couple']"
"BLACK WIDOW 2014, ISSUE ONE https://t.co/YzUZVkSRvH",False,2021-11-28T22:34:26.000Z,en,1465086711025700869,,"['one', 'issue', 'widow', 'black', '2014']"
"@fxllmetalrxichu Bruh why this nigga Hawkeye save me I didn’t run into an alien invasion just for his bitch ass 
where’s Black Widow I’m down bad 😭🤦🏿‍♂️",False,2021-11-28T22:31:42.000Z,en,1465086024300863492,replied_to,"['nigga', 'bitch', 'bruh', 'as', 'I', 'save', 'black', 'invasion', 'widow', 'hawkeye', 'run', 'alien', 'bad']"
"@Kar0ne @Judy1893 Es gab Mitte November einen Monat für 2-3€. Da hättest du dir auch gleich noch Black Widow, Shang-Chi anschauen können und Serien wie Loki &amp; Co.

Aber du hast recht, man sollte zumindest nicht direkt *während* der Free-TV Premiere spoilern.",False,2021-11-28T22:31:17.000Z,de,1465085919493603334,replied_to,"['wie', 'du', 'man', 'premiere', 'anschauen', 'recht', 'sollte', 'shang', 'spoilern', '3EUR', 'nicht', 'chi', 'gleich', 'direkt', 'widow', 'wahrend', 'gab', 'und', 'zumindest', 'free', 'amp', 'dir', 'e', 'fur', '&', 'hattest', 'november', 'da', 'einen', 'aber', 'noch', 'black', 'mitte', 'hast', 'der', 'konnen', 'monat', '*', 'tv', 'co', 'loki', 'serien', '2', 'auch']"
"TEBS 292 - Black Widow, Shang-Chi &amp; More Comic Maddness https://t.co/WKEAgRWTyN",False,2021-11-28T22:30:14.000Z,en,1465085652849074179,,"['&', 'maddness', 'amp', 'widow', 'black', 'comic', 'shang', 'tebs', '292', 'chi']"
"Being a Marvel fan, I knew that past movies would be hard to equaled or beat. I predicted Black Widow, Free Guy, &amp; Shang Chi the Legend would flop and they did with an operating loss of $65 million during 1st quarter

https://t.co/dP6V9wNByx",False,2021-11-28T22:29:50.000Z,en,1465085554496872452,,"['loss', 'million', '65', 'would', 'quarter', 'movie', 'shang', 'operating', 'guy', 'chi', 'widow', 'flop', '$', 'free', 'amp', 'beat', 'marvel', '&', 'past', 'hard', 'predicted', 'knew', 'black', 'fan', 'legend', 'equaled', '1st']"
"Black Widow (2021)
Dir. Cate Shortland https://t.co/XzOCBR1IzC",False,2021-11-28T22:29:25.000Z,en,1465085450318581765,replied_to,"['2021', ')', 'cate', 'shortland', 'widow', 'black', '(', 'dir']"
i love black widow sm,False,2021-11-28T22:27:21.000Z,en,1465084928727601164,,"['love', 'widow', 'sm', 'black']"
"BLACK WIDOW 2020, ISSUE 11 https://t.co/GKiT5spyWn",False,2021-11-28T22:27:09.000Z,en,1465084879285096451,,"['issue', 'widow', 'black', '2020', '11']"
"I have so much to say about this but wow I loved this a lot

Black Widow and Shang-Chi were small steps in a better direction with parts of their movies not feeling like a copy &amp; paste of the MCU but Eternals was a far bigger step in that direction https://t.co/88lEchNPBq",False,2021-11-28T22:26:23.000Z,en,1465084684270985216,quoted,"['much', 'step', 'movie', 'shang', 'direction', 'eternals', 'chi', 'better', 'wow', 'widow', 'step', 'lot', 'amp', '&', 'say', 'like', 'mcu', 'part', 'black', 'paste', 'bigger', 'small', 'far', 'loved', 'copy', 'feeling']"
Watching black widow and finally understanding the pain Budapest was and for it to all crash before Nat’s eyes,False,2021-11-28T22:23:40.000Z,en,1465084002713407493,,"['crash', 'understanding', 'eye', 'widow', 'black', 'budapest', 'watching', ""'s"", 'finally', 'nat', 'pain']"
"@OneBrainSel I had the worst case of poker face, maybe it was cause black widow had died but like

Her death was so overshadowed it wasn't even funny",False,2021-11-28T22:23:24.000Z,en,1465083933402361858,replied_to,"['poker', 'maybe', 'like', 'died', 'overshadowed', 'black', 'widow', 'even', 'face', 'worst', 'case', 'funny', 'death']"
"11 novembre - Black Widow.
Buon film che premia un personaggio positivo all'interno dell' MCU, forse tra i più apprezzati. La storia forse è un po' debole, ma compensa grazie alle numerose scene d'azione e di impatto. https://t.co/DQfNgv7Bb5",False,2021-11-28T22:23:21.000Z,it,1465083919821414409,replied_to,"['buon', 'personaggio', 'alle', 'compensa', 'forse', ""'"", 'scene', 'che', 'dell', 'positivo', ""d'azione"", 'grazie', 'widow', 'apprezzati', 'piu', '11', 'premia', 'un', 'e', 'mcu', 'novembre', 'tra', 'black', 'di', 'storia', 'impatto', 'numerose', 'po', 'debole', 'film', ""all'interno"", 'la']"
"ive watch captain america civil war, thor ragnarok, black widow, and shang chi https://t.co/B6rwvT5mJy",False,2021-11-28T22:21:05.000Z,en,1465083350926909444,quoted,"['america', 'thor', 'I', 'chi', 'black', 'widow', 'civil', 'watch', 'shang', 'captain', 'war', 'ragnarok']"
"@callmetony808 Maybe it’s coz I watched Black Widow the night before, but I thought the whole thing was pretty tight. I laughed quite a few times and enjoyed the heartfelt moments.",False,2021-11-28T22:20:54.000Z,en,1465083305645133825,replied_to,"['maybe', 'watched', 'thought', 'coz', 'time', 'widow', 'black', 'quite', 'whole', 'night', 'pretty', 'laughed', 'heartfelt', 'enjoyed', 'moment', 'thing', 'tight']"
me trying to get my gf to watch black widow: sexy florence pugh and scarlett johansson,False,2021-11-28T22:19:52.000Z,en,1465083044419805184,,"['trying', 'florence', 'get', 'sexy', 'black', 'widow', 'pugh', 'watch', 'gf', 'scarlett', 'johansson']"
@Barbiiguel você gosta de black widow?,False,2021-11-28T22:19:47.000Z,pt,1465083024329129993,replied_to,"['de', 'widow', 'black', '?', 'gosta', 'voce']"
@cosmicbrujita @hbomax @warnerbros I still haven’t seen Black Widow or Loki. Hubs falls asleep on the couch all the time.,False,2021-11-28T22:18:29.000Z,en,1465082697991303175,replied_to,"['couch', 'still', 'asleep', 'loki', 'time', 'widow', 'black', 'seen', 'fall', 'hub']"
my gf and i are watching black widow,False,2021-11-28T22:18:27.000Z,en,1465082688101040129,,"['black', 'watching', 'widow', 'gf']"
